Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate pass_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total goals_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total accurate cross_Total,total accurate long balls_Total,total aerial won_Total,total att assist_Total,total effective clearance_Total,total interception_Total,total won tackle_Total,total won contest_Total,total big chances saved_Total,total assists_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate pass_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total goals_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total accurate cross_p90,total accurate long balls_p90,total aerial won_p90,total att assist_p90,total effective clearance_p90,total interception_p90,total won tackle_p90,total won contest_p90,total big chances saved_p90,total assists_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate pass_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total accurate cross_TotalPR,total accurate long balls_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total won tackle_TotalPR,total won contest_TotalPR,total big chances saved_TotalPR,total assists_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate pass_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total accurate cross_p90PR,total accurate long balls_p90PR,total aerial won_p90PR,total att assist_p90PR,total effective clearance_p90PR,total interception_p90PR,total won tackle_p90PR,total won contest_p90PR,total big chances saved_p90PR,total assists_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Dundee United,4qdzzur2cuuridyb0jso8mksi,33kmvqsctqwkosi4o2lumxap6,B. Esselink,Bert Esselink,27.0,Defender,Netherlands,Defender,98.0,51.0,149.0,4.0,3.0,1.0,1.0,2.0,2.0,19.0,0.0,242.0,1.0,7.0,2.0,0.0,9.0,12.0,0.0,23.0,5.0,2.0,2.0,0.0,0.0,91.98,90.0,0.0,100.0,25.0,57.58,50.0,66.67,0.4099475028526219,0.0,0.0,1.0,0.01689528,0.0,11.0,15.0,0.27326974,101.0,36.446280991735534,18.966942148760328,55.413223140495866,1.487603305785124,1.1157024793388428,0.371900826446281,0.371900826446281,0.743801652892562,0.743801652892562,7.066115702479339,0.0,0.371900826446281,2.603305785123967,0.743801652892562,0.0,3.3471074380165287,4.462809917355371,0.0,8.553719008264462,1.8595041322314048,0.743801652892562,0.743801652892562,0.0,0.0,91.98,90.0,0.0,100.0,25.0,57.58,50.0,66.67,0.1524598151104792,0.0,0.0,0.371900826446281,0.0062833685950413,0.0,4.090909090909091,5.578512396694214,0.1016292421487603,37.56198347107438,CB,82,91,86,98,91,93,91,84,84,82,45,82,89,89,48,82,82,20,89,86,73,91,45,52,86,100,48,91,73,27,34,52,86,27,43,64,64,41,93,100,77,91,64,68,73,86,86,86,82,77,77,73,45,73,77,64,48,73,64,20,68,77,55,82,45,52,86,100,48,91,73,27,34,52,82,27,43,59,55,41,82,91,68,86,Premiership
Dundee United,4qdzzur2cuuridyb0jso8mksi,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,Will Ferry,25.0,Midfielder,Republic of Ireland,Midfielder,39.0,40.0,76.0,1.0,1.0,0.0,1.0,7.0,8.0,24.0,0.0,270.0,0.0,2.0,6.0,3.0,9.0,5.0,5.0,14.0,7.0,7.0,4.0,0.0,0.0,73.08,37.5,15.0,57.14,0.0,70.59,71.43,77.78,0.0481394718721017,0.5940101629435116,0.0,4.0,0.07726418,2.0,12.0,14.0,0.40059486,32.0,13.0,13.333333333333334,25.33333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,2.333333333333333,2.6666666666666665,8.0,0.0,0.0,0.6666666666666666,2.0,1.0,3.0,1.6666666666666667,1.6666666666666667,4.666666666666667,2.333333333333333,2.333333333333333,1.3333333333333333,0.0,0.0,73.08,37.5,15.0,57.14,0.0,70.59,71.43,77.78,0.0160464906240339,0.1980033876478372,0.0,1.3333333333333333,0.0257547266666666,0.6666666666666666,4.0,4.666666666666667,0.13353162,10.666666666666666,LM/LCM,100,100,100,50,100,33,67,100,100,100,67,67,67,100,100,100,100,100,100,100,100,83,67,67,67,100,67,67,67,100,100,67,67,100,33,100,100,67,100,100,100,100,100,67,100,33,100,33,67,33,67,100,67,67,67,100,100,100,67,100,100,100,100,67,67,67,67,100,67,67,67,100,100,67,33,100,33,67,33,33,100,100,67,100,Premiership
Dundee United,4qdzzur2cuuridyb0jso8mksi,5qwergu94zpb6wglhk008qbro,I. Metsoko,Idjessi Metsoko,24.0,Attacker,France,Striker,10.0,11.0,21.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,103.0,1.0,4.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,77.78,0.0,0.0,0.0,100.0,46.67,45.45,100.0,0.0,0.0814900849191803,0.0,2.0,0.04382219,1.0,0.0,0.0,0.0144285199999999,3.0,8.737864077669903,9.611650485436892,18.3495145631068,0.8737864077669903,0.8737864077669903,0.0,0.0,0.8737864077669903,0.8737864077669903,6.116504854368932,0.0,0.8737864077669903,3.4951456310679614,0.8737864077669903,0.0,0.0,4.368932038834951,0.8737864077669903,0.0,0.0,0.8737864077669903,0.0,0.0,0.0,77.78,0.0,0.0,0.0,100.0,46.67,45.45,100.0,0.0,0.0712049285701575,0.0,1.7475728155339807,0.0382912339805825,0.8737864077669903,0.0,0.0,0.012607444660194,2.621359223300971,ST,63,35,56,15,21,27,23,31,27,50,33,37,15,27,33,31,85,23,19,35,56,23,50,37,85,31,33,23,94,77,77,90,8,19,31,52,38,62,23,13,8,17,92,62,69,19,29,27,23,38,35,81,33,60,31,37,33,31,92,27,19,35,69,23,50,37,85,31,33,23,94,77,77,90,8,23,31,73,58,75,23,13,12,27,Premiership
Dundee United,4qdzzur2cuuridyb0jso8mksi,5vdl6vrqi5zfv3ur364yzv85w,E. Agyei,Emmanuel Agyei,21.0,Midfielder,Ghana,Midfielder,12.0,14.0,26.0,3.0,2.0,1.0,2.0,4.0,4.0,13.0,0.0,135.0,0.0,5.0,2.0,0.0,0.0,5.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,60.47,0.0,0.0,50.0,0.0,52.0,45.45,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.333333333333334,17.333333333333332,2.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.6666666666666665,2.6666666666666665,8.666666666666666,0.0,0.0,3.333333333333333,1.3333333333333333,0.0,0.0,3.333333333333333,0.0,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333,0.0,0.0,60.47,0.0,0.0,50.0,0.0,52.0,45.45,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DM/CM,9,5,7,77,91,59,95,86,84,66,48,41,95,34,39,9,93,18,36,66,32,80,52,50,7,9,39,45,41,39,50,25,16,20,30,14,14,23,9,11,9,9,5,9,5,93,93,61,95,91,91,95,48,41,100,43,39,9,100,18,41,80,39,86,52,50,7,9,39,45,41,39,50,25,16,20,30,14,14,23,9,11,9,9,Premiership
Dundee United,4qdzzur2cuuridyb0jso8mksi,683w7bqk233kdcznry98ld23t,Panutche Camará,Panutche Amadu Pereira Camará,29.0,Midfielder,Guinea-Bissau,Midfielder,38.0,40.0,78.0,0.0,0.0,0.0,0.0,5.0,5.0,9.0,0.0,120.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,4.0,0.0,0.0,90.7,75.0,0.0,80.0,0.0,37.5,0.0,100.0,0.0,0.3635808280721067,0.0,4.0,0.10622861,2.0,3.0,6.0,0.17069073,37.0,28.5,30.0,58.5,0.0,0.0,0.0,0.0,3.75,3.75,6.75,0.0,0.0,0.75,0.0,0.0,2.25,0.0,3.75,0.0,0.0,3.75,3.0,0.0,0.0,90.7,75.0,0.0,80.0,0.0,37.5,0.0,100.0,0.0,0.27268562105408,0.0,3.0,0.0796714575,1.5,2.25,4.5,0.1280180475,27.75,DM/CM,61,64,64,16,23,25,32,95,95,43,48,41,36,7,39,59,9,98,14,9,82,95,52,50,82,86,39,68,41,5,16,93,16,91,30,70,77,73,39,55,50,52,86,91,86,16,23,25,32,95,95,50,48,41,50,7,39,68,9,100,14,9,100,100,52,50,82,86,39,68,41,5,16,93,16,95,30,82,91,77,50,68,64,82,Premiership
Dundee United,4qdzzur2cuuridyb0jso8mksi,7dv9tspzacsct8m47j0j970bu,V. Ševelj,Vicko Sevelj,25.0,Defender,Croatia,Defender,48.0,60.0,106.0,3.0,2.0,1.0,1.0,5.0,5.0,22.0,0.0,240.0,1.0,7.0,2.0,2.0,11.0,6.0,2.0,10.0,10.0,6.0,4.0,0.0,0.0,77.94,61.11,33.33,80.0,33.33,66.67,60.0,54.55,0.2503257364269809,0.2434136990204021,1.0,3.0,0.0547923,2.0,11.0,13.0,0.53175049,51.0,18.0,22.5,39.75,1.125,0.75,0.375,0.375,1.875,1.875,8.25,0.0,0.375,2.625,0.75,0.75,4.125,2.25,0.75,3.75,3.75,2.25,1.5,0.0,0.0,77.94,61.11,33.33,80.0,33.33,66.67,60.0,54.55,0.0938721511601178,0.0912801371326507,0.375,1.125,0.0205471125,0.75,4.125,4.875,0.19940643375,19.125,CB,36,100,75,86,75,93,91,100,100,91,45,82,89,89,98,93,59,89,52,100,100,100,45,52,14,82,95,77,80,57,43,45,73,95,93,91,91,95,93,95,95,50,18,82,32,77,64,91,86,95,95,82,45,77,82,68,95,86,32,82,14,100,95,95,45,52,14,82,95,77,80,57,43,45,64,95,91,82,77,95,86,77,91,45,Premiership
Dundee United,4qdzzur2cuuridyb0jso8mksi,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,Joshua Rawlins,22.0,Defender,Australia,Defender,15.0,22.0,37.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,180.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,72.55,42.86,0.0,0.0,0.0,55.56,50.0,100.0,0.078526863510233,0.0,0.0,1.0,0.01685596,0.0,2.0,2.0,0.03687993,9.0,7.5,11.0,18.5,0.5,0.5,0.0,0.5,0.0,0.0,2.5,0.0,0.0,0.5,0.5,0.0,1.5,1.0,0.0,4.5,1.0,1.0,0.0,0.5,0.0,72.55,42.86,0.0,0.0,0.0,55.56,50.0,100.0,0.0392634317551165,0.0,0.0,0.5,0.00842798,0.0,1.0,1.0,0.018439965,4.5,RB/RCB,29,32,25,61,64,46,79,25,21,7,54,50,29,25,32,64,50,29,64,50,54,32,89,54,21,71,32,32,50,36,64,89,71,36,50,50,43,29,36,36,36,36,14,25,14,50,50,46,68,25,21,7,54,50,25,18,32,50,39,29,50,36,50,32,86,54,21,71,32,32,50,36,64,89,57,36,50,50,43,29,36,36,36,36,Premiership
Dundee United,4qdzzur2cuuridyb0jso8mksi,906itj33c7nzyzhkvxswvaxas,L. Rose,Lachlan Rose,27.0,Attacker,Australia,Striker,3.0,10.0,13.0,6.0,4.0,2.0,4.0,3.0,3.0,3.0,1.0,152.0,1.0,11.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,61.9,0.0,0.0,0.0,16.67,12.5,18.75,0.0,0.7448358933416613,0.1283318192188779,1.0,1.0,0.02385149,2.0,0.0,1.0,0.0172941699999999,4.0,1.7763157894736843,5.921052631578948,7.697368421052632,3.5526315789473686,2.3684210526315788,1.1842105263157894,2.3684210526315788,1.7763157894736843,1.7763157894736843,1.7763157894736843,0.5921052631578947,0.5921052631578947,6.5131578947368425,0.0,0.0,0.0,1.7763157894736843,1.1842105263157894,0.0,0.0,0.0,0.0,0.0,0.0,61.9,0.0,0.0,0.0,16.67,12.5,18.75,0.0,0.44102125263651,0.075985945590125,0.5921052631578947,0.5921052631578947,0.0141225927631578,1.1842105263157894,0.0,0.5921052631578947,0.0102399690789473,2.3684210526315788,ST,21,29,21,83,67,87,100,71,69,10,79,37,79,4,33,31,69,44,19,35,21,23,50,37,21,31,33,23,21,4,31,21,81,35,73,29,29,83,23,46,12,29,12,19,15,85,73,85,100,69,65,8,88,27,73,4,33,31,69,38,19,35,21,23,50,37,21,31,33,23,21,4,31,21,85,31,73,27,23,81,23,42,8,23,Premiership
Dundee United,4qdzzur2cuuridyb0jso8mksi,c3hzkxxmd1p7v7fn6ctxbngiy,J. Randall,Jesse Randall,24.0,Attacker,New Zealand,Striker,11.0,18.0,26.0,5.0,4.0,1.0,1.0,10.0,10.0,13.0,0.0,208.0,2.0,13.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,0.0,1.0,65.0,33.33,21.43,30.0,40.0,43.33,40.0,50.0,0.4371348202778617,0.3798536208417372,1.0,2.0,0.07059961,1.0,0.0,1.0,0.52942336,8.0,4.759615384615385,7.788461538461539,11.250000000000002,2.1634615384615388,1.7307692307692308,0.4326923076923077,0.4326923076923077,4.3269230769230775,4.3269230769230775,5.625000000000001,0.0,0.8653846153846154,5.625000000000001,1.7307692307692308,1.2980769230769231,0.8653846153846154,0.8653846153846154,1.2980769230769231,0.8653846153846154,0.8653846153846154,0.8653846153846154,1.2980769230769231,0.0,0.4326923076923077,65.0,33.33,21.43,30.0,40.0,43.33,40.0,50.0,0.1891448741586902,0.1643597397872901,0.4326923076923077,0.8653846153846154,0.0305479081730769,0.4326923076923077,0.0,0.4326923076923077,0.2290774153846154,3.4615384615384617,ST,69,73,69,67,67,63,54,96,96,96,33,71,87,88,94,88,48,65,63,92,83,94,50,83,35,67,73,50,54,69,65,58,54,92,73,52,58,62,23,46,100,56,50,38,38,46,52,54,46,92,88,54,33,54,62,77,85,81,31,46,54,77,65,81,50,73,35,67,73,50,54,69,65,58,50,73,65,38,42,46,23,31,92,42,Premiership
Dundee United,4qdzzur2cuuridyb0jso8mksi,dibzzrnilocouody8wf130fmc,M. Forbes,Michael Forbes,22.0,Defender,Northern Ireland,Defender,117.0,40.0,157.0,2.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,270.0,0.0,8.0,2.0,0.0,10.0,28.0,1.0,26.0,6.0,3.0,0.0,0.0,0.0,85.33,41.67,0.0,0.0,0.0,64.71,65.12,100.0,0.2199028577296674,0.1401421836940816,0.0,1.0,0.04066992,1.0,6.0,10.0,0.3616497199999997,102.0,39.0,13.333333333333334,52.333333333333336,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.6666666666666665,0.6666666666666666,0.0,3.333333333333333,9.333333333333334,0.3333333333333333,8.666666666666666,2.0,1.0,0.0,0.0,0.0,85.33,41.67,0.0,0.0,0.0,64.71,65.12,100.0,0.0733009525765557,0.0467140612313605,0.0,0.3333333333333333,0.01355664,0.3333333333333333,2.0,3.333333333333333,0.1205499066666665,34.0,CB,100,73,91,70,75,43,41,30,30,100,45,36,98,89,48,86,100,59,95,91,89,32,45,52,59,41,48,32,36,50,55,82,68,91,43,64,77,86,70,77,91,95,68,45,64,59,59,43,41,30,30,95,45,36,86,59,48,68,95,43,73,86,73,32,45,52,59,41,48,32,36,50,55,82,59,77,43,55,68,82,52,59,82,77,Premiership
Dundee United,4qdzzur2cuuridyb0jso8mksi,v9xcxlic45xllm9t5gvxf1ii,Z. Sapsford,Zachary Sapsford,24.0,Midfielder,Australia,Midfielder,5.0,21.0,25.0,4.0,4.0,0.0,1.0,5.0,5.0,9.0,0.0,152.0,0.0,12.0,3.0,1.0,0.0,3.0,5.0,1.0,2.0,1.0,2.0,0.0,0.0,64.1,0.0,33.33,40.0,0.0,36.0,30.0,100.0,0.3282119443378174,0.3063039637953088,2.0,3.0,0.08792541,0.0,4.0,4.0,0.3351951,12.0,2.960526315789474,12.43421052631579,14.802631578947368,2.3684210526315788,2.3684210526315788,0.0,0.5921052631578947,2.960526315789474,2.960526315789474,5.328947368421052,0.0,0.0,7.105263157894737,1.7763157894736843,0.5921052631578947,0.0,1.7763157894736843,2.960526315789474,0.5921052631578947,1.1842105263157894,0.5921052631578947,1.1842105263157894,0.0,0.0,64.1,0.0,33.33,40.0,0.0,36.0,30.0,100.0,0.1943360196737076,0.1813641890893275,1.1842105263157894,1.7763157894736843,0.0520610980263157,0.0,2.3684210526315788,2.3684210526315788,0.1984707828947368,7.105263157894737,CM/AM,11,22,11,72,89,28,61,83,83,83,39,22,100,78,50,11,89,94,17,83,50,78,56,56,11,11,83,61,22,22,56,94,56,56,78,78,78,22,28,28,78,22,11,11,11,78,89,28,61,89,89,100,39,22,89,78,56,11,100,89,17,89,50,89,56,56,11,11,83,61,22,22,56,94,67,78,83,78,78,22,28,33,78,22,Premiership
Falkirk,1pq8av8ecx28pshgtpkdj36nt,1xfip5eeswsdq2xc6t370w3kk,F. Barbrook,Finley Barbrook,21.0,Midfielder,England,Midfielder,16.0,24.0,40.0,2.0,2.0,0.0,1.0,1.0,1.0,7.0,0.0,90.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,86.96,25.0,0.0,0.0,0.0,53.85,0.0,66.67,0.2498795642301842,0.0975071722649036,0.0,0.0,0.0,0.0,2.0,0.0,0.0361016,16.0,16.0,24.0,40.0,2.0,2.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,86.96,25.0,0.0,0.0,0.0,53.85,0.0,66.67,0.2498795642301842,0.0975071722649036,0.0,0.0,0.0,0.0,2.0,0.0,0.0361016,16.0,DM/CM,14,18,16,57,91,25,77,27,27,18,48,41,59,64,39,25,34,48,14,30,32,14,52,50,64,23,39,14,41,55,16,59,73,55,30,14,14,23,25,11,18,23,27,68,48,93,100,25,91,52,45,64,48,41,75,93,39,39,55,68,14,43,70,14,52,50,64,23,39,14,41,55,16,59,100,73,30,14,14,23,41,11,18,41,Premiership
Falkirk,1pq8av8ecx28pshgtpkdj36nt,29esjzxfxu8drcog8en5ytkdm,E. Ross,Ethan Ross,25.0,Attacker,Scotland,Striker,6.0,11.0,16.0,6.0,1.0,5.0,3.0,10.0,10.0,13.0,0.0,110.0,1.0,6.0,4.0,1.0,3.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,80.0,75.0,33.33,40.0,16.67,48.15,0.0,60.0,0.4970168440976497,0.0,5.0,4.0,0.09058538,1.0,2.0,1.0,0.0584126799999999,5.0,4.909090909090908,9.0,13.09090909090909,4.909090909090908,0.8181818181818181,4.090909090909091,2.454545454545454,8.181818181818182,8.181818181818182,10.636363636363637,0.0,0.8181818181818181,4.909090909090908,3.2727272727272725,0.8181818181818181,2.454545454545454,0.0,0.0,0.8181818181818181,0.8181818181818181,2.454545454545454,3.2727272727272725,0.0,0.0,80.0,75.0,33.33,40.0,16.67,48.15,0.0,60.0,0.4066501451708042,0.0,4.090909090909091,3.2727272727272725,0.0741153109090909,0.8181818181818181,1.6363636363636362,0.8181818181818181,0.0477921927272726,4.090909090909091,LW,33,33,33,100,83,100,100,100,100,100,67,83,67,100,67,100,67,33,67,67,83,100,67,67,100,100,100,100,67,100,67,83,100,33,100,100,67,67,33,33,33,33,33,33,33,100,100,100,100,100,100,100,67,100,100,100,67,100,67,33,67,67,100,100,67,67,100,100,100,100,67,100,67,83,100,33,100,100,67,67,33,33,33,33,Premiership
Falkirk,1pq8av8ecx28pshgtpkdj36nt,3jyid2g273zr668fxeeplegnp,R. Strain,Ryan Strain,29.0,Defender,Australia,Defender,39.0,44.0,79.0,1.0,1.0,0.0,1.0,3.0,3.0,17.0,0.0,180.0,0.0,8.0,7.0,4.0,9.0,6.0,3.0,4.0,2.0,4.0,1.0,0.0,0.0,83.16,64.29,28.57,33.33,0.0,62.96,0.0,80.0,0.0700487364318594,0.2734004381309054,0.0,7.0,0.19232025,5.0,5.0,5.0,0.1884544,32.0,19.5,22.0,39.5,0.5,0.5,0.0,0.5,1.5,1.5,8.5,0.0,0.0,4.0,3.5,2.0,4.5,3.0,1.5,2.0,1.0,2.0,0.5,0.0,0.0,83.16,64.29,28.57,33.33,0.0,62.96,0.0,80.0,0.0350243682159297,0.1367002190654527,0.0,3.5,0.096160125,2.5,2.5,2.5,0.0942272,16.0,RB/RCB,86,93,100,61,64,46,79,93,93,96,54,50,100,100,100,93,79,96,7,50,96,75,43,54,71,93,75,64,50,71,7,68,64,86,50,100,100,100,68,61,79,71,86,86,93,50,50,46,68,93,93,93,54,50,93,100,96,100,79,86,7,36,79,71,43,54,71,93,75,64,50,71,7,68,50,93,50,100,93,100,57,50,71,79,Premiership
Falkirk,1pq8av8ecx28pshgtpkdj36nt,3wqtz6lddzxrp93xcvuu9bi09,R. MacIver,Ross MacIver,27.0,Attacker,Scotland,Striker,2.0,12.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,92.0,0.0,10.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,68.42,0.0,50.0,0.0,0.0,40.0,25.0,66.67,0.0779181369728372,0.0906912117599586,0.0,0.0,0.0,0.0,2.0,1.0,0.1327371,5.0,1.956521739130435,11.73913043478261,12.717391304347828,0.9782608695652176,0.0,0.9782608695652176,0.0,0.0,0.0,5.869565217391305,0.0,0.0,9.782608695652174,0.9782608695652176,0.9782608695652176,0.0,1.956521739130435,0.9782608695652176,0.0,0.9782608695652176,1.956521739130435,0.0,0.0,0.0,68.42,0.0,50.0,0.0,0.0,40.0,25.0,66.67,0.0762242644299494,0.0887196636782203,0.0,0.0,0.0,0.0,1.956521739130435,0.9782608695652176,0.1298515108695652,4.891304347826087,ST,12,40,21,15,6,63,23,10,8,38,33,10,67,27,71,31,48,23,19,75,83,23,50,37,38,31,90,23,10,63,48,71,15,23,31,12,12,23,69,46,58,40,15,69,58,23,6,77,23,10,8,69,33,10,88,42,73,31,73,31,19,81,100,23,50,37,38,31,90,23,10,63,48,71,15,38,31,12,12,23,77,65,73,62,Premiership
Falkirk,1pq8av8ecx28pshgtpkdj36nt,59uahiztn1qxczy3vqf4wivze,L. McCann,Leon McCann,26.0,Defender,Scotland,Defender,12.0,13.0,23.0,0.0,0.0,0.0,0.0,4.0,5.0,12.0,0.0,101.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,63.89,25.0,50.0,50.0,0.0,63.16,33.33,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.693069306930694,11.584158415841584,20.495049504950494,0.0,0.0,0.0,0.0,3.5643564356435644,4.455445544554456,10.693069306930694,0.0,0.0,0.0,4.455445544554456,1.7821782178217822,0.8910891089108911,0.8910891089108911,0.0,2.6732673267326734,0.8910891089108911,2.6732673267326734,1.7821782178217822,0.0,0.0,63.89,25.0,50.0,50.0,0.0,63.16,33.33,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LB/LCB,18,29,14,32,43,39,43,71,86,68,50,43,18,93,64,18,32,18,21,43,75,79,54,43,7,14,89,64,43,64,32,79,36,21,50,29,29,29,21,21,21,21,14,43,21,32,43,39,43,86,93,100,50,43,18,100,79,14,21,18,29,50,93,93,54,43,7,14,89,64,43,64,32,79,36,21,50,29,29,29,21,21,21,21,Premiership
Falkirk,1pq8av8ecx28pshgtpkdj36nt,9c0qb9xsb68z3jpufdh0u6mdx,L. Henderson,Liam Henderson,30.0,Defender,Scotland,Defender,64.0,44.0,106.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,0.0,180.0,0.0,4.0,2.0,2.0,11.0,4.0,1.0,10.0,4.0,2.0,1.0,1.0,0.0,81.54,42.31,66.67,100.0,0.0,52.63,80.0,66.67,0.1396633411861728,0.0476088308352502,0.0,2.0,0.04888404,1.0,14.0,11.0,0.3616362899999999,67.0,32.0,22.0,53.0,0.5,0.5,0.0,0.5,0.5,0.5,5.0,0.0,0.0,2.0,1.0,1.0,5.5,2.0,0.5,5.0,2.0,1.0,0.5,0.5,0.0,81.54,42.31,66.67,100.0,0.0,52.63,80.0,66.67,0.0698316705930864,0.0238044154176251,0.0,1.0,0.02444202,0.5,7.0,5.5,0.1808181449999999,33.5,CB,52,77,75,50,55,43,91,68,68,66,45,36,68,89,98,93,30,59,52,80,73,73,93,52,27,45,100,91,36,18,73,52,59,64,43,82,86,86,100,84,86,77,48,77,68,45,48,43,95,68,68,43,45,36,66,89,100,91,23,59,36,86,73,68,91,52,27,45,100,91,36,18,73,52,55,64,43,75,82,86,100,84,86,73,Premiership
