Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total accurate cross_Total,total ontarget attempt_Total,total big chances saved_Total,total goals_Total,total assists_Total,total direct corner goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total accurate cross_p90,total ontarget attempt_p90,total big chances saved_p90,total goals_p90,total assists_p90,total direct corner goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total ontarget attempt_TotalPR,total big chances saved_TotalPR,total goals_TotalPR,total assists_TotalPR,total direct corner goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total ontarget attempt_p90PR,total big chances saved_p90PR,total goals_p90PR,total assists_p90PR,total direct corner goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Rapid,eljjik2vvlpy6d649mgwwivam,2omsfx51ie3e92en7k6a3dwtm,M. Seidl,Matthias Seidl,25,Midfielder,Austria,Midfielder,133.0,127.0,12.0,259.0,1.0,3.0,5.0,2.0,3.0,3.0,1.0,1.0,10.0,1.0,6.0,270.0,2.0,2.0,1.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,94.87,75.0,50.0,100.0,20.0,55.56,33.33,83.33,0.3981864638112198,0.38291130264718,2.0,8.0,0.17078183,2.0,39.0,23.0,0.7802141600000003,148.0,44.333333333333336,42.333333333333336,4.0,86.33333333333333,0.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,3.333333333333333,0.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,94.87,75.0,50.0,100.0,20.0,55.56,33.33,83.33,0.1327288212704066,0.1276371008823933,0.6666666666666666,2.6666666666666665,0.0569272766666666,0.6666666666666666,13.0,7.666666666666667,0.2600713866666668,49.333333333333336,CM/AM,100,100,98,100,48,48,69,70,69,91,15,13,57,37,100,31,44,44,94,50,56,52,48,94,52,52,100,78,91,98,46,80,54,81,74,70,67,72,63,50,100,100,96,100,100,96,96,100,33,33,52,59,59,81,11,7,44,26,96,26,31,37,91,37,44,52,48,91,52,52,100,78,91,98,46,80,54,81,52,63,56,59,56,48,100,93,93,96,Austrian Bundesliga
Rapid,eljjik2vvlpy6d649mgwwivam,2q40r5kclqejfv6c3pvyqim3u,N. Bajlicz,Nicolas Bajlicz,22,Midfielder,Austria,Midfielder,63.0,76.0,4.0,139.0,0.0,2.0,1.0,0.0,1.0,1.0,4.0,4.0,17.0,0.0,1.0,183.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.56,57.14,0.0,75.0,0.0,65.38,0.0,33.33,0.0797019516673443,0.1558887346388365,0.0,7.0,0.1501129499999999,3.0,13.0,13.0,0.2061527599999999,68.0,30.98360655737705,37.37704918032787,1.9672131147540983,68.36065573770492,0.0,0.9836065573770492,0.4918032786885246,0.0,0.4918032786885246,0.4918032786885246,1.9672131147540983,1.9672131147540983,8.360655737704919,0.0,0.4918032786885246,0.0,2.459016393442623,1.475409836065574,1.475409836065574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.56,57.14,0.0,75.0,0.0,65.38,0.0,33.33,0.0391976811478742,0.0766665908059851,0.0,3.4426229508196724,0.0738260409836065,1.475409836065574,6.39344262295082,6.39344262295082,0.1013866032786884,33.44262295081968,RM/RCM,89,89,28,89,17,56,11,17,50,67,61,61,72,11,44,11,89,67,56,22,28,56,50,50,56,56,100,67,22,94,28,100,22,33,11,56,22,50,56,50,78,56,22,78,100,100,44,100,17,56,11,17,44,67,67,67,100,11,44,11,100,78,78,22,28,56,50,50,56,56,100,67,22,94,28,100,22,33,11,56,22,67,67,67,100,78,33,100,Austrian Bundesliga
Rapid,eljjik2vvlpy6d649mgwwivam,3kypp9r4mqecnx1fa729dnzkl,E. Kara,Ercan Kara,30,Attacker,Austria,Striker,11.0,10.0,0.0,21.0,4.0,2.0,10.0,10.0,0.0,0.0,4.0,4.0,10.0,3.0,3.0,259.0,15.0,4.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,63.64,0.0,0.0,0.0,40.0,43.48,50.0,50.0,1.4481803343102269,0.1477386341246934,0.0,0.0,0.0,1.0,0.0,0.0,0.0100915199999999,8.0,3.8223938223938223,3.474903474903475,0.0,7.297297297297297,1.38996138996139,0.694980694980695,3.474903474903475,3.474903474903475,0.0,0.0,1.38996138996139,1.38996138996139,3.474903474903475,1.0424710424710424,1.0424710424710424,5.212355212355212,1.38996138996139,0.0,0.3474903474903475,0.0,1.38996138996139,0.0,0.694980694980695,0.0,0.0,0.0,63.64,0.0,0.0,0.0,40.0,43.48,50.0,50.0,0.5032286875981483,0.051337749309739,0.0,0.0,0.0,0.3474903474903475,0.0,0.0,0.0035067057915057,2.77992277992278,ST,79,21,28,48,62,38,97,100,16,24,78,76,72,78,100,84,95,17,62,36,81,52,81,43,52,52,45,28,36,17,41,59,60,52,97,41,17,12,12,59,10,5,3,41,55,3,28,14,45,14,76,90,16,24,55,48,48,69,97,62,86,17,45,36,59,52,62,43,52,52,45,28,36,17,41,59,60,52,90,31,17,12,12,59,10,5,3,17,Austrian Bundesliga
Rapid,eljjik2vvlpy6d649mgwwivam,5kkvxgrt5y92hjj8hw28b7l9m,S. Raux-Yao,Serge-Philippe Raux-Yao,27,Defender,France,Defender,135.0,44.0,11.0,179.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,11.0,2.0,209.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.21,68.75,0.0,0.0,0.0,62.5,33.33,50.0,0.2657572708728346,0.0,0.0,2.0,0.04255496,1.0,8.0,7.0,0.24760147,112.0,58.133971291866025,18.94736842105263,4.7368421052631575,77.08133971291865,0.4306220095693779,0.0,0.8612440191387559,0.8612440191387559,0.0,0.0,0.0,0.0,2.15311004784689,4.7368421052631575,0.8612440191387559,0.8612440191387559,0.0,0.0,0.8612440191387559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.21,68.75,0.0,0.0,0.0,62.5,33.33,50.0,0.1144409300409335,0.0,0.0,0.8612440191387559,0.0183251023923444,0.4306220095693779,3.444976076555024,3.014354066985646,0.106622642583732,48.229665071770334,CB,95,67,83,90,10,26,74,81,38,40,31,29,10,45,26,55,21,36,38,48,38,45,48,48,52,52,90,81,48,36,38,67,10,48,81,31,38,69,71,74,71,62,71,90,95,62,86,90,5,26,76,81,38,40,31,29,5,52,24,57,21,36,38,48,38,45,48,48,52,52,90,81,48,36,38,67,10,48,86,31,38,71,67,76,67,57,76,86,Austrian Bundesliga
Rapid,eljjik2vvlpy6d649mgwwivam,5llwrgvl44z7c04yv5xsqxu5l,N. Cvetković,Nenad Cvetkovic,30,Defender,Serbia,Defender,75.0,51.0,5.0,126.0,5.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,7.0,13.0,5.0,170.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,94.03,50.0,0.0,0.0,33.33,63.64,71.43,0.0,0.4798174014285276,0.1838412695726395,0.0,2.0,0.0409104899999999,1.0,12.0,13.0,0.21402969,83.0,39.70588235294117,27.0,2.647058823529412,66.70588235294117,2.647058823529412,0.5294117647058824,1.5882352941176472,1.5882352941176472,0.0,0.5294117647058824,0.0,0.0,3.7058823529411766,6.882352941176471,2.647058823529412,2.117647058823529,1.0588235294117647,0.0,0.0,0.0,0.5294117647058824,0.0,0.5294117647058824,0.0,0.0,0.0,94.03,50.0,0.0,0.0,33.33,63.64,71.43,0.0,0.2540209772268675,0.0973277309502209,0.0,1.0588235294117647,0.0216584947058822,0.5294117647058824,6.352941176470589,6.882352941176471,0.1133098358823529,43.94117647058824,CB,43,76,24,52,52,67,90,93,38,90,31,29,31,60,76,86,74,36,10,48,83,45,98,48,52,52,86,40,48,36,76,71,95,10,95,86,38,69,62,74,76,76,67,57,81,86,33,81,67,90,95,95,38,90,31,29,38,81,100,90,90,36,10,48,90,45,100,48,52,52,86,40,48,36,76,71,95,10,100,95,38,76,76,81,90,90,81,81,Austrian Bundesliga
Rapid,eljjik2vvlpy6d649mgwwivam,6356judgplypk4k6h8cqovac4,J. Schöller,Jakob Schöller,20,Defender,Austria,Defender,96.0,36.0,5.0,132.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,161.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.35,100.0,0.0,0.0,0.0,70.0,80.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.66459627329192,20.12422360248447,2.795031055900621,73.7888198757764,2.2360248447204967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.913043478260869,1.6770186335403725,2.2360248447204967,1.1180124223602483,0.5590062111801242,0.0,0.5590062111801242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.35,100.0,0.0,0.0,0.0,70.0,80.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB/RCB,73,30,30,67,53,17,13,27,17,30,23,20,20,20,80,30,30,27,20,30,30,53,50,43,53,53,100,100,30,27,30,87,83,27,13,17,20,17,17,17,10,10,10,10,100,87,60,100,80,17,13,27,17,30,23,20,47,33,93,53,47,27,27,30,30,53,50,43,53,53,100,100,30,27,30,87,83,27,13,17,20,17,17,17,10,10,10,10,Austrian Bundesliga
Rapid,eljjik2vvlpy6d649mgwwivam,8697a01d7rwx57pnmqm67kkyc,P. Dahl,Petter Nosa Dahl,22,Attacker,Norway,Striker,8.0,31.0,1.0,39.0,1.0,1.0,8.0,7.0,1.0,3.0,15.0,15.0,12.0,0.0,1.0,205.0,16.0,5.0,6.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,79.59,100.0,0.0,40.0,37.5,41.38,0.0,0.0,0.8546273804149157,0.0760477822531021,4.0,4.0,0.1016204,2.0,3.0,6.0,0.11209728,23.0,3.5121951219512195,13.609756097560975,0.4390243902439024,17.121951219512194,0.4390243902439024,0.4390243902439024,3.5121951219512195,3.073170731707317,0.4390243902439024,1.3170731707317074,6.585365853658537,6.585365853658537,5.2682926829268295,0.0,0.4390243902439024,7.024390243902439,2.1951219512195124,2.6341463414634148,0.0,0.0,1.3170731707317074,0.0,0.4390243902439024,0.0,0.0,0.0,79.59,100.0,0.0,40.0,37.5,41.38,0.0,0.0,0.375202264572402,0.0333868312330692,1.7560975609756098,1.7560975609756098,0.0446138341463414,0.8780487804878049,1.3170731707317074,2.6341463414634148,0.04921344,10.097560975609756,LW,40,80,30,70,40,30,80,80,40,80,80,80,80,40,50,100,100,60,30,40,70,60,70,50,60,60,80,100,40,20,60,40,20,30,80,40,70,50,20,60,60,60,40,80,40,60,40,60,60,40,80,80,40,80,100,100,100,40,40,100,100,100,30,40,80,60,80,50,60,60,80,100,40,20,60,40,20,30,80,40,100,60,40,60,60,60,40,60,Austrian Bundesliga
Rapid,eljjik2vvlpy6d649mgwwivam,agtlfzn9zrrj10tx1tov0uulm,B. Bolla,Bendegúz Bolla,26,Defender,Hungary,Defender,112.0,100.0,11.0,206.0,0.0,7.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,270.0,4.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,91.15,52.38,40.0,0.0,0.0,20.0,0.0,100.0,0.2516403616454095,0.789219636160198,1.0,11.0,0.2865735,5.0,16.0,21.0,0.6203898500000004,99.0,37.333333333333336,33.333333333333336,3.6666666666666665,68.66666666666667,0.0,2.333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,91.15,52.38,40.0,0.0,0.0,20.0,0.0,100.0,0.0838801205484698,0.2630732120533993,0.3333333333333333,3.6666666666666665,0.0955245,1.6666666666666667,5.333333333333333,7.0,0.2067966166666668,33.0,RB/RCB,93,100,80,100,7,100,60,63,53,70,53,53,7,33,40,60,30,27,43,100,30,53,50,43,53,53,93,40,87,27,30,7,7,93,53,100,60,93,87,93,80,83,80,93,93,100,80,93,7,100,67,73,50,73,53,47,7,20,50,60,23,27,33,100,30,53,50,43,53,53,93,40,87,27,30,7,7,93,60,100,57,87,87,80,87,90,80,93,Austrian Bundesliga
Rapid,eljjik2vvlpy6d649mgwwivam,aw5of6drnaorje2233ocvph7u,Y. Demir,Yusuf Demir,23,Attacker,Austria,Striker,26.0,83.0,10.0,104.0,0.0,8.0,10.0,6.0,4.0,2.0,7.0,10.0,22.0,1.0,2.0,232.0,13.0,13.0,2.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,81.89,71.43,25.0,28.57,50.0,59.46,0.0,71.43,0.8485164251244525,0.8924851869932937,2.0,15.0,0.4303344099999999,4.0,15.0,17.0,1.1714893100000003,52.0,10.086206896551724,32.19827586206896,3.879310344827586,40.3448275862069,0.0,3.103448275862069,3.879310344827586,2.327586206896552,1.5517241379310345,0.7758620689655172,2.71551724137931,3.879310344827586,8.534482758620689,0.3879310344827586,0.7758620689655172,5.043103448275862,5.043103448275862,0.7758620689655172,1.939655172413793,1.939655172413793,1.939655172413793,0.0,0.3879310344827586,0.0,0.0,0.0,81.89,71.43,25.0,28.57,50.0,59.46,0.0,71.43,0.329165854574141,0.3462227018508467,0.7758620689655172,5.818965517241379,0.1669400728448275,1.5517241379310345,5.818965517241379,6.594827586206896,0.4544570599137932,20.17241379310345,RW,100,100,100,100,30,100,100,100,80,70,40,40,100,30,90,60,100,40,100,90,100,50,70,40,60,60,80,60,90,40,70,100,30,40,100,100,80,100,80,80,100,100,100,100,100,100,100,100,30,100,100,100,100,80,60,60,100,20,100,80,100,40,100,80,100,50,80,40,60,60,80,60,90,40,70,100,30,40,100,100,80,80,80,100,100,100,100,100,Austrian Bundesliga
Rapid,eljjik2vvlpy6d649mgwwivam,brs96wp9u2t10tsqfdwcyhnth,J. Horn,Jannes Horn,29,Defender,Germany,Defender,71.0,86.0,4.0,154.0,0.0,4.0,5.0,2.0,3.0,1.0,2.0,2.0,9.0,4.0,1.0,261.0,4.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,93.33,57.14,21.43,100.0,40.0,60.0,0.0,80.0,0.3564507489042529,0.3714194739109361,3.0,9.0,0.21122541,8.0,15.0,14.0,0.6976396599999997,65.0,24.48275862068965,29.655172413793103,1.3793103448275863,53.10344827586207,0.0,1.3793103448275863,1.7241379310344829,0.6896551724137931,1.0344827586206895,0.3448275862068966,0.6896551724137931,0.6896551724137931,3.103448275862069,1.3793103448275863,0.3448275862068966,1.3793103448275863,0.6896551724137931,0.6896551724137931,1.3793103448275863,1.0344827586206895,0.6896551724137931,0.0,0.3448275862068966,0.3448275862068966,0.0,0.0,93.33,57.14,21.43,100.0,40.0,60.0,0.0,80.0,0.1229140513462941,0.1280756806589434,1.0344827586206895,3.103448275862069,0.072836348275862,2.7586206896551726,5.172413793103448,4.827586206896552,0.2405653999999999,22.41379310344828,LB/LCB,78,94,50,89,6,69,97,69,97,72,47,44,22,25,25,39,56,67,56,69,92,53,94,78,53,53,89,89,50,97,83,56,6,67,83,67,100,89,83,94,89,69,78,83,78,89,39,89,6,67,100,72,100,83,44,39,11,28,22,56,50,72,61,78,89,53,94,78,53,53,89,89,50,97,83,56,6,67,78,67,100,89,78,89,89,72,83,78,Austrian Bundesliga
Rapid,eljjik2vvlpy6d649mgwwivam,n2annzbap7hll02zo2v0ccgk,T. Adamsen,Tonni Adamsen,31,Attacker,Denmark,Striker,24.0,46.0,5.0,69.0,3.0,3.0,7.0,6.0,1.0,0.0,3.0,4.0,8.0,3.0,2.0,227.0,12.0,3.0,2.0,0.0,1.0,5.0,0.0,4.0,0.0,0.0,0.0,73.4,71.43,33.33,66.67,71.43,53.33,75.0,0.0,1.1752944730669548,0.3349280635714849,1.0,3.0,0.07476922,2.0,11.0,12.0,0.50478702,30.0,9.515418502202644,18.237885462555067,1.9823788546255507,27.3568281938326,1.1894273127753303,1.1894273127753303,2.775330396475771,2.378854625550661,0.3964757709251101,0.0,1.1894273127753303,1.5859030837004406,3.1718061674008813,1.1894273127753303,0.7929515418502203,4.757709251101322,1.1894273127753303,0.7929515418502203,0.0,0.3964757709251101,1.9823788546255507,0.0,1.5859030837004406,0.0,0.0,0.0,73.4,71.43,33.33,66.67,71.43,53.33,75.0,0.0,0.465975782273242,0.1327908622089587,0.3964757709251101,1.1894273127753303,0.0296441841409691,0.7929515418502203,4.361233480176211,4.757709251101322,0.200135822907489,11.894273127753303,ST,100,97,98,100,50,71,72,78,48,24,55,76,59,78,95,71,83,76,19,84,93,52,98,43,52,52,66,91,90,81,93,97,97,19,90,79,43,71,66,78,100,97,100,98,97,93,90,100,38,62,52,69,45,24,38,62,38,72,86,48,79,69,19,83,83,52,97,43,52,52,66,91,90,81,93,97,97,19,86,76,38,66,59,66,97,97,90,97,Austrian Bundesliga
Sturm Graz,4lauow63npvttmvxgh2koqb0r,27bs002m82i4a2s8d3x2xusr8,L. Balbo,Luís Balbo,20,Defender,Venezuela,Defender,8.0,25.0,1.0,32.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,109.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.09,16.67,10.0,0.0,0.0,36.36,25.0,0.0,0.0,0.161623841985067,0.0,3.0,0.0719752999999999,2.0,2.0,6.0,0.1981366099999998,15.0,6.605504587155964,20.642201834862387,0.8256880733944955,26.42201834862385,0.8256880733944955,1.651376146788991,0.0,0.0,0.0,0.0,0.8256880733944955,0.8256880733944955,3.302752293577982,0.8256880733944955,0.0,0.0,1.651376146788991,0.0,0.0,0.8256880733944955,0.0,0.0,0.0,0.0,0.0,0.0,68.09,16.67,10.0,0.0,0.0,36.36,25.0,0.0,0.0,0.1334508787032663,0.0,2.4770642201834865,0.0594291467889907,1.651376146788991,1.651376146788991,4.954128440366973,0.1635990357798163,12.385321100917432,LB/LCB,6,17,6,6,11,44,11,17,31,28,33,33,6,11,11,6,56,25,8,44,31,53,44,31,53,53,11,11,33,25,31,6,14,8,11,44,31,36,33,58,19,31,33,11,6,72,17,28,22,72,11,17,31,28,56,50,22,11,11,6,83,25,8,61,31,53,44,31,53,53,11,11,33,25,31,6,14,8,11,72,31,72,72,78,44,78,61,39,Austrian Bundesliga
Sturm Graz,4lauow63npvttmvxgh2koqb0r,4gzjrpmzpe4lqlb6kj82tgquh,J. Heil,Jürgen Heil,29,Midfielder,Austria,Midfielder,40.0,86.0,15.0,123.0,2.0,7.0,4.0,2.0,2.0,2.0,9.0,9.0,23.0,6.0,4.0,354.0,4.0,7.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,79.35,53.57,33.33,55.56,25.0,58.97,20.0,50.0,0.2282206369977021,0.6284232219952968,2.0,6.0,0.14297611,2.0,19.0,26.0,1.1654434,72.0,10.16949152542373,21.864406779661017,3.8135593220338975,31.27118644067797,0.5084745762711864,1.779661016949153,1.0169491525423728,0.5084745762711864,0.5084745762711864,0.5084745762711864,2.288135593220339,2.288135593220339,5.8474576271186445,1.5254237288135597,1.0169491525423728,1.0169491525423728,1.779661016949153,1.2711864406779665,1.2711864406779665,0.7627118644067797,0.2542372881355932,0.0,0.0,0.0,0.0,0.0,79.35,53.57,33.33,55.56,25.0,58.97,20.0,50.0,0.0580221958468734,0.1597686157615161,0.5084745762711864,1.5254237288135597,0.0363498584745762,0.5084745762711864,4.830508474576272,6.610169491525424,0.2962991694915254,18.30508474576272,RM/RCM,67,100,100,78,50,94,83,72,83,89,89,89,94,78,94,67,100,89,78,67,72,56,50,50,56,56,33,44,56,56,72,89,44,61,67,89,72,33,33,33,100,100,100,89,44,67,89,56,33,67,44,44,56,78,78,78,89,78,89,44,89,67,67,56,67,56,50,50,56,56,33,44,56,56,72,89,44,61,33,67,44,33,33,33,78,89,89,78,Austrian Bundesliga
Sturm Graz,4lauow63npvttmvxgh2koqb0r,527vt3q3cwydkq1p8zseqjllg,J. Hödl,Jacob Hödl,19,Midfielder,Austria,Midfielder,17.0,64.0,4.0,79.0,3.0,3.0,11.0,5.0,6.0,4.0,26.0,27.0,28.0,4.0,1.0,341.0,14.0,8.0,14.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,73.83,66.67,22.22,53.85,27.27,48.28,37.5,66.67,0.897535004882447,0.220708685110729,8.0,9.0,0.22250031,2.0,13.0,22.0,0.4929952299999998,47.0,4.486803519061584,16.89149560117302,1.0557184750733135,20.85043988269795,0.7917888563049854,0.7917888563049854,2.903225806451613,1.3196480938416422,1.5835777126099708,1.0557184750733135,6.86217008797654,7.126099706744868,7.390029325513197,1.0557184750733135,0.2639296187683284,3.6950146627566,2.1114369501466275,3.6950146627566,0.5278592375366569,0.5278592375366569,0.7917888563049854,0.0,0.0,0.0,0.0,0.0,73.83,66.67,22.22,53.85,27.27,48.28,37.5,66.67,0.236886071669854,0.0582515591201337,2.1114369501466275,2.375366568914956,0.0587244219941349,0.5278592375366569,3.43108504398827,5.806451612903226,0.1301160431085043,12.404692082111437,CM/AM,41,74,56,59,83,48,96,89,96,100,100,100,100,89,46,89,96,100,54,67,87,52,48,41,52,52,19,67,44,74,59,56,59,67,96,44,100,81,78,50,76,96,78,67,26,48,37,30,70,22,85,85,74,85,100,100,85,70,33,85,89,100,30,59,74,52,48,41,52,52,19,67,44,74,59,56,59,67,78,26,96,56,59,33,48,85,44,37,Austrian Bundesliga
Sturm Graz,4lauow63npvttmvxgh2koqb0r,66cbdz994twrl9jv46z1ikyne,S. Jatta,Seedy Jatta,23,Attacker,Norway,Striker,1.0,13.0,0.0,14.0,3.0,2.0,8.0,7.0,1.0,2.0,9.0,9.0,9.0,1.0,0.0,215.0,13.0,4.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,56.0,0.0,0.0,11.11,50.0,25.0,25.0,100.0,0.5691296680293452,0.2027509534893166,2.0,2.0,0.05267442,0.0,2.0,4.0,0.08762369,9.0,0.4186046511627907,5.441860465116279,0.0,5.8604651162790695,1.255813953488372,0.8372093023255814,3.3488372093023258,2.9302325581395348,0.4186046511627907,0.8372093023255814,3.767441860465116,3.767441860465116,3.767441860465116,0.4186046511627907,0.0,5.441860465116279,1.6744186046511629,0.4186046511627907,0.4186046511627907,0.0,1.6744186046511629,0.0,0.8372093023255814,0.0,0.0,0.0,56.0,0.0,0.0,11.11,50.0,25.0,25.0,100.0,0.2382403261518189,0.0848724921583185,0.8372093023255814,0.8372093023255814,0.0220497572093023,0.0,0.8372093023255814,1.6744186046511629,0.0366796841860465,3.767441860465116,ST,5,31,28,12,50,38,83,86,48,86,95,93,67,47,33,79,95,50,62,36,81,52,81,43,52,52,21,28,36,34,62,14,36,81,38,59,66,53,48,26,53,66,41,50,3,28,28,7,41,21,69,83,48,86,90,90,55,41,33,66,93,41,55,36,79,52,76,43,52,52,21,28,36,34,62,14,36,81,38,48,69,52,48,26,48,62,45,34,Austrian Bundesliga
