Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total interception_Total,total big chances saved_Total,total assists_Total,total goals_Total,total direct setpiece goals_Total,total direct corner goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total interception_p90,total big chances saved_p90,total assists_p90,total goals_p90,total direct setpiece goals_p90,total direct corner goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total interception_TotalPR,total big chances saved_TotalPR,total assists_TotalPR,total goals_TotalPR,total direct setpiece goals_TotalPR,total direct corner goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total interception_p90PR,total big chances saved_p90PR,total assists_p90PR,total goals_p90PR,total direct setpiece goals_p90PR,total direct corner goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Zürich,3sb3j9l7dbjcalwpirp3u2f9g,21xakv6n0d68a93d0v7nd3h4a,I. Sauter,Ilan Sauter,25,Defender,Switzerland,Defender,78.0,0.0,34.0,7.0,112.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,16.0,14.0,284.0,0.0,1.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,86.15,58.33,0.0,100.0,0.0,61.54,50.0,50.0,0.1575920115122376,0.0,0.0,2.0,0.04790334,0.0,4.0,6.0,0.1533932099999999,66.0,24.71830985915493,0.0,10.774647887323944,2.218309859154929,35.49295774647887,2.218309859154929,0.0,0.3169014084507042,0.3169014084507042,0.0,0.0,0.3169014084507042,0.3169014084507042,5.070422535211268,4.436619718309859,0.0,0.3169014084507042,0.6338028169014085,0.3169014084507042,0.9507042253521129,1.5845070422535212,0.0,0.0,0.0,0.0,0.0,86.15,58.33,0.0,100.0,0.0,61.54,50.0,50.0,0.0499411304088076,0.0,0.0,0.6338028169014085,0.0151806359154929,0.0,1.267605633802817,1.9014084507042253,0.0486105242957746,20.91549295774648,LB/LCB,90,21,38,83,81,95,24,43,74,26,36,36,36,86,81,36,26,60,60,74,93,50,48,50,50,50,71,86,21,95,36,76,55,33,71,24,31,45,48,17,38,38,38,90,86,21,14,71,71,86,24,24,57,26,36,24,24,67,71,36,10,48,52,52,71,50,48,50,50,50,71,86,21,95,36,76,55,33,57,24,31,33,38,17,14,24,19,90,Swiss Super League
Zürich,3sb3j9l7dbjcalwpirp3u2f9g,3lqoaglx4rgtgaxt5316g73mc,U. Emmanuel,Umeh Emmanuel,21,Attacker,Nigeria,Striker,12.0,3.0,44.0,1.0,53.0,3.0,3.0,8.0,6.0,2.0,3.0,18.0,20.0,22.0,3.0,325.0,2.0,13.0,3.0,11.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,69.74,100.0,37.5,61.11,25.0,47.83,37.5,80.0,0.7914222738212586,0.3311760515406712,5.0,8.0,0.32144671,4.0,2.0,6.0,0.6141953799999998,23.0,3.323076923076923,0.8307692307692307,12.184615384615384,0.2769230769230769,14.676923076923076,0.8307692307692307,0.8307692307692307,2.2153846153846155,1.6615384615384614,0.5538461538461539,0.8307692307692307,4.984615384615385,5.538461538461538,6.092307692307692,0.8307692307692307,0.5538461538461539,3.6,0.8307692307692307,3.046153846153846,1.1076923076923078,0.0,0.0,0.0,0.2769230769230769,0.0,0.0,69.74,100.0,37.5,61.11,25.0,47.83,37.5,80.0,0.2191630912120408,0.0917102911958781,1.3846153846153846,2.2153846153846155,0.089016012,1.1076923076923078,0.5538461538461539,1.6615384615384614,0.1700848744615384,6.369230769230769,ST,74,94,94,61,90,52,58,73,69,76,89,100,100,90,82,58,61,58,100,95,34,52,31,60,52,52,39,85,87,81,31,81,48,74,74,81,98,97,100,97,60,87,97,87,52,87,84,55,68,29,35,23,16,55,68,94,94,74,68,26,13,35,100,77,34,52,31,42,52,52,39,85,87,81,31,81,48,74,29,48,87,87,97,71,35,58,90,68,Swiss Super League
Zürich,3sb3j9l7dbjcalwpirp3u2f9g,3mw97uhlizy4327fxiui1wn4k,S. Walker,Sebastian Walker,20,Defender,Switzerland,Defender,7.0,0.0,7.0,1.0,14.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,5.0,95.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,63.64,25.0,0.0,100.0,0.0,36.36,50.0,50.0,0.0643277255310101,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0297307599999999,9.0,6.631578947368421,0.0,6.631578947368421,0.9473684210526316,13.263157894736842,0.9473684210526316,0.0,0.9473684210526316,0.9473684210526316,0.0,0.0,0.9473684210526316,0.9473684210526316,3.789473684210526,4.7368421052631575,0.0,1.894736842105263,0.0,0.9473684210526316,0.9473684210526316,2.8421052631578947,0.0,0.0,0.0,0.0,0.0,63.64,25.0,0.0,100.0,0.0,36.36,50.0,50.0,0.06094205576622,0.0,0.0,0.0,0.0,0.0,1.894736842105263,1.894736842105263,0.0281659831578946,8.526315789473683,LB/LCB,5,21,5,12,5,26,24,43,74,26,36,36,36,12,38,36,57,12,60,21,74,50,48,50,50,50,10,31,21,95,36,12,55,33,38,24,31,12,12,17,14,14,14,19,5,21,5,14,5,48,24,81,100,26,36,62,62,38,76,36,86,12,86,48,95,50,48,50,50,50,10,31,21,95,36,12,55,33,71,24,31,12,12,17,33,19,14,19,Swiss Super League
Zürich,3sb3j9l7dbjcalwpirp3u2f9g,3nqhtkzcrkrta24iyceqk6jv8,N. Volken,Neil Volken,19,Defender,Switzerland,Defender,51.0,4.0,36.0,3.0,83.0,2.0,3.0,1.0,0.0,1.0,0.0,5.0,5.0,8.0,7.0,242.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,80.58,23.08,40.0,40.0,0.0,34.78,33.33,66.67,0.0635163514031303,0.3375258871950666,1.0,1.0,0.04066992,2.0,8.0,12.0,0.5341256100000001,56.0,18.966942148760328,1.487603305785124,13.388429752066116,1.1157024793388428,30.86776859504132,0.743801652892562,1.1157024793388428,0.371900826446281,0.0,0.371900826446281,0.0,1.8595041322314048,1.8595041322314048,2.975206611570248,2.603305785123967,0.0,0.371900826446281,0.371900826446281,0.743801652892562,0.743801652892562,0.371900826446281,0.0,0.0,0.0,0.0,0.0,80.58,23.08,40.0,40.0,0.0,34.78,33.33,66.67,0.0236217835796765,0.1255261563948594,0.371900826446281,0.371900826446281,0.0151251768595041,0.743801652892562,2.975206611570248,4.462809917355371,0.198641755785124,20.82644628099173,LB/LCB,81,88,48,38,69,50,76,43,29,64,36,86,86,36,52,36,26,36,81,52,36,50,48,50,50,50,62,19,88,62,36,5,36,67,33,86,71,29,38,71,76,93,71,86,67,71,29,29,43,36,71,33,29,67,36,86,81,17,33,36,24,38,76,38,29,50,48,50,50,50,62,19,88,62,36,5,36,67,29,67,71,24,33,64,62,81,71,86,Swiss Super League
Zürich,3sb3j9l7dbjcalwpirp3u2f9g,4100i45cuhh12fmb7dh50eajt,L. Kamberi,Lindrit Kamberi,26,Defender,Switzerland,Defender,98.0,0.0,31.0,11.0,129.0,15.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,21.0,46.0,360.0,2.0,7.0,3.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,85.43,45.83,0.0,0.0,40.0,70.0,78.95,50.0,0.6032774494719217,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.15301335,86.0,24.5,0.0,7.75,2.75,32.25,3.75,0.0,1.25,1.25,0.0,0.0,0.0,0.0,5.25,11.5,0.5,1.75,0.75,0.0,0.5,1.75,0.0,0.0,0.0,0.0,0.0,85.43,45.83,0.0,0.0,40.0,70.0,78.95,50.0,0.1508193623679804,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0382533375,21.5,RB/RCB,100,22,44,97,91,100,16,97,100,34,41,19,19,88,100,91,75,59,22,34,88,44,38,47,53,53,91,75,22,22,66,100,100,28,100,16,34,16,16,22,41,44,31,100,100,22,19,88,81,100,16,75,88,34,41,19,19,69,100,81,62,44,22,25,75,44,38,47,53,53,91,75,22,22,66,100,100,28,81,16,34,16,16,22,31,38,12,100,Swiss Super League
Zürich,3sb3j9l7dbjcalwpirp3u2f9g,446scvw0ckoxnvnsqcqocve1h,V. Berisha,Valon Berisha,33,Midfielder,Kosovo,Midfielder,39.0,0.0,32.0,15.0,71.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,3.0,7.0,2.0,209.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,79.78,65.22,0.0,50.0,50.0,31.82,0.0,0.0,0.0900769980637998,0.1881197442599584,1.0,2.0,0.0482448,1.0,6.0,7.0,0.13952681,23.0,16.79425837320574,0.0,13.779904306220097,6.45933014354067,30.57416267942584,0.0,0.8612440191387559,0.8612440191387559,0.0,0.8612440191387559,0.0,0.8612440191387559,1.2918660287081338,3.014354066985646,0.8612440191387559,0.4306220095693779,0.0,2.583732057416268,0.4306220095693779,0.0,0.0,0.0,0.4306220095693779,0.4306220095693779,0.4306220095693779,0.0,79.78,65.22,0.0,50.0,50.0,31.82,0.0,0.0,0.0387891379222104,0.0810085023129007,0.4306220095693779,0.8612440191387559,0.0207752727272727,0.4306220095693779,2.583732057416268,3.014354066985646,0.0600833153110047,9.904306220095693,DM/CM,48,35,43,96,43,9,54,57,28,74,26,63,72,28,22,85,17,80,59,13,11,52,89,93,100,52,30,70,35,59,93,9,13,13,30,61,67,28,30,37,33,43,39,26,39,35,30,100,39,9,57,61,28,74,26,61,61,26,13,87,17,87,57,13,11,52,91,91,100,52,30,70,35,59,93,9,13,13,30,74,70,30,30,35,39,35,35,22,Swiss Super League
Zürich,3sb3j9l7dbjcalwpirp3u2f9g,a09c6fnqhxczvv5dle6h4twmi,P. Kény,Philippe Kény,27,Attacker,Senegal,Striker,19.0,0.0,26.0,1.0,45.0,18.0,2.0,10.0,7.0,3.0,1.0,7.0,7.0,31.0,3.0,360.0,5.0,16.0,9.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,60.81,33.33,0.0,57.14,50.0,42.47,48.65,0.0,0.8608388258416836,0.2634649782115232,3.0,2.0,0.0592356599999999,2.0,1.0,1.0,0.36323901,11.0,4.75,0.0,6.5,0.25,11.25,4.5,0.5,2.5,1.75,0.75,0.25,1.75,1.75,7.75,0.75,1.25,4.0,2.25,1.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,60.81,33.33,0.0,57.14,50.0,42.47,48.65,0.0,0.2152097064604209,0.0658662445528808,0.75,0.5,0.0148089149999999,0.5,0.25,0.25,0.0908097525,2.75,ST,97,37,76,61,84,97,37,84,79,94,40,82,73,97,82,90,82,94,87,19,77,52,77,60,52,52,19,52,37,77,84,61,74,19,81,65,89,48,55,65,35,29,90,60,68,37,26,50,47,94,23,39,23,73,23,42,34,90,60,65,23,77,63,19,68,52,63,39,52,52,19,52,37,77,84,61,74,19,26,32,60,24,26,48,23,21,81,19,Swiss Super League
Zürich,3sb3j9l7dbjcalwpirp3u2f9g,bi49lcldxz8jubp72kgeke2y2,K. Spadanuda,Kevin Spadanuda,29,Midfielder,Switzerland,Midfielder,8.0,2.0,36.0,0.0,42.0,0.0,5.0,1.0,1.0,0.0,0.0,6.0,6.0,4.0,1.0,140.0,0.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,100.0,16.67,0.0,25.0,0.0,100.0,0.0601606185855658,0.5104006417340093,0.0,2.0,0.04797389,1.0,6.0,6.0,0.4072992,17.0,5.142857142857142,1.2857142857142856,23.142857142857142,0.0,27.0,0.0,3.2142857142857144,0.6428571428571428,0.6428571428571428,0.0,0.0,3.857142857142857,3.857142857142857,2.571428571428571,0.6428571428571428,0.0,5.142857142857142,1.2857142857142856,0.6428571428571428,0.6428571428571428,0.6428571428571428,0.0,0.0,0.0,0.0,0.0,84.0,0.0,100.0,16.67,0.0,25.0,0.0,100.0,0.0386746833764351,0.3281146982575774,0.0,1.2857142857142856,0.0308403578571428,0.6428571428571428,3.857142857142857,3.857142857142857,0.2618352,10.928571428571429,LM/LCM,38,75,50,25,50,38,88,50,75,38,50,75,75,50,38,38,75,50,50,50,38,62,50,50,62,62,75,25,100,50,38,38,38,88,50,75,38,50,25,50,75,25,75,25,50,75,100,25,75,38,100,50,75,38,50,100,100,50,50,38,100,50,50,50,75,62,50,50,62,62,75,25,100,50,38,38,38,88,50,100,38,75,75,50,100,100,75,50,Swiss Super League
Zürich,3sb3j9l7dbjcalwpirp3u2f9g,ceagb7xmn5ml1l0vvzufmvluy,B. Krasniqi,Bledian Krasniqi,25,Midfielder,Kosovo,Midfielder,35.0,5.0,36.0,1.0,66.0,0.0,6.0,2.0,2.0,0.0,0.0,8.0,8.0,7.0,2.0,285.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,25.0,55.56,25.0,100.0,30.43,0.0,66.67,0.2965758835238425,0.6988282032821309,0.0,7.0,0.1650985699999999,2.0,4.0,10.0,0.3453437,23.0,11.052631578947368,1.5789473684210529,11.36842105263158,0.3157894736842105,20.842105263157897,0.0,1.8947368421052635,0.6315789473684211,0.6315789473684211,0.0,0.0,2.5263157894736845,2.5263157894736845,2.210526315789474,0.6315789473684211,0.6315789473684211,0.6315789473684211,0.6315789473684211,0.6315789473684211,0.6315789473684211,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,88.0,25.0,55.56,25.0,100.0,30.43,0.0,66.67,0.0936555421654239,0.2206825905101466,0.0,2.210526315789474,0.0521363905263157,0.6315789473684211,1.2631578947368425,3.1578947368421053,0.1090559052631578,7.263157894736842,CM/AM,83,75,27,13,46,15,63,17,50,12,15,75,75,21,69,54,13,37,48,42,42,52,35,21,52,52,92,21,88,33,98,12,23,38,46,65,12,83,62,52,33,69,62,40,69,65,12,8,15,15,50,15,35,12,15,62,58,8,65,35,12,27,42,27,31,52,35,21,52,52,92,21,88,33,98,12,23,38,31,65,12,65,50,38,19,58,50,23,Swiss Super League
Zürich,3sb3j9l7dbjcalwpirp3u2f9g,cpcsusb1mu0ex5sfqjimzqec4,S. Hodza,Selmin Hodza,23,Defender,Switzerland,Defender,70.0,2.0,44.0,9.0,112.0,2.0,3.0,0.0,0.0,0.0,0.0,7.0,9.0,31.0,14.0,360.0,0.0,2.0,3.0,4.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,74.17,36.0,12.5,57.14,0.0,58.49,33.33,68.18,0.0,0.3734694999554804,0.0,6.0,0.1702049199999999,2.0,13.0,17.0,0.57147226,58.0,17.5,0.5,11.0,2.25,28.0,0.5,0.75,0.0,0.0,0.0,0.0,1.75,2.25,7.75,3.5,0.0,0.5,0.75,1.0,3.75,1.5,0.0,0.0,0.0,0.0,0.0,74.17,36.0,12.5,57.14,0.0,58.49,33.33,68.18,0.0,0.0933673749888701,0.0,1.5,0.0425512299999999,0.5,3.25,4.25,0.142868065,14.5,RB/RCB,88,66,69,88,69,47,69,12,19,34,41,97,100,100,81,28,31,59,91,100,75,44,38,47,53,53,31,31,50,62,28,56,31,56,12,81,34,81,81,59,84,88,69,75,69,53,44,62,50,34,50,12,19,34,41,88,88,94,62,28,12,44,88,100,41,44,38,47,53,53,31,31,50,62,28,56,31,56,12,62,34,56,56,56,84,75,56,56,Swiss Super League
Zürich,3sb3j9l7dbjcalwpirp3u2f9g,cpw4hqnhrqja3q3k85fq7bz84,L. Schödler,Leandro Schödler,20,Midfielder,Switzerland,Midfielder,40.0,0.0,40.0,2.0,80.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,11.0,3.0,298.0,0.0,3.0,3.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,86.96,66.67,0.0,100.0,0.0,40.74,75.0,50.0,0.2308598102639373,0.0470507258942141,0.0,4.0,0.09072921,0.0,6.0,3.0,0.09044321,42.0,12.08053691275168,0.0,12.08053691275168,0.6040268456375839,24.16107382550336,0.906040268456376,0.3020134228187919,0.6040268456375839,0.6040268456375839,0.0,0.3020134228187919,0.3020134228187919,0.3020134228187919,3.322147651006712,0.906040268456376,0.0,0.906040268456376,0.906040268456376,0.3020134228187919,0.6040268456375839,2.718120805369128,0.0,0.0,0.0,0.0,0.0,86.96,66.67,0.0,100.0,0.0,40.74,75.0,50.0,0.0697227614891085,0.0142099507734203,0.0,1.2080536912751678,0.0274014392617449,0.0,1.812080536912752,0.906040268456376,0.0273150634228187,12.684563758389263,DM/CM,52,35,57,20,52,78,33,57,83,22,74,35,35,63,50,39,67,54,59,54,100,52,41,46,50,52,70,76,35,89,39,26,98,39,83,26,26,63,65,13,33,20,17,52,26,35,17,9,17,65,22,26,74,22,52,30,30,30,17,39,48,35,52,39,96,52,41,46,50,52,70,76,35,89,39,26,98,39,65,26,26,43,43,13,13,9,9,35,Swiss Super League
Zürich,3sb3j9l7dbjcalwpirp3u2f9g,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,Livano Comenencia,22,Midfielder,Curaçao,Midfielder,24.0,1.0,29.0,6.0,52.0,4.0,0.0,3.0,2.0,1.0,1.0,5.0,5.0,14.0,3.0,256.0,0.0,3.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,70.27,75.0,50.0,80.0,0.0,40.0,33.33,66.67,0.2333893743353839,0.0,0.0,1.0,0.02953272,1.0,4.0,2.0,0.16348874,23.0,8.4375,0.3515625,10.1953125,2.109375,18.28125,1.40625,0.0,1.0546875,0.703125,0.3515625,0.3515625,1.7578125,1.7578125,4.921875,1.0546875,0.0,1.0546875,1.0546875,1.40625,0.703125,0.703125,0.0,0.0,0.0,0.0,0.0,70.27,75.0,50.0,80.0,0.0,40.0,33.33,66.67,0.0820509519147834,0.0,0.0,0.3515625,0.0103825968749999,0.3515625,1.40625,0.703125,0.0574765101562499,8.0859375,CB,11,93,36,46,25,29,32,86,80,91,93,100,100,45,7,39,64,62,100,32,23,46,48,45,52,52,11,98,100,75,39,7,7,57,79,34,45,57,64,73,41,29,57,29,7,96,11,29,4,14,32,89,77,93,96,100,100,25,4,39,64,55,100,32,21,46,48,45,52,52,11,98,100,75,39,7,7,57,71,34,45,61,64,73,36,29,46,29,Swiss Super League
Zürich,3sb3j9l7dbjcalwpirp3u2f9g,ernbjicg113inzsubzrfm8fyt,A. Hack,Alexander Hack,32,Defender,Germany,Defender,15.0,0.0,17.0,4.0,32.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,9.0,100.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,71.11,30.77,0.0,0.0,0.0,70.83,75.0,62.5,0.1152509549326471,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0911332099999999,26.0,13.5,0.0,15.3,3.6,28.8,5.4,0.0,0.8999999999999999,0.8999999999999999,0.0,0.0,0.0,0.0,15.3,8.1,0.0,0.8999999999999999,2.7,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,71.11,30.77,0.0,0.0,0.0,70.83,75.0,62.5,0.1037258594393823,0.0,0.0,0.0,0.0,0.0,4.5,4.5,0.0820198889999999,23.4,CB,4,43,21,25,4,50,32,48,52,43,43,23,23,68,30,39,27,62,34,82,9,46,48,45,52,52,14,18,43,34,39,79,84,48,54,34,45,25,25,32,46,55,36,36,14,43,68,82,21,96,32,75,82,43,43,23,23,100,82,39,54,100,34,100,9,46,48,45,52,52,14,18,43,34,39,79,84,48,82,34,45,25,25,32,93,93,75,68,Swiss Super League
Zürich,3sb3j9l7dbjcalwpirp3u2f9g,i20omscbdnvcerur8zx3fyay,M. Reichmuth,Miguel Reichmuth,22,Midfielder,Switzerland,Midfielder,10.0,1.0,14.0,1.0,23.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,120.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.67,20.0,20.0,0.0,0.0,37.5,0.0,100.0,0.0434787205747859,0.2796281039889213,1.0,3.0,0.08193623,2.0,3.0,2.0,0.29080226,13.0,7.5,0.75,10.5,0.75,17.25,0.0,3.0,0.75,0.0,0.75,0.75,0.0,0.0,2.25,0.0,0.0,1.5,1.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,76.67,20.0,20.0,0.0,0.0,37.5,0.0,100.0,0.0326090404310894,0.2097210779916909,0.75,2.25,0.0614521725,1.5,2.25,1.5,0.2181016949999999,9.75,DM/CM,4,78,9,9,4,9,80,24,28,50,74,11,11,11,4,39,50,37,22,37,11,52,41,46,50,52,17,9,74,22,39,22,13,91,13,78,67,48,57,61,15,11,65,9,4,91,9,13,9,9,96,57,28,70,98,11,11,17,4,39,72,61,22,54,11,52,41,46,50,52,17,9,74,22,39,22,13,91,26,91,91,72,74,87,26,22,78,17,Swiss Super League
Grasshoppers,9dqlf92t42brv71kvaet67tm4,12uxqpy1ctpyaqv2i9mx1iicq,A. Diaby,Abdoulaye Diaby,26,Defender,Mali,Defender,29.0,0.0,21.0,6.0,50.0,5.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,9.0,20.0,167.0,0.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,79.37,40.0,0.0,0.0,0.0,60.0,83.33,100.0,0.1126003351896294,0.1917456674910808,0.0,0.0,0.0,0.0,6.0,4.0,0.1117473699999999,33.0,15.62874251497006,0.0,11.317365269461078,3.2335329341317363,26.94610778443114,2.694610778443113,1.616766467065868,0.5389221556886228,0.5389221556886228,0.0,0.0,1.0778443113772456,1.0778443113772456,4.850299401197605,10.778443113772454,0.0,1.616766467065868,0.5389221556886228,0.0,1.616766467065868,1.616766467065868,0.0,0.0,0.0,0.0,0.0,79.37,40.0,0.0,0.0,0.0,60.0,83.33,100.0,0.0606828153716565,0.1033359884682471,0.0,0.0,0.0,0.0,3.2335329341317363,2.155688622754491,0.060223133532934,17.78443113772455,CB,25,43,29,46,20,39,96,48,52,43,43,82,82,14,79,39,64,25,34,52,43,46,48,45,52,52,21,32,43,34,39,48,89,95,46,93,45,25,25,32,52,41,43,41,21,43,18,68,18,64,100,61,64,43,43,93,93,21,93,39,75,29,34,71,61,46,48,45,52,52,21,32,43,34,39,48,89,95,64,96,45,25,25,32,71,50,50,50,Swiss Super League
Grasshoppers,9dqlf92t42brv71kvaet67tm4,1n03gix6unpdw3wsxof5xuqdw,D. Paloschi,Dorian Paloschi,20,Defender,Italy,Defender,27.0,0.0,15.0,5.0,42.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.36,62.5,0.0,0.0,0.0,36.36,57.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.59223300970874,0.0,13.106796116504857,4.368932038834951,36.6990291262136,3.4951456310679614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4951456310679614,7.864077669902913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.36,62.5,0.0,0.0,0.0,36.36,57.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,20,43,14,32,7,29,32,16,16,43,43,23,23,4,30,39,7,9,34,7,9,46,48,45,52,52,82,89,43,34,39,4,36,7,20,34,45,25,25,32,14,14,14,14,36,43,39,96,36,71,32,16,16,43,43,23,23,7,68,39,7,9,34,7,9,46,48,45,52,52,82,89,43,34,39,4,36,7,20,34,45,25,25,32,14,14,14,14,Swiss Super League
