Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total duels won_Total,total mins played,total touches in opposition box_Total,total was fouled_Total,total won tackle_Total,total aerial won_Total,total effective clearance_Total,total interception_Total,total big chances saved_Total,total contest_Total,total dribbles attempted_Total,total goals_Total,total ontarget attempt_Total,total won contest_Total,total assists_Total,total direct setpiece goals_Total,total direct corner goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total duels won_p90,total touches in opposition box_p90,total was fouled_p90,total won tackle_p90,total aerial won_p90,total effective clearance_p90,total interception_p90,total big chances saved_p90,total contest_p90,total dribbles attempted_p90,total goals_p90,total ontarget attempt_p90,total won contest_p90,total assists_p90,total direct setpiece goals_p90,total direct corner goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total duels won_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won tackle_TotalPR,total aerial won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total big chances saved_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total won contest_TotalPR,total assists_TotalPR,total direct setpiece goals_TotalPR,total direct corner goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total duels won_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won tackle_p90PR,total aerial won_p90PR,total effective clearance_p90PR,total interception_p90PR,total big chances saved_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total won contest_p90PR,total assists_p90PR,total direct setpiece goals_p90PR,total direct corner goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Brøndby,9qsmopgutr7ut5g6workk8w4i,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,Oliver Villadsen,24,Defender,Denmark,Defender,88.0,3.0,111.0,4.0,196.0,8.0,3.0,0.0,3.0,1.0,22.0,437.0,9.0,7.0,7.0,2.0,13.0,12.0,0.0,6.0,7.0,0.0,1.0,4.0,0.0,0.0,0.0,86.34,40.0,21.43,66.67,33.33,57.89,50.0,77.78,0.213576384776704,0.5413335200986166,0.0,10.0,0.28207034,6.0,25.0,32.0,0.8132859900000001,96.0,18.123569794050344,0.6178489702517163,22.860411899313505,0.8237986270022883,40.36613272311213,1.647597254004577,0.6178489702517163,0.0,0.6178489702517163,0.205949656750572,4.530892448512586,1.853546910755149,1.4416475972540046,1.4416475972540046,0.4118993135011441,2.677345537757437,2.471395881006865,0.0,1.2356979405034323,1.4416475972540046,0.0,0.205949656750572,0.8237986270022883,0.0,0.0,0.0,86.34,40.0,21.43,66.67,33.33,57.89,50.0,77.78,0.0439859831347902,0.111487452651889,0.0,2.059496567505721,0.0580922897025171,1.2356979405034323,5.148741418764303,6.590389016018307,0.1674959704805492,19.77116704805492,RB/RCB,77,92,100,54,92,100,77,23,100,73,77,85,92,88,31,65,100,50,88,92,54,85,96,50,54,54,77,50,54,85,85,54,62,77,54,100,35,96,100,92,92,100,100,69,62,77,85,38,77,100,62,23,92,77,54,77,92,69,15,54,92,50,69,69,54,85,85,50,54,54,77,50,54,85,85,54,62,77,38,92,35,77,85,77,85,85,77,62,Danish Superliga
Brøndby,9qsmopgutr7ut5g6workk8w4i,caoahimfnw46l1vnpsp6vf9qs,J. Ambæk,Jacob Ambæk,18,Attacker,Denmark,Striker,7.0,0.0,11.0,2.0,18.0,0.0,2.0,2.0,0.0,1.0,8.0,134.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,72.0,66.67,0.0,66.67,0.0,40.0,33.33,0.0,0.2026881633078777,0.0,0.0,3.0,0.0846558299999999,1.0,0.0,1.0,0.01908536,6.0,4.701492537313433,0.0,7.388059701492537,1.343283582089552,12.08955223880597,0.0,1.343283582089552,1.343283582089552,0.0,0.6716417910447761,5.3731343283582085,1.343283582089552,1.343283582089552,0.0,0.6716417910447761,1.343283582089552,0.0,0.0,2.014925373134328,2.686567164179104,0.0,0.0,1.343283582089552,0.0,0.0,0.0,72.0,66.67,0.0,66.67,0.0,40.0,33.33,0.0,0.136133841027679,0.0,0.0,2.014925373134328,0.056858393283582,0.6716417910447761,0.0,0.6716417910447761,0.0128185253731343,4.029850746268656,ST,23,43,18,84,18,7,14,32,23,52,34,4,34,20,27,50,32,52,43,50,23,16,62,43,48,50,39,70,43,75,16,52,43,20,18,7,23,66,54,54,12,20,14,23,61,43,36,96,46,7,29,46,23,75,64,7,64,20,29,75,32,52,61,68,23,16,86,43,48,50,39,70,43,75,16,52,43,20,36,7,23,82,64,68,12,29,14,50,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,Birger Meling,31,Defender,Norway,Defender,48.0,1.0,54.0,6.0,101.0,4.0,4.0,2.0,2.0,0.0,16.0,225.0,4.0,5.0,6.0,2.0,8.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,90.18,85.71,16.67,100.0,100.0,66.67,40.0,75.0,0.5470122416225,0.3328277231162998,1.0,6.0,0.1620214999999999,3.0,9.0,14.0,0.5205233199999999,53.0,19.2,0.4,21.6,2.4,40.4,1.6,1.6,0.8,0.8,0.0,6.4,1.6,2.0,2.4,0.8,3.2,0.4,0.4,0.4,0.4,1.6,1.6,0.4,0.0,0.0,0.0,90.18,85.71,16.67,100.0,100.0,66.67,40.0,75.0,0.218804896649,0.1331310892465199,0.4,2.4,0.0648085999999999,1.2,3.6,5.6,0.2082093279999999,21.2,CB,21,85,37,38,24,85,82,62,97,37,63,44,91,90,24,29,15,96,56,56,100,97,72,46,51,51,68,100,79,91,97,85,25,63,88,85,88,74,85,75,47,62,79,35,18,91,56,47,26,94,88,71,97,37,88,53,96,97,28,29,15,100,65,65,97,97,85,46,51,51,68,100,79,91,97,85,25,63,94,94,91,88,85,88,53,85,91,38,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,Mads Emil Madsen,28,Midfielder,Denmark,Midfielder,36.0,0.0,42.0,2.0,78.0,3.0,4.0,3.0,1.0,1.0,17.0,276.0,10.0,3.0,8.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,75.0,50.0,0.0,50.0,25.0,54.84,50.0,80.0,0.3584987167872204,0.2859649043116173,2.0,5.0,0.1838138799999999,2.0,7.0,9.0,0.2441752599999999,36.0,11.739130434782608,0.0,13.695652173913045,0.6521739130434783,25.43478260869565,0.9782608695652172,1.3043478260869563,0.9782608695652172,0.3260869565217391,0.3260869565217391,5.5434782608695645,3.260869565217391,0.9782608695652172,2.608695652173913,0.9782608695652172,0.6521739130434783,0.0,0.0,0.6521739130434783,0.6521739130434783,0.3260869565217391,0.3260869565217391,0.3260869565217391,0.3260869565217391,0.0,0.0,75.0,50.0,0.0,50.0,25.0,54.84,50.0,80.0,0.1169017554740936,0.0932494253190056,0.6521739130434783,1.6304347826086956,0.0599393086956521,0.6521739130434783,2.282608695652174,2.934782608695652,0.0796223673913043,11.739130434782608,CM/AM,43,17,17,28,17,30,24,46,15,20,52,41,33,89,61,35,11,52,15,13,70,37,24,80,50,52,30,54,17,48,43,83,54,76,30,35,59,33,48,24,26,28,26,30,52,17,17,30,30,26,22,52,17,17,65,61,39,96,65,35,11,52,13,9,78,35,22,83,50,52,30,54,17,48,43,83,54,76,30,26,48,30,48,22,26,30,13,35,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,Gabriel Pereira Magalhães dos Santos,26,Defender,Brazil,Defender,165.0,0.0,93.0,15.0,258.0,1.0,2.0,2.0,0.0,1.0,15.0,306.0,4.0,3.0,3.0,6.0,14.0,4.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,88.66,51.72,0.0,66.67,0.0,68.18,54.55,75.0,0.2416911670697928,0.0594006928971659,0.0,1.0,0.01870347,0.0,19.0,18.0,0.3252147500000001,129.0,48.52941176470589,0.0,27.35294117647059,4.411764705882353,75.88235294117648,0.2941176470588235,0.5882352941176471,0.5882352941176471,0.0,0.2941176470588235,4.411764705882353,1.1764705882352942,0.8823529411764706,0.8823529411764706,1.7647058823529411,4.11764705882353,1.1764705882352942,0.0,0.8823529411764706,0.8823529411764706,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,88.66,51.72,0.0,66.67,0.0,68.18,54.55,75.0,0.0710856373734684,0.0174707920285782,0.0,0.2941176470588235,0.0055010205882352,0.0,5.588235294117648,5.294117647058823,0.0956513970588235,37.94117647058824,CB,74,38,68,78,74,46,53,62,35,78,51,44,62,49,57,38,57,46,88,88,41,31,94,46,51,51,53,68,38,74,31,93,56,63,53,41,41,22,24,22,74,72,44,57,85,38,82,85,94,44,44,50,35,82,53,41,66,44,59,41,50,46,85,85,41,31,94,46,51,51,53,68,38,74,31,93,56,63,53,44,41,18,18,22,74,76,44,68,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,Thomas Delaney,34,Midfielder,Denmark,Midfielder,65.0,0.0,54.0,5.0,119.0,3.0,1.0,1.0,0.0,1.0,22.0,246.0,4.0,6.0,8.0,5.0,4.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,85.61,35.71,0.0,0.0,0.0,66.67,71.43,72.73,0.1063132819350369,0.2752031608660001,0.0,2.0,0.06452141,2.0,11.0,14.0,0.3240288,58.0,23.78048780487805,0.0,19.756097560975608,1.829268292682927,43.53658536585366,1.0975609756097562,0.3658536585365853,0.3658536585365853,0.0,0.3658536585365853,8.048780487804878,1.4634146341463414,2.1951219512195124,2.926829268292683,1.829268292682927,1.4634146341463414,1.0975609756097562,0.0,0.7317073170731707,0.7317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,85.61,35.71,0.0,0.0,0.0,66.67,71.43,72.73,0.0388951031469647,0.1006840832436585,0.0,0.7317073170731707,0.023605393902439,0.7317073170731707,4.024390243902439,5.121951219512195,0.1185471219512195,21.21951219512195,DM/CM,67,37,60,55,67,70,27,68,15,67,75,68,78,97,87,40,48,48,47,47,43,23,23,38,52,52,60,40,37,23,23,97,90,77,33,83,27,28,47,60,65,75,73,60,73,37,70,60,63,80,23,63,15,67,90,70,77,97,87,40,37,48,47,47,43,23,23,38,52,52,60,40,37,23,23,97,90,77,40,80,27,33,50,57,70,87,87,60,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,Mohamed Elyounoussi,32,Midfielder,Norway,Midfielder,37.0,7.0,65.0,4.0,95.0,11.0,14.0,10.0,4.0,3.0,19.0,360.0,21.0,2.0,3.0,3.0,3.0,1.0,0.0,19.0,20.0,4.0,6.0,10.0,0.0,0.0,0.0,78.51,57.14,31.82,52.63,42.86,42.22,60.0,75.0,1.421765803163266,1.079584154263047,4.0,12.0,0.3160431,9.0,5.0,6.0,0.4864854,46.0,9.25,1.75,16.25,1.0,23.75,2.75,3.5,2.5,1.0,0.75,4.75,5.25,0.5,0.75,0.75,0.75,0.25,0.0,4.75,5.0,1.0,1.5,2.5,0.0,0.0,0.0,78.51,57.14,31.82,52.63,42.86,42.22,60.0,75.0,0.3554414507908165,0.2698960385657618,1.0,3.0,0.079010775,2.25,1.25,1.5,0.12162135,11.5,CM/AM,48,96,35,52,39,91,100,96,78,63,72,96,17,48,61,48,26,52,100,100,100,100,100,35,50,52,35,67,70,70,83,35,72,65,96,87,85,67,65,87,17,13,52,39,35,96,26,39,26,87,96,87,65,48,43,78,13,30,43,43,26,52,100,100,100,100,100,35,50,52,35,67,70,70,83,35,72,65,87,91,78,61,61,83,13,4,43,26,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,Andreas Cornelius,33,Attacker,Denmark,Striker,10.0,0.0,16.0,1.0,26.0,2.0,2.0,1.0,1.0,0.0,6.0,135.0,7.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.41,50.0,0.0,0.0,50.0,42.86,50.0,0.0,0.1937734076883078,0.1721587320469959,1.0,1.0,0.10805102,0.0,2.0,1.0,0.04078417,8.0,6.666666666666667,0.0,10.666666666666666,0.6666666666666666,17.333333333333332,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,4.0,4.666666666666667,0.6666666666666666,0.0,2.6666666666666665,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,63.41,50.0,0.0,0.0,50.0,42.86,50.0,0.0,0.1291822717922052,0.1147724880313306,0.6666666666666666,0.6666666666666666,0.0720340133333333,0.0,1.3333333333333333,0.6666666666666666,0.0271894466666666,5.333333333333333,ST,61,43,32,61,39,46,14,16,57,16,16,30,14,20,59,29,32,52,5,5,23,36,11,43,48,50,14,59,43,11,71,64,70,20,14,57,55,18,64,23,54,20,32,39,86,43,79,79,89,71,25,21,71,16,34,68,21,20,82,39,32,52,5,5,23,50,11,43,48,50,14,59,43,11,71,64,70,20,32,75,64,25,82,23,86,25,43,75,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,9taxidttdt94nmvc3mqhqq0ut,A. Král,Alex Král,28,Midfielder,Czechia,Midfielder,38.0,0.0,33.0,2.0,71.0,1.0,1.0,0.0,1.0,0.0,5.0,213.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,83.53,40.0,0.0,0.0,0.0,31.25,75.0,50.0,0.089522099461973,0.0417468171273308,0.0,2.0,0.03620728,0.0,3.0,3.0,0.0614923999999999,26.0,16.056338028169012,0.0,13.943661971830986,0.8450704225352113,30.0,0.4225352112676056,0.4225352112676056,0.0,0.4225352112676056,0.0,2.112676056338028,0.4225352112676056,0.0,0.4225352112676056,1.267605633802817,2.112676056338028,0.0,0.0,1.267605633802817,1.6901408450704225,0.0,0.0,0.0,0.4225352112676056,0.0,0.0,83.53,40.0,0.0,0.0,0.0,31.25,75.0,50.0,0.0378262392092843,0.0176395001946468,0.0,0.8450704225352113,0.0152988507042253,0.0,1.267605633802817,1.267605633802817,0.025982704225352,10.985915492957746,DM/CM,20,37,30,25,23,27,27,27,43,27,8,25,5,12,68,48,3,48,60,68,43,23,23,88,52,52,53,50,37,23,23,3,93,33,23,27,27,28,20,13,12,17,13,20,37,37,33,30,40,30,37,27,50,27,7,30,5,10,83,60,3,48,70,73,43,23,23,87,52,52,53,50,37,23,23,3,93,33,33,30,27,37,33,13,13,10,3,20,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,Felix Beijmo,28,Defender,Sweden,Defender,211.0,2.0,73.0,15.0,282.0,0.0,0.0,0.0,0.0,0.0,15.0,360.0,2.0,3.0,5.0,3.0,20.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,92.76,68.18,50.0,100.0,0.0,68.18,37.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.75,0.5,18.25,3.75,70.5,0.0,0.0,0.0,0.0,0.0,3.75,0.5,0.75,1.25,0.75,5.0,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,92.76,68.18,50.0,100.0,0.0,68.18,37.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,88,97,59,78,76,16,13,13,35,37,51,24,62,74,31,57,62,46,56,56,41,31,72,46,51,51,82,94,94,91,31,93,18,49,12,18,41,9,9,22,9,7,7,7,88,94,38,74,85,16,13,13,35,37,41,21,57,78,21,53,56,46,51,51,41,31,78,46,51,51,82,94,94,91,31,93,18,49,12,18,41,9,9,22,9,7,7,7,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,bbezbukg20q5b6kfnjuzhs55g,Robert Silva,Robert Vinicius Rodrigues Silva,21,Midfielder,Brazil,Midfielder,19.0,0.0,64.0,4.0,83.0,2.0,7.0,2.0,5.0,0.0,12.0,276.0,14.0,1.0,3.0,0.0,4.0,1.0,0.0,14.0,15.0,0.0,4.0,7.0,0.0,0.0,0.0,81.37,100.0,0.0,50.0,57.14,34.29,0.0,75.0,0.4246075238367586,0.1027444303277628,4.0,20.0,0.54443945,12.0,4.0,6.0,0.16257141,28.0,6.195652173913043,0.0,20.869565217391305,1.3043478260869563,27.065217391304348,0.6521739130434783,2.282608695652174,0.6521739130434783,1.6304347826086956,0.0,3.913043478260869,4.565217391304348,0.3260869565217391,0.9782608695652172,0.0,1.3043478260869563,0.3260869565217391,0.0,4.565217391304348,4.891304347826087,0.0,1.3043478260869563,2.282608695652174,0.0,0.0,0.0,81.37,100.0,0.0,50.0,57.14,34.29,0.0,75.0,0.1384589751641604,0.03350361858514,1.3043478260869563,6.521739130434782,0.1775346032608695,3.913043478260869,1.3043478260869563,1.9565217391304344,0.0530124163043478,9.130434782608695,LM/LCM,80,40,100,80,80,40,100,60,100,40,80,100,50,90,30,80,100,60,100,100,40,100,100,50,60,60,80,100,40,70,100,20,30,100,80,20,100,100,100,100,70,80,60,80,40,40,60,60,60,20,20,20,60,40,20,60,40,80,30,80,100,60,40,40,40,100,60,50,60,60,80,100,40,70,100,20,30,100,40,20,80,100,100,100,40,40,20,40,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,bdcpptlf4dznvgwq5st8hxwyc,J. Suzuki,Junnosuke Suzuki,23,Defender,Japan,Defender,59.0,1.0,31.0,1.0,89.0,1.0,4.0,2.0,2.0,2.0,14.0,213.0,3.0,2.0,1.0,8.0,10.0,2.0,0.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,87.25,12.5,33.33,25.0,0.0,70.0,88.89,33.33,0.2772043676743986,0.1446413084977326,0.0,2.0,0.041573,3.0,3.0,5.0,0.18361852,31.0,24.92957746478873,0.4225352112676056,13.098591549295774,0.4225352112676056,37.6056338028169,0.4225352112676056,1.6901408450704225,0.8450704225352113,0.8450704225352113,0.8450704225352113,5.915492957746479,1.267605633802817,0.8450704225352113,0.4225352112676056,3.380281690140845,4.225352112676056,0.8450704225352113,0.0,1.6901408450704225,2.112676056338028,0.0,0.0,0.4225352112676056,0.0,0.0,0.0,87.25,12.5,33.33,25.0,0.0,70.0,88.89,33.33,0.117128606059605,0.0611160458441123,0.0,0.8450704225352113,0.0175660563380281,1.267605633802817,1.267605633802817,2.112676056338028,0.077585290140845,13.098591549295774,RB/RCB,46,50,31,27,38,38,92,73,85,92,65,46,62,19,88,50,31,50,62,69,54,42,42,50,54,54,85,23,85,38,42,85,100,15,85,69,35,35,31,54,27,31,31,31,85,46,31,23,62,38,100,92,100,100,77,46,54,15,100,77,31,50,85,92,54,42,54,50,54,54,85,23,85,38,42,85,100,15,92,85,35,46,38,85,23,38,31,38,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,dux0skggr99ydjz3kn58p3wmh,M. López,Marcos López,26,Defender,Peru,Defender,79.0,2.0,74.0,14.0,151.0,1.0,2.0,1.0,1.0,0.0,14.0,246.0,6.0,8.0,1.0,3.0,7.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,88.82,60.87,40.0,50.0,50.0,58.33,60.0,50.0,0.0991961719295116,0.1757425986085454,1.0,6.0,0.1537533399999999,2.0,10.0,12.0,0.7670301900000003,77.0,28.902439024390244,0.7317073170731707,27.07317073170732,5.121951219512195,55.24390243902439,0.3658536585365853,0.7317073170731707,0.3658536585365853,0.3658536585365853,0.0,5.121951219512195,2.1951219512195124,2.926829268292683,0.3658536585365853,1.0975609756097562,2.5609756097560976,1.829268292682927,0.3658536585365853,0.7317073170731707,0.7317073170731707,0.3658536585365853,0.3658536585365853,0.3658536585365853,0.3658536585365853,0.0,0.0,88.82,60.87,40.0,50.0,50.0,58.33,60.0,50.0,0.0362912824132359,0.0642960726616629,0.3658536585365853,2.1951219512195124,0.0562512219512194,0.7317073170731707,3.658536585365854,4.390243902439025,0.2806208012195123,28.17073170731708,LB/LCB,80,77,87,100,80,47,53,47,67,33,47,50,93,23,60,20,90,97,70,67,97,80,57,83,53,53,87,87,90,50,97,80,93,27,40,60,70,77,73,60,60,53,93,87,87,73,87,100,93,53,60,53,67,33,67,73,93,27,67,33,87,100,67,67,100,93,60,87,53,53,87,87,90,50,97,80,93,27,40,73,73,87,80,73,80,73,100,93,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,eguzzwxdm0fwocax6srpck48a,Y. Moukoko,Youssoufa Moukoko,21,Attacker,Germany,Striker,11.0,0.0,18.0,1.0,29.0,2.0,2.0,1.0,1.0,2.0,6.0,179.0,7.0,2.0,2.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,74.36,33.33,0.0,28.57,0.0,31.58,0.0,100.0,0.2053389716902957,0.1308810847058306,0.0,3.0,0.06684108,0.0,0.0,2.0,0.05476048,10.0,5.5307262569832405,0.0,9.05027932960894,0.5027932960893855,14.58100558659218,1.005586592178771,1.005586592178771,0.5027932960893855,0.5027932960893855,1.005586592178771,3.016759776536313,3.519553072625698,1.005586592178771,1.005586592178771,0.0,0.0,0.5027932960893855,0.0,3.519553072625698,3.519553072625698,0.0,0.0,1.005586592178771,0.0,0.0,0.0,74.36,33.33,0.0,28.57,0.0,31.58,0.0,100.0,0.1032430583917687,0.0658061319749986,0.0,1.5083798882681565,0.0336072469273743,0.0,0.0,1.005586592178771,0.0275332022346368,5.027932960893855,ST,71,43,50,61,54,46,14,16,57,84,16,30,34,70,11,11,73,52,82,70,23,16,62,43,48,50,57,46,43,36,16,18,11,84,21,46,23,66,39,23,12,38,39,50,79,43,68,68,68,54,11,18,64,93,25,46,39,71,11,11,82,52,86,86,23,16,75,43,48,50,57,46,43,36,16,18,11,84,14,50,23,71,46,23,12,39,46,71,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,ftw3io63hk5vuoa3lyfgowes,W. Clem,William Clem,22,Midfielder,Denmark,Midfielder,58.0,0.0,58.0,5.0,116.0,2.0,1.0,0.0,1.0,1.0,6.0,168.0,2.0,3.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.22,41.67,0.0,0.0,0.0,31.58,0.0,100.0,0.0697590084612151,0.1777718296303911,0.0,4.0,0.10970368,4.0,10.0,9.0,0.1440458299999999,43.0,31.07142857142857,0.0,31.07142857142857,2.6785714285714284,62.14285714285714,1.0714285714285714,0.5357142857142857,0.0,0.5357142857142857,0.5357142857142857,3.2142857142857144,1.0714285714285714,1.6071428571428572,1.6071428571428572,0.0,2.142857142857143,1.6071428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.5357142857142857,0.0,0.0,87.22,41.67,0.0,0.0,0.0,31.58,0.0,100.0,0.0373708973899366,0.0952349087305666,0.0,2.142857142857143,0.0587698285714285,2.142857142857143,5.357142857142857,4.821428571428571,0.0771674089285713,23.035714285714285,DM/CM,58,37,67,55,63,47,27,27,43,67,15,45,47,40,12,40,48,48,12,10,43,23,23,88,52,52,73,53,37,23,23,7,13,97,20,57,27,57,63,85,60,48,37,45,83,37,87,83,90,77,43,27,57,77,20,53,67,73,12,63,67,48,12,10,43,23,23,93,52,52,73,53,37,23,23,7,13,97,27,73,27,80,83,100,90,78,50,67,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,smdx2p6sb134e5pd1d9socno,G. Vianney Ndjee,Geovanni Vianney Ndjee,18,Attacker,Cameroon,Striker,8.0,0.0,27.0,0.0,35.0,4.0,1.0,0.0,1.0,1.0,10.0,185.0,6.0,3.0,2.0,3.0,0.0,1.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,76.09,0.0,0.0,33.33,0.0,33.33,75.0,100.0,0.0813018067702207,0.3192055202622791,0.0,1.0,0.02385149,0.0,2.0,1.0,0.0270198899999999,9.0,3.891891891891892,0.0,13.135135135135137,0.0,17.027027027027028,1.945945945945946,0.4864864864864865,0.0,0.4864864864864865,0.4864864864864865,4.864864864864865,2.91891891891892,1.4594594594594597,0.972972972972973,1.4594594594594597,0.0,0.4864864864864865,0.0,2.91891891891892,2.91891891891892,0.0,0.0,0.972972972972973,0.0,0.0,0.0,76.09,0.0,0.0,33.33,0.0,33.33,75.0,100.0,0.0395522303206479,0.1552891720194871,0.0,0.4864864864864865,0.0116034275675675,0.0,0.972972972972973,0.4864864864864865,0.0131448113513513,4.378378378378379,ST,34,43,75,21,64,79,7,5,57,52,48,21,61,70,46,11,73,52,68,61,23,16,62,43,48,50,68,21,43,50,16,23,98,84,7,82,23,18,21,23,54,20,18,46,50,43,89,21,86,86,7,5,61,64,50,25,71,68,46,11,79,52,75,71,23,16,71,43,48,50,68,21,43,50,16,23,98,84,7,86,23,18,18,23,64,18,21,54,Danish Superliga
