Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total touches in opposition box_Total,total was fouled_Total,total won tackle_Total,total assists_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total goals_Total,total ontarget attempt_Total,total accurate cross_Total,total attempts obox_Total,total won contest_Total,total big chances saved_Total,total direct corner goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total touches in opposition box_p90,total was fouled_p90,total won tackle_p90,total assists_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total goals_p90,total ontarget attempt_p90,total accurate cross_p90,total attempts obox_p90,total won contest_p90,total big chances saved_p90,total direct corner goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won tackle_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total accurate cross_TotalPR,total attempts obox_TotalPR,total won contest_TotalPR,total big chances saved_TotalPR,total direct corner goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won tackle_p90PR,total assists_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total accurate cross_p90PR,total attempts obox_p90PR,total won contest_p90PR,total big chances saved_p90PR,total direct corner goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Ajax,d0zdg647gvgc95xdtk1vpbkys,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,Youri Regeer,23,Midfielder,Netherlands,Midfielder,49.0,51.0,7.0,100.0,0.0,3.0,2.0,3.0,151.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,92.59,77.78,0.0,0.0,50.0,27.27,0.0,33.33,0.197482363681982,0.0649161473130587,0.0,5.0,0.10107645,1.0,12.0,11.0,0.25975105,59.0,29.20529801324503,30.397350993377483,4.172185430463576,59.602649006622514,0.0,1.7880794701986755,1.1920529801324502,1.7880794701986755,1.7880794701986755,0.0,0.5960264900662251,0.0,0.5960264900662251,1.1920529801324502,0.5960264900662251,0.5960264900662251,0.0,0.0,0.0,0.5960264900662251,0.0,0.5960264900662251,0.0,0.0,0.0,0.0,92.59,77.78,0.0,0.0,50.0,27.27,0.0,33.33,0.1177047200753535,0.0386917434316243,0.0,2.980132450331126,0.0602442417218543,0.5960264900662251,7.152317880794702,6.556291390728477,0.1548185066225165,35.16556291390729,DM/CM,79,55,83,69,9,10,36,71,53,9,33,41,28,55,55,72,17,16,45,60,31,52,21,52,50,50,86,86,31,21,69,3,17,26,62,38,26,66,55,45,72,71,55,76,93,72,97,83,9,10,41,79,62,9,41,41,34,62,72,81,17,16,45,72,31,66,21,52,50,50,86,86,31,21,69,3,17,26,69,38,26,72,59,47,90,83,79,93,Eredivisie
Ajax,d0zdg647gvgc95xdtk1vpbkys,47l204bkq2qqjhtazusr0019m,Y. Baas,Youri Baas,23,Defender,Netherlands,Defender,67.0,76.0,0.0,143.0,5.0,9.0,12.0,1.0,180.0,3.0,4.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,94.7,0.0,0.0,0.0,0.0,50.0,41.67,0.0,0.2068354699162107,0.2376427273399289,1.0,5.0,0.09873294,3.0,24.0,20.0,0.37407536,91.0,33.5,38.0,0.0,71.5,2.5,4.5,6.0,0.5,1.5,2.0,0.0,0.0,1.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,94.7,0.0,0.0,0.0,0.0,50.0,41.67,0.0,0.1034177349581053,0.1188213636699644,0.5,2.5,0.04936647,1.5,12.0,10.0,0.18703768,45.5,CB,57,85,2,70,72,46,76,32,68,91,4,46,93,73,59,85,27,27,41,30,45,82,37,47,51,51,94,2,45,37,30,32,40,4,68,94,85,79,79,85,95,94,85,83,55,91,2,87,76,52,82,26,77,94,4,46,96,73,62,87,27,27,41,30,45,85,37,47,51,51,94,2,45,37,30,32,40,4,70,96,86,84,83,87,96,96,89,83,Eredivisie
Ajax,d0zdg647gvgc95xdtk1vpbkys,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,Steven Berghuis,34,Attacker,Netherlands,Striker,14.0,45.0,4.0,58.0,0.0,9.0,1.0,0.0,147.0,10.0,2.0,1.0,0.0,1.0,7.0,4.0,2.0,7.0,7.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,86.57,80.0,10.0,57.14,14.29,64.29,0.0,33.33,0.4637767104903201,0.0538530060377182,2.0,6.0,0.13664389,1.0,7.0,10.0,0.21323788,28.0,8.571428571428571,27.551020408163264,2.4489795918367347,35.51020408163265,0.0,5.510204081632653,0.6122448979591837,0.0,6.122448979591836,1.2244897959183674,0.6122448979591837,0.0,0.6122448979591837,4.285714285714286,2.4489795918367347,1.2244897959183674,4.285714285714286,4.285714285714286,0.0,0.6122448979591837,0.6122448979591837,1.836734693877551,2.4489795918367347,0.0,0.0,0.0,86.57,80.0,10.0,57.14,14.29,64.29,0.0,33.33,0.2839449247899919,0.032971228186358,1.2244897959183674,3.673469387755102,0.0836595244897959,0.6122448979591837,4.285714285714286,6.122448979591836,0.1305538040816326,17.142857142857142,RW,65,73,81,62,12,38,58,27,54,42,46,42,23,62,58,62,65,62,38,42,38,69,62,54,54,54,69,100,23,62,31,100,15,35,54,23,38,50,46,31,81,85,38,92,85,92,100,85,12,62,62,27,77,62,62,42,23,85,92,85,77,69,38,46,46,85,77,54,54,54,69,100,23,62,31,100,15,35,77,23,54,54,46,38,92,100,62,100,Eredivisie
Ajax,d0zdg647gvgc95xdtk1vpbkys,8hgpvnzy2mra3ps209tniq7f8,O. Gloukh,Oscar Gloukh,22,Midfielder,Israel,Midfielder,12.0,35.0,2.0,46.0,0.0,7.0,1.0,0.0,126.0,8.0,3.0,0.0,0.0,6.0,7.0,4.0,2.0,7.0,7.0,0.0,3.0,1.0,3.0,4.0,0.0,0.0,0.0,80.7,50.0,33.33,57.14,42.86,50.0,0.0,0.0,0.6959318099247516,0.3711945737579102,2.0,10.0,0.23926834,3.0,3.0,4.0,0.31717611,22.0,8.571428571428571,25.0,1.4285714285714286,32.85714285714286,0.0,5.0,0.7142857142857143,0.0,5.714285714285714,2.142857142857143,0.0,0.0,4.285714285714286,5.0,2.857142857142857,1.4285714285714286,5.0,5.0,0.0,2.142857142857143,0.7142857142857143,2.142857142857143,2.857142857142857,0.0,0.0,0.0,80.7,50.0,33.33,57.14,42.86,50.0,0.0,0.0,0.4970941499462512,0.2651389812556501,1.4285714285714286,7.142857142857143,0.1709059571428571,2.142857142857143,2.142857142857143,2.857142857142857,0.2265543642857143,15.714285714285715,CM/AM,24,37,37,26,20,41,33,19,74,65,13,37,83,85,81,80,81,81,35,80,43,85,83,52,52,52,33,50,46,61,54,57,30,13,81,63,70,80,81,57,26,28,48,26,41,70,52,59,20,74,37,19,93,96,13,37,100,98,96,85,100,96,35,96,50,91,96,52,52,52,33,50,46,61,54,57,30,13,96,78,89,89,85,74,31,37,74,59,Eredivisie
Ajax,d0zdg647gvgc95xdtk1vpbkys,9tp35qqu1heburu0g5wa6jv56,Lucas Rosa,Lucas Oliveira Rosa,26,Defender,Brazil,Defender,55.0,67.0,4.0,117.0,3.0,13.0,5.0,0.0,180.0,5.0,3.0,4.0,0.0,5.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,91.41,50.0,50.0,0.0,25.0,52.0,50.0,57.14,0.306125640743469,0.4425263064056734,1.0,14.0,0.36776504,7.0,8.0,15.0,0.8369590600000002,56.0,27.5,33.5,2.0,58.5,1.5,6.5,2.5,0.0,2.5,1.5,2.0,0.0,2.5,2.0,0.5,1.0,0.0,0.0,0.0,0.5,2.5,1.5,0.0,0.0,0.0,0.0,91.41,50.0,50.0,0.0,25.0,52.0,50.0,57.14,0.1530628203717345,0.2212631532028367,0.5,7.0,0.18388252,3.5,4.0,7.5,0.4184795300000001,28.0,CB,43,80,43,61,45,77,28,11,90,79,87,46,98,96,59,99,27,27,41,76,100,99,37,47,51,51,74,56,98,37,61,45,55,41,89,98,85,98,98,98,56,77,100,55,36,88,40,70,49,91,30,11,94,87,90,46,98,100,62,100,27,27,41,76,100,100,37,47,51,51,74,56,98,37,61,45,55,41,85,100,86,97,98,98,62,83,100,50,Eredivisie
Ajax,d0zdg647gvgc95xdtk1vpbkys,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,Davy Klaassen,33,Midfielder,Netherlands,Midfielder,26.0,32.0,0.0,58.0,2.0,9.0,3.0,0.0,163.0,3.0,2.0,2.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.62,0.0,0.0,100.0,0.0,60.0,50.0,50.0,0.1395600537989721,0.18156692083242,0.0,4.0,0.31236437,1.0,3.0,5.0,0.08147847,30.0,14.355828220858896,17.66871165644172,0.0,32.02453987730061,1.1042944785276074,4.969325153374233,1.656441717791411,0.0,1.656441717791411,1.1042944785276074,1.1042944785276074,0.0,2.7607361963190185,0.5521472392638037,0.5521472392638037,0.0,0.5521472392638037,0.5521472392638037,0.0,0.0,0.0,0.0,0.5521472392638037,0.0,0.0,0.0,90.62,0.0,0.0,100.0,0.0,60.0,50.0,50.0,0.0770576984166103,0.1002516740792503,0.0,2.208588957055215,0.1724711245398773,0.5521472392638037,1.656441717791411,2.7607361963190185,0.0449881122699386,16.56441717791411,DM/CM,31,38,3,31,55,62,47,9,53,60,55,41,84,24,55,31,40,38,45,22,31,17,55,52,50,50,72,3,31,93,22,72,72,43,45,59,26,53,83,45,26,31,21,41,38,41,3,34,66,69,48,9,55,69,66,41,93,31,66,31,34,31,45,22,31,17,52,52,50,50,72,3,31,93,22,72,72,43,52,62,26,62,100,41,28,31,24,45,Eredivisie
Ajax,d0zdg647gvgc95xdtk1vpbkys,bpprd2haoafk6y0rjans4iytx,K. Dolberg,Kasper Dolberg,28,Attacker,Denmark,Striker,5.0,6.0,0.0,11.0,1.0,2.0,0.0,0.0,132.0,8.0,1.0,0.0,0.0,0.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,64.71,0.0,0.0,0.0,0.0,66.67,0.0,0.0,0.6993465819286557,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0005547,1.0,3.409090909090909,4.090909090909091,0.0,7.500000000000001,0.6818181818181819,1.3636363636363638,0.0,0.0,5.454545454545455,0.6818181818181819,0.0,0.0,0.0,4.772727272727273,3.409090909090909,3.409090909090909,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.0,0.0,0.0,0.0,64.71,0.0,0.0,0.0,0.0,66.67,0.0,0.0,0.4768272149513562,0.0,2.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0003782045454545,0.6818181818181819,ST,19,3,24,3,29,3,18,39,35,32,31,40,6,79,71,100,11,10,23,11,40,81,19,52,52,52,16,24,40,19,11,94,13,31,71,8,90,16,16,23,18,15,6,6,23,6,24,10,35,6,18,39,61,39,31,40,6,97,84,100,11,10,23,11,40,94,19,52,52,52,16,24,40,19,11,94,13,31,87,8,94,16,16,23,18,15,10,6,Eredivisie
Ajax,d0zdg647gvgc95xdtk1vpbkys,dyurvoycbhux9rm1mpaaegf10,A. Ouazane,Abdellah Ouazane,17,Midfielder,Morocco,Midfielder,5.0,37.0,1.0,40.0,1.0,8.0,2.0,1.0,160.0,18.0,3.0,0.0,0.0,4.0,6.0,3.0,3.0,6.0,7.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,78.43,50.0,40.0,50.0,16.67,38.1,33.33,0.0,0.3368652481315405,0.4985665520043454,4.0,17.0,0.6112830699999999,3.0,3.0,5.0,0.8254251099999999,14.0,2.8125,20.8125,0.5625,22.5,0.5625,4.5,1.125,0.5625,10.125,1.6875,0.0,0.0,2.25,3.375,1.6875,1.6875,3.375,3.9375,0.5625,0.5625,1.125,1.6875,1.6875,0.0,0.0,0.0,78.43,50.0,40.0,50.0,16.67,38.1,33.33,0.0,0.1894867020739915,0.2804436855024443,2.25,9.5625,0.3438467268749999,1.6875,1.6875,2.8125,0.4643016243749999,7.875,LM/LCM,33,67,67,67,67,67,100,83,100,100,67,50,83,67,50,100,67,67,83,67,100,100,67,67,67,67,33,67,100,67,67,67,67,67,33,100,100,100,100,83,67,67,100,100,33,33,67,33,67,67,100,67,67,67,67,50,67,67,33,67,67,67,67,67,100,67,67,67,67,67,33,67,100,67,67,67,67,67,33,100,100,100,100,67,67,67,100,67,Eredivisie
AZ,3kfktv64h7kg7zryax1wktr5r,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,Peer Koopmeiners,26,Midfielder,Netherlands,Midfielder,43.0,146.0,9.0,184.0,2.0,17.0,9.0,4.0,265.0,1.0,5.0,7.0,0.0,5.0,5.0,1.0,0.0,2.0,2.0,1.0,2.0,5.0,4.0,1.0,0.0,1.0,1.0,92.93,81.82,26.32,50.0,40.0,54.84,33.33,77.78,0.2464570016934313,0.4456693617697673,2.0,19.0,0.40280816,15.0,27.0,26.0,0.4941324700000002,119.0,14.60377358490566,49.58490566037735,3.056603773584905,62.490566037735846,0.6792452830188679,5.773584905660377,3.056603773584905,1.3584905660377358,0.3396226415094339,1.6981132075471697,2.3773584905660377,0.0,1.6981132075471697,1.6981132075471697,0.3396226415094339,0.0,0.6792452830188679,0.6792452830188679,0.3396226415094339,0.6792452830188679,1.6981132075471697,1.3584905660377358,0.3396226415094339,0.0,0.3396226415094339,0.3396226415094339,92.93,81.82,26.32,50.0,40.0,54.84,33.33,77.78,0.0837023779336181,0.1513594058840719,0.6792452830188679,6.452830188679245,0.1368027713207547,5.094339622641509,9.169811320754716,8.830188679245282,0.1678185747169812,40.41509433962264,DM/CM,69,100,98,97,55,90,88,86,14,97,100,41,84,86,55,31,57,57,93,86,100,98,55,52,100,100,93,90,72,57,60,59,41,76,72,93,86,100,93,100,100,100,90,100,41,97,93,90,38,79,83,59,10,90,97,41,79,76,41,31,41,38,90,79,97,86,41,52,100,100,93,90,72,57,60,59,41,76,55,90,83,97,86,100,97,100,86,100,Eredivisie
AZ,3kfktv64h7kg7zryax1wktr5r,5ylwgfqvaobru2lxqvlhpxul0,E. Dijkstra,Elijah Dijkstra,20,Defender,Netherlands,Defender,39.0,84.0,3.0,123.0,4.0,11.0,5.0,2.0,266.0,20.0,3.0,1.0,0.0,3.0,3.0,1.0,2.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,86.62,42.86,0.0,0.0,0.0,44.0,66.67,25.0,0.2516867034728416,0.2113200831127525,1.0,15.0,0.4398606799999999,8.0,8.0,11.0,0.2331072499999999,49.0,13.19548872180451,28.421052631578945,1.0150375939849623,41.616541353383454,1.3533834586466165,3.721804511278195,1.6917293233082706,0.6766917293233082,6.7669172932330826,1.0150375939849623,0.3383458646616541,0.0,1.0150375939849623,1.0150375939849623,0.3383458646616541,0.6766917293233082,1.6917293233082706,1.6917293233082706,0.0,0.0,0.0,0.6766917293233082,0.0,0.0,0.0,0.0,86.62,42.86,0.0,0.0,0.0,44.0,66.67,25.0,0.0851571553103599,0.0714992762411568,0.3383458646616541,5.075187969924812,0.1488250421052631,2.706766917293233,2.706766917293233,3.721804511278195,0.0788708740601503,16.57894736842105,RB/RCB,50,100,38,92,85,62,42,65,100,88,12,42,77,88,62,96,100,100,54,38,27,96,38,54,54,54,85,65,27,38,38,31,77,8,92,69,100,100,100,100,85,88,62,77,38,85,38,69,77,31,31,69,100,85,8,42,77,77,54,85,85,85,54,38,27,85,38,54,54,54,85,65,27,38,38,31,77,8,85,69,100,92,92,100,77,85,54,62,Eredivisie
AZ,3kfktv64h7kg7zryax1wktr5r,8u19xeh9ugvh8f1mh7jnbbhuc,K. Smit,Kees Smit,20,Midfielder,Netherlands,Midfielder,21.0,86.0,5.0,107.0,1.0,4.0,0.0,1.0,221.0,12.0,2.0,0.0,2.0,7.0,4.0,3.0,2.0,3.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,84.92,45.45,0.0,33.33,25.0,23.53,50.0,0.0,0.3540080356003309,0.7821913688411642,1.0,24.0,0.8295721099999998,6.0,12.0,13.0,0.6198304799999999,57.0,8.552036199095022,35.02262443438914,2.0361990950226243,43.57466063348416,0.4072398190045249,1.6289592760180995,0.0,0.4072398190045249,4.886877828054298,0.8144796380090498,0.0,0.8144796380090498,2.850678733031674,1.6289592760180995,1.2217194570135743,0.8144796380090498,1.2217194570135743,2.0361990950226243,0.0,0.4072398190045249,0.0,0.4072398190045249,0.4072398190045249,0.0,0.0,0.0,84.92,45.45,0.0,33.33,25.0,23.53,50.0,0.0,0.1441661683440261,0.3185394714737772,0.4072398190045249,9.773755656108596,0.3378347959276017,2.443438914027149,4.886877828054298,5.294117647058823,0.2524196524886877,23.21266968325792,CM/AM,43,93,74,89,54,19,13,54,85,52,13,96,91,59,70,80,63,72,35,41,13,41,43,52,52,52,44,33,13,33,33,7,81,13,67,93,48,100,100,87,83,78,78,85,37,89,74,78,44,11,13,48,70,44,13,96,85,56,63,74,56,67,35,37,13,33,37,52,52,52,44,33,13,33,33,7,81,13,63,96,52,100,100,85,74,78,81,89,Eredivisie
AZ,3kfktv64h7kg7zryax1wktr5r,9bgq1tfyfzc3wg9pfr8q510k4,D. Kwakman,Dave Kwakman,22,Midfielder,Netherlands,Midfielder,34.0,97.0,2.0,131.0,3.0,19.0,4.0,1.0,225.0,3.0,8.0,5.0,0.0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,91.61,50.0,0.0,0.0,33.33,73.08,42.86,62.5,0.3817297134460012,0.1609429127466263,3.0,18.0,0.40393342,4.0,9.0,16.0,0.34086759,64.0,13.6,38.8,0.8,52.4,1.2,7.6,1.6,0.4,1.2,3.2,2.0,0.0,1.2,2.4,0.8,0.8,0.0,0.0,0.0,0.8,0.0,1.6,0.0,0.0,0.0,0.0,91.61,50.0,0.0,0.0,33.33,73.08,42.86,62.5,0.1526918853784004,0.0643771650986505,1.2,7.2,0.161573368,1.6,3.6,6.4,0.136347036,25.6,DM/CM,59,93,29,83,78,97,59,26,53,100,95,41,69,91,81,91,17,16,45,86,31,98,21,52,50,50,79,48,31,21,52,93,57,67,83,52,97,97,97,76,53,90,76,83,34,93,21,72,69,90,45,21,41,100,86,41,62,90,76,90,17,16,45,86,31,90,21,52,50,50,79,48,31,21,52,93,57,67,86,48,93,100,93,76,48,79,72,69,Eredivisie
AZ,3kfktv64h7kg7zryax1wktr5r,9lixevzo8exxiia17altfw8ic,W. Goes,Wouter Goes,22,Defender,Netherlands,Defender,85.0,59.0,7.0,144.0,2.0,11.0,12.0,5.0,270.0,4.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.34,43.75,0.0,100.0,0.0,61.11,40.0,83.33,0.0961941876706564,0.0718598285801256,0.0,6.0,0.12355947,2.0,14.0,12.0,0.2652365299999999,89.0,28.33333333333333,19.666666666666668,2.333333333333333,48.0,0.6666666666666666,3.6666666666666665,4.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,88.34,43.75,0.0,100.0,0.0,61.11,40.0,83.33,0.0320647292235521,0.0239532761933752,0.0,2.0,0.04118649,0.6666666666666666,4.666666666666667,4.0,0.0884121766666666,29.666666666666668,CB,68,73,64,72,29,67,76,85,78,62,97,46,73,45,59,37,70,68,41,30,45,36,82,47,51,51,45,43,45,93,30,79,36,65,36,70,37,85,83,79,73,67,72,80,38,59,49,40,16,38,51,72,62,47,83,46,64,32,45,37,56,56,41,30,45,36,78,47,51,51,45,43,45,93,30,79,36,65,34,70,37,80,77,78,64,63,60,63,Eredivisie
AZ,3kfktv64h7kg7zryax1wktr5r,9tgbdheyuooa8cfz06l577end,C. Stengs,Calvin Stengs,27,Midfielder,Netherlands,Midfielder,9.0,33.0,1.0,40.0,1.0,6.0,0.0,0.0,102.0,11.0,0.0,1.0,1.0,5.0,4.0,3.0,2.0,5.0,5.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,71.43,100.0,33.33,60.0,25.0,37.5,50.0,50.0,0.3925399753894983,0.5321409353369755,2.0,7.0,0.23616296,2.0,2.0,4.0,0.68103342,13.0,7.9411764705882355,29.11764705882353,0.8823529411764706,35.294117647058826,0.8823529411764706,5.294117647058823,0.0,0.0,9.705882352941178,0.0,0.8823529411764706,0.8823529411764706,4.411764705882353,3.5294117647058822,2.647058823529412,1.7647058823529411,4.411764705882353,4.411764705882353,0.8823529411764706,0.8823529411764706,1.7647058823529411,0.8823529411764706,2.647058823529412,0.0,0.0,0.0,71.43,100.0,33.33,60.0,25.0,37.5,50.0,50.0,0.3463588018142632,0.4695361194149783,1.7647058823529411,6.176470588235294,0.2083790823529412,1.7647058823529411,1.7647058823529411,3.5294117647058822,0.6009118411764706,11.470588235294118,RM/RCM,25,50,25,50,62,25,25,25,75,38,25,88,75,75,75,88,75,75,75,75,75,75,75,62,62,62,25,88,75,50,75,25,75,50,75,75,75,75,75,88,25,50,75,50,25,100,25,100,75,50,25,25,100,38,25,100,100,100,100,100,100,100,75,75,100,100,75,62,62,62,25,88,75,50,75,25,75,50,100,100,100,100,100,100,25,100,100,75,Eredivisie
AZ,3kfktv64h7kg7zryax1wktr5r,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,Mexx Meerdink,23,Attacker,Netherlands,Striker,13.0,18.0,1.0,31.0,8.0,19.0,3.0,0.0,233.0,20.0,6.0,2.0,0.0,1.0,10.0,10.0,2.0,4.0,4.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,72.09,100.0,0.0,75.0,40.0,52.78,50.0,66.67,1.3499390297404688,0.0710015028400704,2.0,1.0,0.02401521,0.0,4.0,2.0,0.07780852,11.0,5.021459227467811,6.952789699570815,0.3862660944206008,11.974248927038628,3.0901287553648067,7.339055793991416,1.1587982832618025,0.0,7.725321888412017,2.317596566523605,0.7725321888412017,0.0,0.3862660944206008,3.862660944206009,3.862660944206009,0.7725321888412017,1.5450643776824031,1.5450643776824031,0.3862660944206008,1.5450643776824031,0.0,0.0,1.1587982832618025,0.0,0.0,0.0,72.09,100.0,0.0,75.0,40.0,52.78,50.0,66.67,0.5214356767237862,0.0274254732000271,0.7725321888412017,0.3862660944206008,0.0092762613733905,0.0,1.5450643776824031,0.7725321888412017,0.0300547931330472,4.24892703862661,ST,71,60,65,65,87,97,81,39,90,94,82,40,26,92,97,82,56,56,63,84,40,23,73,52,52,52,42,89,40,81,53,71,69,71,94,26,73,40,40,23,84,55,55,66,55,35,48,42,87,90,74,39,90,90,81,40,13,87,97,77,52,52,55,81,40,23,71,52,52,52,42,89,40,81,53,71,69,71,90,19,71,32,32,23,77,52,48,48,Eredivisie
AZ,3kfktv64h7kg7zryax1wktr5r,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,Lewis Schouten,22,Midfielder,Netherlands,Midfielder,92.0,46.0,4.0,138.0,4.0,12.0,7.0,2.0,270.0,5.0,2.0,4.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,87.9,40.0,0.0,100.0,0.0,52.17,57.14,100.0,0.3736691072588792,0.0,1.0,6.0,0.12416189,1.0,7.0,11.0,0.1802133799999999,87.0,30.666666666666668,15.333333333333334,1.3333333333333333,46.0,1.3333333333333333,4.0,2.333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,87.9,40.0,0.0,100.0,0.0,52.17,57.14,100.0,0.124556369086293,0.0,0.3333333333333333,2.0,0.0413872966666666,0.3333333333333333,2.333333333333333,3.6666666666666665,0.0600711266666666,29.0,CB,73,61,43,65,62,73,38,49,90,62,87,46,30,89,86,85,90,88,41,30,45,82,93,47,51,51,43,35,45,93,30,47,69,84,91,30,85,85,85,69,50,63,51,72,47,46,23,36,44,43,24,37,80,47,73,46,30,73,73,80,79,77,41,30,45,76,89,47,51,51,43,35,45,93,30,47,69,84,79,30,78,80,79,65,43,57,40,55,Eredivisie
