Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total interception_Total,total big chances saved_Total,total accurate cross_Total,total assists_Total,total attempts obox_Total,total blocked scoring att_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total interception_p90,total big chances saved_p90,total accurate cross_p90,total assists_p90,total attempts obox_p90,total blocked scoring att_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total interception_TotalPR,total big chances saved_TotalPR,total accurate cross_TotalPR,total assists_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total interception_p90PR,total big chances saved_p90PR,total accurate cross_p90PR,total assists_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Sporting Braga,26t6lvlpql4w5wu1ih73qpy36,94e7xh7d38gbt8zw2u4clb4ve,G. Lagerbielke,Gustaf Lagerbielke,26.0,Defender,Sweden,Defender,37.0,40.0,5.0,77.0,2.0,0.0,1.0,1.0,2.0,2.0,5.0,7.0,0.0,90.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,91.67,71.43,0.0,50.0,0.0,71.43,66.67,100.0,0.2089648602817648,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.1435733,46.0,37.0,40.0,5.0,77.0,2.0,0.0,1.0,1.0,2.0,2.0,5.0,7.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,91.67,71.43,0.0,50.0,0.0,71.43,66.67,100.0,0.2089648602817648,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.1435733,46.0,CB,16,52,41,32,25,30,54,62,89,88,24,28,45,42,64,15,79,69,10,46,45,49,41,44,71,92,45,66,42,90,82,82,78,36,44,31,31,34,70,72,57,62,51,100,86,95,54,30,80,89,100,98,86,69,45,42,89,15,100,94,10,46,45,49,41,44,71,92,45,66,42,90,82,82,95,36,44,31,31,34,95,96,88,92,Liga Portugal
Sporting Braga,26t6lvlpql4w5wu1ih73qpy36,c01muomxuk015zrf9n21ztq7d,Vítor Carvalho,Vítor Carvalho Vieira,29.0,Midfielder,Brazil,Midfielder,50.0,31.0,8.0,81.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,92.05,61.54,0.0,0.0,0.0,62.5,62.5,0.0,0.0,0.0867301888953827,0.0,3.0,0.0599121,0.0,9.0,8.0,0.20408684,57.0,50.0,31.0,8.0,81.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,92.05,61.54,0.0,0.0,0.0,62.5,62.5,0.0,0.0,0.0867301888953827,0.0,3.0,0.0599121,0.0,9.0,8.0,0.20408684,57.0,DM/CM,69,46,89,57,84,47,16,34,13,13,16,81,47,39,17,7,26,9,31,50,43,99,23,33,89,63,43,26,39,89,76,9,16,54,24,70,69,24,71,64,66,74,100,86,100,100,100,70,16,34,13,13,64,100,47,39,17,7,26,9,51,50,43,100,23,33,89,63,43,26,39,89,76,9,16,80,24,93,91,24,94,94,94,100,Liga Portugal
Sporting CP,7catg5lpivcmpf4xhggh6d8rk,1t1uhpv8wc9gyalnbdrsn4tn8,I. Doumbia,Issa Doumbia,22.0,Midfielder,Italy,Midfielder,58.0,64.0,9.0,122.0,2.0,4.0,4.0,2.0,7.0,8.0,14.0,3.0,0.0,262.0,0.0,10.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,93.13,90.0,0.0,42.86,0.0,43.75,66.67,25.0,0.357306834626484,0.2569721862770986,2.0,5.0,0.1507027899999999,2.0,13.0,9.0,0.2781962199999999,63.0,19.923664122137406,21.98473282442748,3.0916030534351147,41.908396946564885,0.6870229007633588,1.3740458015267176,1.3740458015267176,0.6870229007633588,2.404580152671756,2.748091603053436,4.809160305343512,1.0305343511450382,0.0,0.0,3.435114503816794,0.3435114503816794,1.0305343511450382,0.6870229007633588,0.3435114503816794,0.0,0.0,0.0,0.6870229007633588,0.0,93.13,90.0,0.0,42.86,0.0,43.75,66.67,25.0,0.1227389889938303,0.0882728884157972,0.6870229007633588,1.717557251908397,0.0517681339694656,0.6870229007633588,4.465648854961832,3.0916030534351147,0.0955635870229007,21.6412213740458,DM/CM,86,91,93,89,47,94,94,90,100,100,71,53,47,39,100,24,91,50,31,50,43,49,83,33,97,89,43,60,39,30,84,20,91,91,83,93,94,79,83,74,83,89,57,77,83,69,43,86,89,83,94,97,54,46,47,39,100,23,74,37,26,50,43,49,80,33,97,89,43,60,39,30,84,20,91,83,80,86,89,69,69,57,71,69,Liga Portugal
Sporting CP,7catg5lpivcmpf4xhggh6d8rk,1wzbok5h048nfbmusztsc3joq,M. Araújo,Maxi Araújo,26.0,Midfielder,Uruguay,Midfielder,46.0,31.0,3.0,77.0,1.0,0.0,1.0,0.0,2.0,2.0,9.0,3.0,1.0,180.0,1.0,0.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,91.67,60.0,0.0,50.0,100.0,50.0,50.0,66.67,0.0698813462334476,0.0,1.0,1.0,0.02401521,2.0,3.0,4.0,0.11751472,33.0,23.0,15.5,1.5,38.5,0.5,0.0,0.5,0.0,1.0,1.0,4.5,1.5,0.5,0.5,0.0,2.0,0.5,1.0,1.5,0.0,0.0,0.0,0.5,0.0,91.67,60.0,0.0,50.0,100.0,50.0,50.0,66.67,0.0349406731167238,0.0,0.5,0.5,0.012007605,1.0,1.5,2.0,0.05875736,16.5,LM/LCM,75,75,62,75,50,25,25,25,50,50,50,50,88,75,25,75,50,50,75,62,38,62,75,38,75,75,38,75,100,75,75,25,25,25,88,38,50,62,25,62,50,75,75,75,50,75,50,25,25,25,50,50,50,75,75,75,25,75,50,50,100,62,38,62,75,38,75,75,38,75,100,75,75,25,25,25,100,50,50,75,50,50,75,75,Liga Portugal
Sporting CP,7catg5lpivcmpf4xhggh6d8rk,3ddndtvkd6vomq5hfcw6po650,Rodrigo Dias,Rodrigo Miguel Amores Dias,21.0,Defender,Portugal,Defender,15.0,25.0,3.0,39.0,4.0,2.0,0.0,0.0,4.0,4.0,11.0,2.0,0.0,90.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,81.25,60.0,33.33,50.0,0.0,61.11,66.67,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,3.0,39.0,4.0,2.0,0.0,0.0,4.0,4.0,11.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,81.25,60.0,33.33,50.0,0.0,61.11,66.67,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LB/LCB,11,34,50,11,82,66,37,50,71,71,58,11,50,47,24,66,74,68,13,50,55,47,37,47,26,79,89,74,47,74,66,92,37,21,42,29,29,26,18,18,18,18,37,95,84,84,100,92,37,50,100,100,100,29,50,47,24,100,100,95,13,50,79,47,37,47,26,79,89,74,47,74,66,92,37,21,42,29,29,26,18,18,18,18,Liga Portugal
Sporting CP,7catg5lpivcmpf4xhggh6d8rk,59e0uusbhyz9wo8c3rtqlcve,G. Vagiannidis,Georgios Vagiannidis,24.0,Defender,Greece,Defender,34.0,29.0,0.0,63.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,3.0,0.0,161.0,0.0,2.0,5.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,88.73,0.0,0.0,100.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.00621118012422,16.211180124223603,0.0,35.21739130434783,0.0,0.5590062111801242,0.0,0.0,0.5590062111801242,0.5590062111801242,4.472049689440993,1.6770186335403725,0.0,0.0,1.1180124223602483,2.795031055900621,0.5590062111801242,1.1180124223602483,2.2360248447204967,0.0,0.0,0.0,0.0,0.0,88.73,0.0,0.0,100.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB/RCB,47,44,9,38,19,44,28,34,31,28,41,22,53,44,62,91,66,53,78,53,28,44,47,44,94,9,28,97,44,34,22,91,28,25,44,25,25,28,22,19,19,19,50,56,9,38,19,44,28,34,25,25,44,19,53,44,81,100,75,50,100,53,28,44,47,44,94,9,28,97,44,34,22,91,28,25,44,25,25,28,22,19,19,19,Liga Portugal
Sporting CP,7catg5lpivcmpf4xhggh6d8rk,5neiwdz7rtkhzj0cneic4xcoa,Eduardo Quaresma,Eduardo Filipe Quaresma Vieira Coimbra Simões,24.0,Defender,Portugal,Defender,107.0,37.0,2.0,144.0,8.0,1.0,0.0,0.0,3.0,3.0,16.0,16.0,0.0,195.0,0.0,1.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,92.31,28.57,0.0,66.67,0.0,61.54,61.54,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.38461538461539,17.076923076923077,0.9230769230769232,66.46153846153847,3.692307692307693,0.4615384615384615,0.0,0.0,1.3846153846153848,1.3846153846153848,7.384615384615385,7.384615384615385,0.0,0.0,0.4615384615384615,1.3846153846153848,0.9230769230769232,1.3846153846153848,0.4615384615384615,0.0,0.0,0.0,0.0,0.0,92.31,28.57,0.0,66.67,0.0,61.54,61.54,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,72,50,21,72,85,70,20,24,96,95,96,71,45,42,40,94,98,82,34,46,45,49,41,44,78,20,45,71,42,74,68,60,21,36,44,31,31,34,21,20,20,20,82,57,18,72,92,75,20,24,98,92,100,75,45,42,45,92,98,85,35,46,45,49,41,44,78,20,45,71,42,74,68,60,21,36,44,31,31,34,21,20,20,20,Liga Portugal
Sporting CP,7catg5lpivcmpf4xhggh6d8rk,5o07mnpidavbe0hqoqzwgom50,Sergi Altimira,Sergi Altimira,25.0,Midfielder,Spain,Midfielder,114.0,102.0,18.0,216.0,3.0,1.0,1.0,0.0,3.0,3.0,21.0,4.0,1.0,270.0,1.0,1.0,3.0,2.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,94.32,94.74,0.0,66.67,100.0,60.0,60.0,69.23,0.0492822806337361,0.094722517319645,1.0,4.0,0.07494924,0.0,14.0,8.0,0.1874603899999999,65.0,38.0,34.0,6.0,72.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,7.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,3.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.0,94.32,94.74,0.0,66.67,100.0,60.0,60.0,69.23,0.016427426877912,0.0315741724398816,0.3333333333333333,1.3333333333333333,0.02498308,0.0,4.666666666666667,2.6666666666666665,0.0624867966666666,21.666666666666668,DM/CM,100,97,100,100,66,47,43,34,76,76,97,64,97,84,46,60,73,100,100,50,43,49,60,33,100,91,43,73,100,81,70,63,34,57,61,86,86,24,86,64,63,93,94,89,96,97,47,31,31,34,59,59,89,51,94,77,36,40,63,97,100,50,43,49,47,33,100,91,43,73,100,81,70,63,31,51,50,67,66,24,71,49,54,71,Liga Portugal
Sporting CP,7catg5lpivcmpf4xhggh6d8rk,5xk3t1pi394ojwyrhm00com7e,F. Ioannidis,Fotis Ioannidis,26.0,Attacker,Greece,Striker,8.0,4.0,0.0,12.0,3.0,2.0,8.0,8.0,3.0,3.0,6.0,0.0,2.0,136.0,4.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,75.0,0.0,0.0,33.33,50.0,40.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.294117647058823,2.647058823529412,0.0,7.9411764705882355,1.9852941176470589,1.3235294117647058,5.294117647058823,5.294117647058823,1.9852941176470589,1.9852941176470589,3.9705882352941178,0.0,1.3235294117647058,2.647058823529412,9.926470588235292,0.6617647058823529,0.6617647058823529,0.6617647058823529,0.6617647058823529,0.0,0.0,1.3235294117647058,0.0,0.0,75.0,0.0,0.0,33.33,50.0,40.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ST,45,7,24,15,59,51,84,89,43,43,30,22,89,86,86,22,51,46,73,51,35,100,24,26,54,24,35,58,73,47,85,86,9,12,16,15,15,23,16,14,8,8,72,11,24,16,68,59,95,97,57,54,46,22,95,95,95,24,51,54,78,51,35,100,24,26,54,24,35,58,73,47,85,86,9,12,16,15,15,23,16,14,8,8,Liga Portugal
Sporting CP,7catg5lpivcmpf4xhggh6d8rk,8fzbg2qdd8d00nwn1kinqr71m,Geny Catamo,Geny Cipriano Catamo,25.0,Midfielder,Mozambique,Midfielder,20.0,48.0,1.0,67.0,0.0,4.0,3.0,1.0,13.0,13.0,17.0,1.0,0.0,212.0,1.0,11.0,6.0,8.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,77.01,25.0,25.0,61.54,33.33,60.71,0.0,0.0,0.2100550851274399,0.4496576053757257,3.0,8.0,0.2379711999999998,6.0,6.0,10.0,0.5367363199999999,32.0,8.49056603773585,20.37735849056604,0.4245283018867924,28.443396226415093,0.0,1.6981132075471697,1.2735849056603774,0.4245283018867924,5.518867924528302,5.518867924528302,7.216981132075471,0.4245283018867924,0.0,0.4245283018867924,4.669811320754717,2.547169811320755,3.39622641509434,0.0,0.0,0.0,0.4245283018867924,1.2735849056603774,0.8490566037735848,0.8490566037735848,77.01,25.0,25.0,61.54,33.33,60.71,0.0,0.0,0.0891743285918376,0.1908923796406382,1.2735849056603774,3.39622641509434,0.1010255094339621,2.547169811320755,2.547169811320755,4.245283018867925,0.227859758490566,13.584905660377355,RM/RCM,50,75,75,50,50,50,38,50,75,75,50,50,62,88,50,50,88,25,25,62,38,100,50,50,25,75,50,75,100,75,50,25,50,50,75,50,50,100,75,100,100,100,75,75,75,75,50,50,50,50,75,75,75,75,62,100,75,50,100,25,25,62,50,100,50,75,25,75,50,75,100,75,50,25,50,75,75,50,50,100,100,100,100,100,Liga Portugal
Sporting CP,7catg5lpivcmpf4xhggh6d8rk,a79rjcskizfbnop2i35luoff8,I. Ba,Ibrahima Ba,21.0,Defender,Senegal,Defender,62.0,12.0,8.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,90.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,89.16,72.73,0.0,0.0,0.0,75.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,12.0,8.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,89.16,72.73,0.0,0.0,0.0,75.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,36,15,64,28,4,30,20,24,30,30,10,8,45,42,40,49,32,69,69,46,45,49,41,44,55,95,45,32,42,94,9,82,21,36,44,31,31,34,21,20,20,20,98,32,100,91,4,30,20,24,30,30,28,25,45,42,70,84,32,94,100,46,45,49,41,44,55,95,45,32,42,94,9,82,21,36,44,31,31,34,21,20,20,20,Liga Portugal
Sporting CP,7catg5lpivcmpf4xhggh6d8rk,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,Rodrigo Zalazar,27.0,Midfielder,Uruguay,Midfielder,30.0,71.0,7.0,97.0,3.0,5.0,5.0,3.0,14.0,14.0,17.0,0.0,1.0,268.0,3.0,9.0,3.0,5.0,5.0,1.0,0.0,4.0,1.0,2.0,2.0,83.62,70.0,19.05,35.71,60.0,44.74,33.33,83.33,0.3274211774640646,0.590558904869101,0.0,6.0,0.2648699399999999,6.0,5.0,4.0,0.5477519199999998,28.0,10.07462686567164,23.84328358208955,2.3507462686567164,32.57462686567164,1.007462686567164,1.67910447761194,1.67910447761194,1.007462686567164,4.701492537313433,4.701492537313433,5.708955223880597,0.0,0.335820895522388,1.007462686567164,3.0223880597014925,1.007462686567164,1.67910447761194,1.67910447761194,0.335820895522388,0.0,1.343283582089552,0.335820895522388,0.6716417910447761,0.6716417910447761,83.62,70.0,19.05,35.71,60.0,44.74,33.33,83.33,0.1099548730289769,0.1983220202918622,0.0,2.014925373134328,0.0889488604477611,2.014925373134328,1.67910447761194,1.343283582089552,0.1839465402985074,9.402985074626866,CM/AM,76,95,95,90,93,81,76,69,100,100,88,12,81,88,67,55,83,98,50,52,88,83,76,83,52,79,52,38,71,43,64,76,48,86,19,83,100,100,57,36,95,71,62,81,88,71,81,67,57,57,95,95,67,12,69,69,57,48,76,93,38,52,83,71,64,76,52,79,52,38,71,43,64,76,38,76,19,71,95,95,43,24,81,43,Liga Portugal
Sporting CP,7catg5lpivcmpf4xhggh6d8rk,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,Gonçalo Bernardo Inácio,25.0,Defender,Portugal,Defender,78.0,49.0,8.0,127.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,180.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,87.59,40.0,0.0,0.0,0.0,50.0,37.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,24.5,4.0,63.5,1.5,0.5,0.0,0.0,0.0,0.0,2.5,6.5,0.0,0.0,0.0,0.5,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,87.59,40.0,0.0,0.0,0.0,50.0,37.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,50,70,64,56,39,70,20,24,30,30,24,55,45,42,15,49,32,45,69,46,45,49,41,44,38,40,45,32,42,34,22,82,21,36,44,31,31,34,21,20,20,20,57,85,65,69,39,79,20,24,30,30,19,61,45,42,15,55,32,51,70,46,45,49,41,44,38,40,45,32,42,34,22,82,21,36,44,31,31,34,21,20,20,20,Liga Portugal
Sporting CP,7catg5lpivcmpf4xhggh6d8rk,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,Luis Suárez,28.0,Attacker,Colombia,Striker,10.0,8.0,1.0,18.0,1.0,0.0,3.0,2.0,5.0,5.0,4.0,0.0,1.0,128.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,78.26,50.0,0.0,20.0,33.33,26.67,25.0,0.0,0.9003904921469377,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0112085,4.0,7.03125,5.625,0.703125,12.65625,0.703125,0.0,2.109375,1.40625,3.515625,3.515625,2.8125,0.0,0.703125,0.703125,2.109375,2.109375,0.703125,0.0,0.0,0.0,0.0,0.0,0.703125,1.40625,78.26,50.0,0.0,20.0,33.33,26.67,25.0,0.0,0.6330870647908156,0.0,1.40625,0.0,0.0,0.703125,0.703125,0.703125,0.0078809765625,2.8125,ST,65,23,54,32,31,9,36,34,73,70,16,22,66,46,23,54,51,15,31,51,35,41,59,80,68,65,35,42,50,15,30,15,86,12,74,15,15,58,46,35,24,22,89,23,62,51,32,9,51,43,86,81,22,22,78,57,19,84,57,15,31,51,35,41,73,97,68,65,35,42,50,15,30,15,89,12,92,15,15,62,59,38,24,32,Liga Portugal
Sporting CP,7catg5lpivcmpf4xhggh6d8rk,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,Iván Fresneda,21.0,Defender,Spain,Defender,45.0,23.0,1.0,68.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,5.0,0.0,109.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,25.0,0.0,0.0,0.0,61.54,0.0,71.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1559633027523,18.9908256880734,0.8256880733944955,56.14678899082569,0.0,0.0,0.0,0.0,0.8256880733944955,1.651376146788991,6.605504587155964,4.128440366972478,0.0,0.0,1.651376146788991,0.8256880733944955,0.0,4.128440366972478,0.0,0.0,0.0,0.0,0.0,0.0,85.0,25.0,0.0,0.0,0.0,61.54,0.0,71.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB/RCB,69,25,22,47,19,22,28,34,31,56,41,44,53,44,62,34,25,84,16,53,28,44,47,44,56,19,28,25,44,69,22,62,28,25,44,25,25,28,22,19,19,19,100,75,31,100,19,22,28,34,50,81,81,75,53,44,94,62,25,100,16,53,28,44,47,44,56,19,28,25,44,69,22,62,28,25,44,25,25,28,22,19,19,19,Liga Portugal
Sporting CP,7catg5lpivcmpf4xhggh6d8rk,dth6ucthavpw8lux9pm3f6qdw,Flávio Gonçalves,Flávio Ferreira Gonçalves,19.0,Attacker,Portugal,Striker,22.0,31.0,6.0,53.0,1.0,1.0,7.0,3.0,5.0,5.0,11.0,0.0,1.0,195.0,4.0,4.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,81.54,66.67,0.0,60.0,57.14,57.89,0.0,100.0,0.6006643568847113,0.0922532951248394,2.0,2.0,0.05256723,0.0,6.0,9.0,0.2578418,19.0,10.153846153846157,14.307692307692308,2.7692307692307696,24.461538461538463,0.4615384615384615,0.4615384615384615,3.230769230769231,1.3846153846153848,2.307692307692308,2.307692307692308,5.0769230769230775,0.0,0.4615384615384615,1.8461538461538465,1.8461538461538465,2.307692307692308,1.3846153846153848,0.9230769230769232,0.4615384615384615,0.0,0.0,0.0,1.8461538461538465,0.4615384615384615,81.54,66.67,0.0,60.0,57.14,57.89,0.0,100.0,0.2772297031775591,0.042578443903772,0.9230769230769232,0.9230769230769232,0.0242617984615384,0.0,2.7692307692307696,4.153846153846154,0.1190039076923077,8.76923076923077,LW,75,75,94,75,56,25,88,81,50,44,62,25,100,100,62,50,69,88,44,56,25,44,88,62,75,62,25,75,100,100,25,88,75,25,50,44,62,25,81,94,62,62,88,75,100,88,50,12,100,88,38,38,75,25,100,100,75,50,62,88,38,56,25,44,88,62,75,62,25,75,100,100,25,88,75,25,50,25,38,25,75,100,62,88,Liga Portugal
Vitória Guimarães,8gvg1ranyf93hprfkwx3ofl2y,1d78n2z8g4jkcejuk3otoup04,Thiago Balieiro,Thiago Balieiro Lourenço de Carvalho,23.0,Defender,Brazil,Defender,119.0,55.0,10.0,174.0,2.0,0.0,2.0,1.0,1.0,1.0,9.0,12.0,0.0,270.0,0.0,2.0,1.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,1.0,93.55,58.82,0.0,100.0,0.0,60.0,40.0,60.0,0.1478577148788132,0.0,1.0,3.0,0.05805396,0.0,9.0,8.0,0.2485746299999999,121.0,39.66666666666666,18.33333333333333,3.333333333333333,58.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,4.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,2.333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,93.55,58.82,0.0,100.0,0.0,60.0,40.0,60.0,0.0492859049596043,0.0,0.3333333333333333,1.0,0.01935132,0.0,3.0,2.6666666666666665,0.0828582099999999,40.333333333333336,CB,80,78,71,85,25,30,76,62,71,70,60,45,45,42,64,49,79,82,98,46,45,49,88,91,85,80,45,88,42,65,31,52,68,36,91,85,82,34,76,68,72,95,60,68,51,57,14,30,65,54,65,65,28,25,45,42,54,38,70,72,95,46,45,49,85,89,85,80,45,88,42,65,31,52,65,36,89,81,81,34,74,68,68,88,Liga Portugal
