Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won tackle_Total,total contest_Total,total dribbles attempted_Total,total won contest_Total,total accurate cross_Total,total blocked scoring att_Total,total assists_Total,total big chances saved_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won tackle_p90,total contest_p90,total dribbles attempted_p90,total won contest_p90,total accurate cross_p90,total blocked scoring att_p90,total assists_p90,total big chances saved_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won tackle_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total won contest_TotalPR,total accurate cross_TotalPR,total blocked scoring att_TotalPR,total assists_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won tackle_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total won contest_p90PR,total accurate cross_p90PR,total blocked scoring att_p90PR,total assists_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Bochum,eq1oq6y61xnzq88zu0cnw131z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,Oliver Olsen,26,Defender,Denmark,Defender,24.0,14.0,5.0,38.0,3.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,4.0,161.0,0.0,0.0,1.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,70.37,50.0,0.0,50.0,0.0,34.78,50.0,100.0,0.0,0.0596592350543667,0.0,0.0,0.0,0.0,0.0,0.0,0.02462632,8.0,13.41614906832298,7.826086956521738,2.795031055900621,21.24223602484472,1.6770186335403725,0.5590062111801242,0.0,0.0,0.0,4.472049689440993,4.472049689440993,0.0,2.2360248447204967,0.0,0.0,0.5590062111801242,1.1180124223602483,2.2360248447204967,2.2360248447204967,1.1180124223602483,0.0,0.0,0.0,0.0,0.0,70.37,50.0,0.0,50.0,0.0,34.78,50.0,100.0,0.0,0.0333498829496459,0.0,0.0,0.0,0.0,0.0,0.0,0.0137662658385093,4.472049689440993,RB/RCB,60,10,79,29,79,48,10,19,26,45,71,50,95,38,7,43,45,90,90,88,31,33,43,50,52,14,62,31,60,38,24,64,83,12,33,29,12,12,14,7,7,10,12,52,10,86,19,81,57,10,19,26,48,71,50,95,38,7,52,48,95,90,90,31,33,43,50,52,14,62,31,60,38,24,64,83,12,33,29,12,12,14,7,7,10,10,2. Bundesliga
Bochum,eq1oq6y61xnzq88zu0cnw131z,7fvnav441ejw46n4yshkny1d6,E. Çokaj,Enis Çokaj,27,Midfielder,Albania,Midfielder,53.0,33.0,3.0,86.0,3.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,4.0,176.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,27.27,0.0,0.0,0.0,71.43,60.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.102272727272727,16.875,1.5340909090909092,43.97727272727273,1.5340909090909092,0.5113636363636364,0.0,0.0,0.0,5.113636363636364,0.5113636363636364,0.0,2.0454545454545454,0.0,0.0,2.0454545454545454,1.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,27.27,0.0,0.0,0.0,71.43,60.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DM/CM,85,57,49,72,68,41,13,21,26,60,16,46,97,40,13,87,49,15,15,24,37,31,47,51,51,65,24,37,24,40,96,75,54,13,16,31,16,16,28,7,9,7,7,85,47,47,65,65,32,13,21,26,56,15,46,94,40,13,85,47,15,15,24,37,31,47,51,51,65,24,37,24,40,96,75,54,13,16,31,16,16,28,7,9,7,7,2. Bundesliga
Bochum,eq1oq6y61xnzq88zu0cnw131z,7tjguurexixlasgd9vi47auzu,B. Taz,Berkan Taz,27,Midfielder,Germany,Midfielder,16.0,30.0,1.0,42.0,0.0,6.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,146.0,0.0,4.0,0.0,1.0,4.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,77.78,25.0,28.57,0.0,0.0,14.29,0.0,100.0,0.3437665777517114,0.7241065347898803,2.0,6.0,0.1799873499999999,2.0,11.0,11.0,0.6802454699999999,26.0,9.863013698630136,18.493150684931507,0.6164383561643836,25.89041095890411,0.0,3.6986301369863015,2.4657534246575343,1.2328767123287672,1.2328767123287672,0.6164383561643836,0.0,0.0,0.0,0.0,2.4657534246575343,0.0,0.6164383561643836,2.4657534246575343,2.4657534246575343,0.0,2.4657534246575343,1.2328767123287672,0.0,0.0,0.0,77.78,25.0,28.57,0.0,0.0,14.29,0.0,100.0,0.2119109040935207,0.4463670419937618,1.2328767123287672,3.6986301369863015,0.1109511061643835,1.2328767123287672,6.780821917808219,6.780821917808219,0.4193293993150684,16.027397260273972,CM/AM,62,45,38,50,32,100,78,82,82,5,25,42,22,38,65,8,45,75,75,20,95,78,40,52,50,45,30,75,20,38,5,32,85,85,100,85,88,90,68,100,88,100,68,60,60,40,50,32,100,70,80,80,5,25,42,22,38,65,8,55,80,80,20,95,85,40,52,50,45,30,75,20,38,5,32,85,80,100,85,90,90,70,95,95,100,80,2. Bundesliga
Bochum,eq1oq6y61xnzq88zu0cnw131z,8gyn2cp2fm1afyh9olhem2bro,M. Pannewig,Mats Pannewig,21,Midfielder,Germany,Midfielder,26.0,20.0,4.0,46.0,4.0,2.0,2.0,1.0,1.0,10.0,1.0,0.0,4.0,102.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,79.31,50.0,0.0,100.0,0.0,66.67,0.0,0.0,0.1906052912945706,0.1595695415784593,1.0,4.0,0.08849234,0.0,3.0,4.0,0.10253481,21.0,22.94117647058824,17.647058823529413,3.5294117647058822,40.588235294117645,3.5294117647058822,1.7647058823529411,1.7647058823529411,0.8823529411764706,0.8823529411764706,8.823529411764707,0.8823529411764706,0.0,3.5294117647058822,0.0,2.647058823529412,1.7647058823529411,0.0,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.0,0.8823529411764706,0.0,0.0,0.0,79.31,50.0,0.0,100.0,0.0,66.67,0.0,0.0,0.1681811393775623,0.1407966543339346,0.8823529411764706,3.5294117647058822,0.0780814764705882,0.0,2.647058823529412,3.5294117647058822,0.0904718911764706,18.529411764705884,DM/CM,26,10,57,16,74,71,54,54,66,60,16,46,97,40,63,51,10,40,38,60,37,74,47,51,51,21,54,37,91,40,85,15,10,62,82,72,79,82,28,28,38,38,29,76,59,85,56,94,79,76,68,79,91,26,46,100,40,88,79,10,50,47,74,37,85,47,51,51,21,54,37,91,40,85,15,10,76,88,82,91,91,28,50,62,65,59,2. Bundesliga
Bochum,eq1oq6y61xnzq88zu0cnw131z,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,Philipp Hofmann,33,Attacker,Germany,Striker,6.0,15.0,1.0,21.0,15.0,1.0,7.0,6.0,1.0,19.0,1.0,1.0,0.0,180.0,4.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,53.85,100.0,0.0,0.0,57.14,50.0,55.56,100.0,0.7472450307733838,0.0432587065299077,0.0,0.0,0.0,2.0,4.0,3.0,0.0414005499999999,8.0,3.0,7.5,0.5,10.5,7.5,0.5,3.5,3.0,0.5,9.5,0.5,0.5,0.0,2.0,4.5,1.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.85,100.0,0.0,0.0,57.14,50.0,55.56,100.0,0.3736225153866919,0.0216293532649538,0.0,0.0,0.0,1.0,2.0,1.5,0.0207002749999999,4.0,ST,32,55,67,40,100,32,70,77,52,100,53,62,37,80,72,80,67,13,13,20,42,83,38,52,52,10,92,42,20,73,80,85,90,70,23,15,13,13,82,83,73,43,55,18,40,55,20,100,18,67,73,33,100,42,53,37,77,65,73,55,13,13,20,42,78,38,52,52,10,92,42,20,73,80,85,90,63,23,15,13,13,75,77,68,33,37,2. Bundesliga
Bochum,eq1oq6y61xnzq88zu0cnw131z,d3ikbsb9xrytwlf4ls34cvqol,K. Mets,Karol Mets,33,Defender,Estonia,Defender,60.0,12.0,7.0,72.0,4.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,4.0,135.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.12,53.85,0.0,0.0,0.0,53.85,44.44,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8.0,4.666666666666667,48.0,2.6666666666666665,0.0,0.0,0.0,0.0,4.666666666666667,4.0,0.0,2.6666666666666665,0.0,0.6666666666666666,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,79.12,53.85,0.0,0.0,0.0,53.85,44.44,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LB/LCB,89,5,84,58,92,11,26,37,32,42,58,50,97,42,34,18,61,32,32,21,21,37,47,53,53,26,74,21,21,42,42,47,63,26,11,37,13,13,16,5,5,5,5,95,5,89,74,89,11,26,37,32,63,63,50,100,42,42,18,74,37,37,21,21,37,47,53,53,26,74,21,21,42,42,47,63,26,11,37,13,13,16,5,5,5,5,2. Bundesliga
Osnabrück,8xvajtyria7w2ejfn2ilwq28i,282aj2w9kao690pbhg7kstdlg,R. Fabinski,Robin Fabinski,22,Defender,Germany,Defender,47.0,33.0,7.0,80.0,4.0,2.0,1.0,1.0,0.0,13.0,10.0,0.0,2.0,180.0,0.0,4.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,80.0,41.18,0.0,100.0,0.0,56.52,44.44,85.71,0.108515015202896,0.0516720812111509,0.0,1.0,0.01935132,1.0,10.0,10.0,0.20792822,56.0,23.5,16.5,3.5,40.0,2.0,1.0,0.5,0.5,0.0,6.5,5.0,0.0,1.0,0.0,2.0,0.5,3.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,80.0,41.18,0.0,100.0,0.0,56.52,44.44,85.71,0.054257507601448,0.0258360406055754,0.0,0.5,0.00967566,0.5,5.0,5.0,0.10396411,28.0,RB/RCB,86,79,100,76,86,81,36,62,26,86,81,50,74,38,93,43,98,38,38,64,31,74,43,50,52,38,43,31,90,38,52,48,62,33,29,29,40,33,43,88,90,52,90,76,64,100,71,86,81,24,45,26,81,81,50,69,38,93,31,90,31,31,55,31,67,43,50,52,38,43,31,90,38,52,48,62,33,29,29,33,31,33,83,76,52,86,2. Bundesliga
Osnabrück,8xvajtyria7w2ejfn2ilwq28i,2e5buyhiwaps1qloetwufkru1,R. Meißner,Robin Meißner,26,Attacker,Germany,Striker,16.0,22.0,4.0,38.0,0.0,2.0,11.0,7.0,4.0,7.0,1.0,1.0,0.0,180.0,3.0,10.0,0.0,2.0,4.0,4.0,3.0,0.0,6.0,0.0,0.0,0.0,74.51,66.67,0.0,75.0,27.27,46.67,0.0,50.0,0.9572010783930576,0.1681956132127933,1.0,2.0,0.0478667,4.0,3.0,5.0,0.13128917,17.0,8.0,11.0,2.0,19.0,0.0,1.0,5.5,3.5,2.0,3.5,0.5,0.5,0.0,1.5,5.0,0.0,1.0,2.0,2.0,1.5,0.0,3.0,0.0,0.0,0.0,74.51,66.67,0.0,75.0,27.27,46.67,0.0,50.0,0.4786005391965288,0.0840978066063966,0.5,1.0,0.02393335,2.0,1.5,2.5,0.065644585,8.5,ST,88,73,100,90,13,62,100,87,97,53,53,62,37,72,78,15,93,67,65,82,42,100,38,52,52,43,75,42,87,30,70,17,67,83,57,48,55,43,97,72,80,70,97,87,70,100,77,13,50,100,78,95,35,42,53,37,68,75,15,87,58,58,72,42,100,38,52,52,43,75,42,87,30,70,17,67,80,53,30,48,43,97,70,80,63,87,2. Bundesliga
Osnabrück,8xvajtyria7w2ejfn2ilwq28i,4hftnfi9qo73pc8r2vtgps57u,K. Faber,Konrad Faber,28,Defender,Germany,Defender,16.0,28.0,2.0,41.0,1.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,114.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,80.39,33.33,21.43,0.0,0.0,66.67,0.0,100.0,0.0,0.5037658911145424,0.0,1.0,0.02385149,2.0,3.0,3.0,0.3033554,15.0,12.63157894736842,22.105263157894736,1.5789473684210529,32.36842105263158,0.7894736842105263,3.1578947368421053,0.0,0.0,0.0,3.1578947368421053,0.7894736842105263,0.0,0.0,0.0,0.7894736842105263,0.7894736842105263,1.5789473684210529,0.0,0.0,0.0,2.368421052631579,0.0,1.5789473684210529,0.0,0.0,80.39,33.33,21.43,0.0,0.0,66.67,0.0,100.0,0.0,0.3977099140377966,0.0,0.7894736842105263,0.0188301236842105,1.5789473684210529,2.368421052631579,2.368421052631579,0.2394911052631579,11.842105263157896,RB/RCB,24,55,45,36,26,95,10,19,26,17,14,50,14,38,29,43,45,12,12,24,93,33,100,50,52,43,38,67,24,38,86,5,83,12,95,29,40,43,71,40,21,76,29,48,81,52,57,38,100,10,19,26,24,19,50,14,38,33,57,76,12,12,24,95,33,100,50,52,43,38,67,24,38,86,5,83,12,100,29,57,62,86,57,33,81,48,2. Bundesliga
Osnabrück,8xvajtyria7w2ejfn2ilwq28i,6x4ywqmispidw0tznzpjwd1hx,A. Beck,Adrian Beck,29,Midfielder,Germany,Midfielder,32.0,31.0,4.0,63.0,4.0,2.0,3.0,1.0,2.0,10.0,3.0,0.0,1.0,133.0,1.0,2.0,1.0,1.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,85.14,100.0,0.0,60.0,33.33,55.56,66.67,50.0,0.1936354919549252,0.1355279203833201,0.0,4.0,0.07242992,1.0,8.0,8.0,0.1673057399999999,36.0,21.654135338345863,20.977443609022554,2.706766917293233,42.63157894736842,2.706766917293233,1.3533834586466165,2.0300751879699246,0.6766917293233082,1.3533834586466165,6.7669172932330826,2.0300751879699246,0.0,0.6766917293233082,0.6766917293233082,1.3533834586466165,0.6766917293233082,0.6766917293233082,3.3834586466165413,3.3834586466165413,2.0300751879699246,0.0,0.0,0.0,0.0,0.0,85.14,100.0,0.0,60.0,33.33,55.56,66.67,50.0,0.1310315359093478,0.0917106228157805,0.0,2.706766917293233,0.0490127278195488,0.6766917293233082,5.413533834586466,5.413533834586466,0.1132144105263157,24.360902255639097,LM/LCM,80,70,90,70,100,50,55,50,75,80,90,55,60,60,40,35,60,70,70,70,35,25,45,55,55,60,95,35,75,75,80,95,55,40,50,15,70,40,45,100,85,50,90,80,90,100,80,100,50,50,50,70,100,90,55,70,70,50,30,60,70,70,80,35,25,45,55,55,60,95,35,75,75,80,95,55,40,50,15,80,60,50,100,100,50,90,2. Bundesliga
Osnabrück,8xvajtyria7w2ejfn2ilwq28i,88uz80ti7b0g6k38g4iy55ec5,B. Jacobsen,Bjarke Jacobsen,33,Midfielder,Denmark,Midfielder,27.0,25.0,1.0,52.0,8.0,1.0,5.0,3.0,2.0,16.0,11.0,0.0,1.0,168.0,0.0,4.0,0.0,2.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,80.0,20.0,0.0,100.0,0.0,57.14,57.14,40.0,0.4309827542745268,0.0933848514690421,2.0,0.0,0.0,0.0,3.0,6.0,0.18988492,31.0,14.464285714285714,13.392857142857142,0.5357142857142857,27.857142857142858,4.285714285714286,0.5357142857142857,2.6785714285714284,1.6071428571428572,1.0714285714285714,8.571428571428571,5.892857142857142,0.0,0.5357142857142857,0.0,2.142857142857143,0.0,1.0714285714285714,1.6071428571428572,1.6071428571428572,1.6071428571428572,0.0,1.6071428571428572,0.0,0.0,0.0,80.0,20.0,0.0,100.0,0.0,57.14,57.14,40.0,0.2308836183613536,0.0500275990012725,1.0714285714285714,0.0,0.0,0.0,1.6071428571428572,3.2142857142857144,0.1017240642857142,16.607142857142858,DM/CM,29,35,16,26,100,41,100,93,85,91,100,46,43,40,78,6,49,82,81,97,37,99,47,51,51,31,7,37,91,40,65,71,29,91,56,93,16,16,28,28,51,71,47,24,32,10,21,100,38,100,94,85,88,100,46,47,40,79,6,56,82,79,97,37,97,47,51,51,31,7,37,91,40,65,71,29,91,56,94,16,16,28,26,50,71,44,2. Bundesliga
Osnabrück,8xvajtyria7w2ejfn2ilwq28i,ayb90lqv48ocodasevzeg81d5,N. Wiemann,Niklas Wiemann,27,Defender,Germany,Defender,32.0,18.0,4.0,50.0,3.0,1.0,1.0,1.0,0.0,10.0,8.0,1.0,2.0,180.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.92,44.44,0.0,0.0,100.0,55.56,50.0,66.67,0.1374154519090713,0.0874341101972685,0.0,1.0,0.01935132,0.0,5.0,6.0,0.11280308,35.0,16.0,9.0,2.0,25.0,1.5,0.5,0.5,0.5,0.0,5.0,4.0,0.5,1.0,0.5,1.5,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.92,44.44,0.0,0.0,100.0,55.56,50.0,66.67,0.0687077259545356,0.0437170550986342,0.0,0.5,0.00967566,0.0,2.5,3.0,0.05640154,17.5,LB/LCB,50,11,42,21,76,34,63,87,32,76,76,100,63,92,79,42,97,11,11,21,21,37,47,53,53,16,53,21,21,100,58,68,63,89,32,37,37,37,16,61,45,32,63,42,11,37,16,68,24,58,82,32,74,63,100,58,89,71,39,95,11,11,21,21,37,47,53,53,16,53,21,21,100,58,68,63,89,32,37,29,26,16,47,39,21,58,2. Bundesliga
Osnabrück,8xvajtyria7w2ejfn2ilwq28i,cyz34cdwlfy058918kk84s3it,J. Müller,Jannik Müller,32,Defender,Germany,Defender,52.0,20.0,5.0,72.0,3.0,0.0,2.0,2.0,0.0,8.0,18.0,0.0,1.0,180.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,81.82,41.67,0.0,50.0,0.0,61.54,60.0,75.0,0.2682018204050613,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.14576195,45.0,26.0,10.0,2.5,36.0,1.5,0.0,1.0,1.0,0.0,4.0,9.0,0.0,0.5,0.0,1.5,0.0,1.5,1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,81.82,41.67,0.0,50.0,0.0,61.54,60.0,75.0,0.1341009102025306,0.0,0.0,0.0,0.0,0.0,2.0,4.5,0.072880975,22.5,CB,42,18,56,31,42,27,81,87,39,53,90,45,29,34,79,23,84,95,94,89,44,92,48,47,52,18,39,44,81,34,73,65,60,84,29,42,26,26,35,50,89,58,48,32,11,52,24,34,27,73,82,39,45,87,45,26,34,76,23,79,94,92,85,44,90,48,47,52,18,39,44,81,34,73,65,60,84,29,42,26,26,35,47,82,48,45,2. Bundesliga
Osnabrück,8xvajtyria7w2ejfn2ilwq28i,d0hdy4qxltsfy99ks2uj9yod1,F. Wagner,Fridolin Wagner,28,Midfielder,Germany,Midfielder,30.0,36.0,6.0,65.0,7.0,1.0,1.0,1.0,0.0,14.0,1.0,0.0,0.0,170.0,0.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,71.43,66.67,33.33,50.0,0.0,66.67,77.78,50.0,0.0667762231268594,0.1401019769182688,0.0,2.0,0.04797389,0.0,7.0,9.0,0.1958694599999999,36.0,15.882352941176473,19.058823529411764,3.1764705882352944,34.411764705882355,3.7058823529411766,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.0,7.411764705882353,0.5294117647058824,0.0,0.0,0.0,2.117647058823529,1.0588235294117647,1.0588235294117647,1.0588235294117647,1.0588235294117647,0.5294117647058824,0.5294117647058824,0.0,0.0,0.0,0.0,71.43,66.67,33.33,50.0,0.0,66.67,77.78,50.0,0.0353521181259843,0.0741716348390834,0.0,1.0588235294117647,0.0253979417647058,0.0,3.7058823529411766,4.764705882352941,0.1036955964705882,19.058823529411764,DM/CM,41,65,74,40,97,41,37,54,26,81,16,46,15,40,78,51,49,63,62,60,84,31,47,51,51,9,79,79,63,40,85,97,40,32,71,31,57,54,28,60,79,74,62,35,65,71,38,97,35,38,59,26,79,18,46,15,40,76,44,53,62,62,65,88,31,47,51,51,9,79,79,63,40,85,97,40,32,68,31,59,56,28,62,82,74,62,2. Bundesliga
Osnabrück,8xvajtyria7w2ejfn2ilwq28i,dhh6ijia10zku28xmjczqu784,I. Badjie,Ismail Badjie,20,Attacker,Germany,Striker,9.0,6.0,0.0,15.0,0.0,0.0,6.0,2.0,4.0,6.0,1.0,0.0,0.0,125.0,2.0,2.0,2.0,1.0,5.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,78.95,0.0,0.0,40.0,33.33,35.29,0.0,50.0,0.3341335243095475,0.0,4.0,2.0,0.04888404,0.0,1.0,1.0,0.05707093,6.0,6.48,4.32,0.0,10.8,0.0,0.0,4.32,1.44,2.88,4.32,0.72,0.0,0.0,1.44,1.44,1.44,0.72,3.6,3.6,1.44,0.0,0.72,0.0,0.0,0.0,78.95,0.0,0.0,40.0,33.33,35.29,0.0,50.0,0.2405761375028742,0.0,2.88,1.44,0.0351965088,0.0,0.72,0.72,0.0410910696,4.32,ST,60,8,27,18,13,8,65,38,97,40,53,23,37,58,10,60,67,77,77,65,42,62,38,52,52,67,27,42,50,40,33,17,67,43,12,97,55,47,27,38,32,50,28,77,3,27,23,13,8,80,47,100,47,63,23,37,63,13,70,80,80,77,67,42,70,38,52,52,67,27,42,50,40,33,17,67,50,12,100,57,50,27,47,43,50,40,2. Bundesliga
Osnabrück,8xvajtyria7w2ejfn2ilwq28i,dmmvtfxdbolx1bih0y14xux91,P. Kammerbauer,Patrick Kammerbauer,29,Defender,Germany,Defender,17.0,28.0,2.0,42.0,1.0,5.0,0.0,0.0,0.0,7.0,3.0,0.0,3.0,177.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,75.0,33.33,25.0,0.0,0.0,43.75,33.33,33.33,0.0,0.5591576680940977,0.0,0.0,0.0,0.0,4.0,8.0,0.57498524,22.0,8.64406779661017,14.23728813559322,1.0169491525423728,21.35593220338983,0.5084745762711864,2.5423728813559325,0.0,0.0,0.0,3.5593220338983054,1.5254237288135597,0.0,1.5254237288135597,0.0,0.0,1.5254237288135597,0.5084745762711864,0.5084745762711864,0.5084745762711864,0.0,1.5254237288135597,0.0,0.0,0.0,0.0,75.0,33.33,25.0,0.0,0.0,43.75,33.33,33.33,0.0,0.284317458352931,0.0,0.0,0.0,0.0,2.0338983050847457,4.067796610169491,0.2923653762711864,11.186440677966102,CB,3,44,16,6,16,97,19,27,39,34,15,45,73,34,10,87,40,77,76,40,97,42,48,47,52,3,23,87,40,34,13,26,29,21,97,42,26,26,35,50,77,100,29,3,39,16,6,19,97,19,27,39,29,13,45,74,34,10,87,42,84,81,40,97,42,48,47,52,3,23,87,40,34,13,26,29,21,97,42,26,26,35,52,71,100,29,2. Bundesliga
Osnabrück,8xvajtyria7w2ejfn2ilwq28i,drrl6k05cmazqudm9hyjbsesp,D. Kopacz,David Kopacz,27,Midfielder,Poland,Midfielder,13.0,8.0,1.0,20.0,2.0,4.0,3.0,0.0,3.0,10.0,4.0,1.0,0.0,125.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,55.56,25.0,50.0,100.0,33.33,66.67,66.67,50.0,0.1585625323198555,0.1144920237328758,2.0,1.0,0.02855202,0.0,2.0,2.0,0.03028019,5.0,9.36,5.76,0.72,14.4,1.44,2.88,2.16,0.0,2.16,7.2,2.88,0.72,0.0,0.72,0.72,2.88,0.72,1.44,1.44,1.44,0.72,0.72,0.0,0.0,0.0,55.56,25.0,50.0,100.0,33.33,66.67,66.67,50.0,0.1141650232702959,0.0824342570876705,1.44,0.72,0.0205574544,0.0,1.44,1.44,0.0218017368,3.6,DM/CM,6,3,16,4,57,88,71,21,96,60,59,94,15,84,29,87,28,63,62,84,84,74,47,51,51,3,18,88,91,84,85,85,40,53,68,93,41,47,28,19,24,18,15,12,3,24,3,62,94,94,21,100,76,68,97,15,88,29,94,35,71,71,91,94,82,47,51,51,3,18,88,91,84,85,85,40,71,79,100,47,44,28,18,29,18,15,2. Bundesliga
