Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total attempt_Total,total attempts ibox_Total,total duels won_Total,total mins played,total touches in opposition box_Total,total assists_Total,total att assist_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total effective clearance_Total,total goals_Total,total ontarget attempt_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total interception_Total,total big chances saved_Total,total accurate cross_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total attempt_p90,total attempts ibox_p90,total duels won_p90,total touches in opposition box_p90,total assists_p90,total att assist_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total effective clearance_p90,total goals_p90,total ontarget attempt_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total interception_p90,total big chances saved_p90,total accurate cross_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total duels won_TotalPR,total touches in opposition box_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total interception_TotalPR,total big chances saved_TotalPR,total accurate cross_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total duels won_p90PR,total touches in opposition box_p90PR,total assists_p90PR,total att assist_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total effective clearance_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total interception_p90PR,total big chances saved_p90PR,total accurate cross_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Železničar Pančevo,69yj0igv40jefp5ezs23ohmnd,7uez4vhiao7gmc4ak5tjo35gq,A. Yusif,Abdul Yusif,25.0,Defender,Ghana,Defender,23.0,13.0,2.0,34.0,2.0,0.0,0.0,8.0,90.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,82.93,66.67,50.0,66.67,0.0,44.44,28.57,100.0,0.0,0.1117275956973265,0.0,1.0,0.02855202,0.0,0.0,0.0,0.35464137,14.0,23.0,13.0,2.0,34.0,2.0,0.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,82.93,66.67,50.0,66.67,0.0,44.44,28.57,100.0,0.0,0.1117275956973265,0.0,1.0,0.02855202,0.0,0.0,0.0,0.35464137,14.0,RB/RCB,39,11,21,25,32,18,36,29,46,39,18,29,32,57,54,11,54,43,21,68,61,7,54,57,54,71,100,93,79,43,43,21,93,21,29,29,25,29,11,11,11,50,14,93,46,43,79,86,18,36,100,100,39,64,29,32,100,100,29,54,43,64,100,100,7,54,89,54,71,100,93,79,43,43,21,93,21,79,29,54,50,11,11,11,93,57,Serbian SuperLeague
Železničar Pančevo,69yj0igv40jefp5ezs23ohmnd,8frgv0pvohmbutgwmuls5dvkk,N. Vidojević,Nemanja Vidojevic,22.0,Defender,Serbia,Defender,211.0,111.0,12.0,322.0,7.0,0.0,0.0,18.0,360.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,8.0,0.0,3.0,4.0,0.0,0.0,0.0,92.0,38.71,0.0,0.0,0.0,64.29,77.78,100.0,0.0,0.0778790418946148,0.0,8.0,0.15361476,2.0,18.0,15.0,0.38655415,195.0,52.75,27.75,3.0,80.5,1.75,0.0,0.0,4.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,6.25,0.0,0.0,2.0,0.0,0.75,1.0,0.0,0.0,0.0,92.0,38.71,0.0,0.0,0.0,64.29,77.78,100.0,0.0,0.0194697604736537,0.0,2.0,0.03840369,0.5,4.5,3.75,0.0966385375,48.75,CB,100,98,72,100,52,15,23,62,11,48,52,32,34,17,15,77,48,33,97,25,67,62,51,38,51,88,40,38,25,33,78,91,94,16,56,31,92,90,70,80,72,67,100,98,88,70,98,40,15,23,46,11,48,48,32,34,17,15,77,48,33,88,25,61,57,51,38,51,88,40,38,25,33,78,91,94,16,50,31,89,88,71,77,60,62,96,Serbian SuperLeague
Železničar Pančevo,69yj0igv40jefp5ezs23ohmnd,9pjzsgyd3phhovj3z68lnxic4,N. Jovanović,Nikola Jovanovic,22.0,Attacker,Serbia,Striker,15.0,25.0,5.0,39.0,3.0,8.0,5.0,13.0,240.0,9.0,0.0,2.0,3.0,0.0,4.0,4.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,84.78,71.43,25.0,75.0,62.5,56.52,42.86,25.0,0.6263349571549243,0.1491778976663502,6.0,9.0,0.28264372,1.0,3.0,2.0,0.0665714799999999,13.0,5.625,9.375,1.875,14.625,1.125,3.0,1.875,4.875,3.375,0.0,0.75,1.125,0.0,1.5,1.5,0.375,0.375,1.875,1.125,1.125,0.375,0.375,0.0,0.375,0.0,84.78,71.43,25.0,75.0,62.5,56.52,42.86,25.0,0.2348756089330966,0.0559417116248813,2.25,3.375,0.105991395,0.375,1.125,0.75,0.0249643049999999,4.875,RW,71,43,86,50,71,75,68,57,43,39,29,68,18,32,32,54,82,96,57,39,43,54,54,39,54,86,71,64,96,86,93,86,36,64,29,96,71,64,29,50,18,7,43,71,29,71,64,86,79,79,57,57,39,25,79,18,14,14,64,86,93,57,50,43,57,54,43,54,86,71,64,96,86,93,86,36,71,21,93,79,71,29,36,21,14,29,Serbian SuperLeague
Železničar Pančevo,69yj0igv40jefp5ezs23ohmnd,abxh8q7eengtdm679rpxn9mok,A. Sawadogu,Abdoul Sawadogu,19.0,Defender,Burkina Faso,Defender,47.0,44.0,3.0,91.0,1.0,1.0,0.0,2.0,103.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,90.1,50.0,0.0,0.0,100.0,40.0,50.0,0.0,0.0333698260144916,0.079609094885996,1.0,4.0,0.09194994,1.0,9.0,9.0,0.21574115,62.0,41.067961165048544,38.44660194174757,2.621359223300971,79.51456310679612,0.8737864077669903,0.8737864077669903,0.0,1.7475728155339807,0.0,0.0,0.8737864077669903,0.8737864077669903,0.0,0.0,0.0,7.864077669902913,0.0,0.8737864077669903,0.8737864077669903,0.0,0.0,4.368932038834951,0.0,0.0,0.0,90.1,50.0,0.0,0.0,100.0,40.0,50.0,0.0,0.029158100401012,0.0695613450460159,0.8737864077669903,3.4951456310679614,0.0803446077669902,0.8737864077669903,7.864077669902913,7.864077669902913,0.1885116844660194,54.17475728155341,CB,26,51,20,35,16,41,23,5,11,48,52,77,34,17,15,43,48,81,29,25,11,72,51,38,51,83,68,38,25,98,15,40,11,31,58,76,68,65,52,54,51,35,47,88,100,62,96,25,88,23,10,11,48,83,96,34,17,15,96,48,98,60,25,11,100,51,38,51,83,68,38,25,98,15,40,11,44,81,98,96,98,88,98,92,94,98,Serbian SuperLeague
Železničar Pančevo,69yj0igv40jefp5ezs23ohmnd,b2kqtbv8qbr8fvv5wxmv1yn10,Simão Pedro,Simão Ambrósio Pedro,19.0,Attacker,Angola,Striker,7.0,49.0,2.0,54.0,2.0,11.0,5.0,16.0,328.0,13.0,2.0,4.0,6.0,4.0,7.0,8.0,2.0,1.0,3.0,8.0,4.0,1.0,2.0,0.0,2.0,0.0,85.71,100.0,15.38,57.14,27.27,50.0,25.0,50.0,0.915782373539746,0.2541731760203355,5.0,16.0,0.4938872900000001,5.0,2.0,2.0,0.11113529,10.0,1.920731707317073,13.445121951219512,0.5487804878048781,14.817073170731708,0.5487804878048781,3.018292682926829,1.3719512195121952,4.390243902439025,3.567073170731708,0.5487804878048781,1.0975609756097562,1.6463414634146345,1.0975609756097562,1.920731707317073,2.1951219512195124,0.5487804878048781,0.274390243902439,0.8231707317073171,2.1951219512195124,1.0975609756097562,0.274390243902439,0.5487804878048781,0.0,0.5487804878048781,0.0,85.71,100.0,15.38,57.14,27.27,50.0,25.0,50.0,0.2512817488371254,0.0697426397616774,1.3719512195121952,4.390243902439025,0.1355178539634146,1.3719512195121952,0.5487804878048781,0.5487804878048781,0.0304944393292682,2.7439024390243905,RW,32,86,32,68,54,93,68,79,71,96,61,100,96,57,61,75,82,75,100,64,43,82,54,68,54,93,96,43,57,57,86,54,43,93,50,86,100,100,96,29,18,29,25,7,71,21,71,29,86,57,50,64,93,43,93,86,50,50,79,71,71,93,43,36,64,54,57,54,93,96,43,57,57,86,54,43,86,43,64,93,86,71,21,14,21,14,Serbian SuperLeague
Železničar Pančevo,69yj0igv40jefp5ezs23ohmnd,b7p8sir7ovgwmpw8534snk6qc,K. Šekularac,Kristian Sekularac,22.0,Midfielder,Switzerland,Midfielder,54.0,70.0,4.0,123.0,1.0,1.0,0.0,18.0,313.0,1.0,0.0,2.0,1.0,0.0,6.0,6.0,2.0,0.0,0.0,8.0,3.0,6.0,3.0,0.0,1.0,0.0,92.48,100.0,20.0,50.0,0.0,52.94,33.33,100.0,0.0609680836038922,0.2016536195082,1.0,20.0,0.48947998,8.0,10.0,10.0,0.1781925499999999,44.0,15.527156549520766,20.12779552715655,1.1501597444089458,35.36741214057508,0.2875399361022364,0.2875399361022364,0.0,5.175718849840256,0.2875399361022364,0.0,0.5750798722044729,0.2875399361022364,0.0,1.7252396166134183,1.7252396166134183,0.5750798722044729,0.0,0.0,2.3003194888178915,0.8626198083067093,1.7252396166134183,0.8626198083067093,0.0,0.2875399361022364,0.0,92.48,100.0,20.0,50.0,0.0,52.94,33.33,100.0,0.0175307588637389,0.0579834688681725,0.2875399361022364,5.7507987220447285,0.1407450421725239,2.3003194888178915,2.8753993610223643,2.8753993610223643,0.0512374744408945,12.651757188498404,LM/LCM,88,100,62,88,44,19,19,62,25,44,44,38,25,69,62,44,38,12,81,62,100,75,56,69,56,100,100,62,69,12,38,50,94,25,50,31,100,100,100,75,75,38,88,88,62,50,88,38,12,19,62,25,44,50,25,25,75,62,25,38,12,75,62,100,75,56,62,56,100,100,62,69,12,38,50,94,12,50,25,100,88,100,62,62,25,75,Serbian SuperLeague
Železničar Pančevo,69yj0igv40jefp5ezs23ohmnd,bojt6aonaocgnpi9qqcisllw4,D. Ankeye,David Ankeye,24.0,Attacker,Nigeria,Striker,6.0,7.0,1.0,13.0,3.0,2.0,2.0,10.0,223.0,5.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,68.42,100.0,0.0,50.0,50.0,50.0,60.0,100.0,0.3802947748359134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01822775,8.0,2.42152466367713,2.825112107623318,0.4035874439461883,5.246636771300448,1.210762331838565,0.8071748878923767,0.8071748878923767,4.035874439461884,2.0179372197309418,0.0,0.8071748878923767,0.0,0.0,0.8071748878923767,0.8071748878923767,0.4035874439461883,0.0,0.4035874439461883,2.0179372197309418,0.4035874439461883,0.4035874439461883,0.0,0.0,0.0,0.0,68.42,100.0,0.0,50.0,50.0,50.0,60.0,100.0,0.1534821961221175,0.0,0.4035874439461883,0.0,0.0,0.0,0.0,0.0,0.0073564910313901,3.2286995515695067,ST,20,8,40,8,36,14,17,29,9,42,29,15,14,29,29,33,28,24,53,40,35,28,51,33,51,27,91,33,69,86,67,84,85,26,9,34,8,8,14,7,6,9,21,9,2,37,2,40,12,23,26,7,42,30,15,14,28,28,33,28,28,53,37,44,28,51,33,51,27,91,33,69,86,67,84,85,28,9,33,8,8,14,7,6,7,19,Serbian SuperLeague
Železničar Pančevo,69yj0igv40jefp5ezs23ohmnd,cfe7g0pw8eetltxugzj7l5tlg,J. Jevremović,Janko Jevremovic,22.0,Midfielder,Serbia,Midfielder,88.0,58.0,8.0,146.0,3.0,7.0,3.0,18.0,359.0,7.0,1.0,5.0,4.0,3.0,5.0,6.0,2.0,1.0,2.0,9.0,1.0,4.0,3.0,0.0,0.0,0.0,83.91,57.14,0.0,20.0,28.57,48.65,60.0,80.0,0.7259973365342044,0.3398092820479606,3.0,11.0,0.23678789,4.0,6.0,9.0,0.26850299,55.0,22.061281337047355,14.540389972144848,2.0055710306406684,36.6016713091922,0.7520891364902507,1.7548746518105849,0.7520891364902507,4.512534818941504,1.7548746518105849,0.2506963788300835,1.2534818941504178,1.0027855153203342,0.7520891364902507,1.2534818941504178,1.504178272980501,0.5013927576601671,0.2506963788300835,0.5013927576601671,2.256267409470752,0.2506963788300835,1.0027855153203342,0.7520891364902507,0.0,0.0,0.0,83.91,57.14,0.0,20.0,28.57,48.65,60.0,80.0,0.1820049033094105,0.0851889565022742,0.7520891364902507,2.75766016713092,0.0593618665738161,1.0027855153203342,1.504178272980501,2.256267409470752,0.0673127272980501,13.788300835654596,CM/AM,96,61,70,86,68,57,61,75,48,77,45,68,66,61,66,62,73,46,89,36,77,71,52,20,50,79,36,20,27,46,61,93,73,71,39,62,80,75,70,34,39,25,64,93,25,57,75,61,43,46,64,36,71,29,43,64,46,57,54,64,32,79,32,61,61,52,20,50,79,36,20,27,46,61,93,73,64,21,54,64,54,75,21,21,14,50,Serbian SuperLeague
Železničar Pančevo,69yj0igv40jefp5ezs23ohmnd,e8502uff170w8bv460jf5x6y2,N. Đuričić,Nikola Djuricic,26.0,Defender,Serbia,Defender,138.0,104.0,13.0,241.0,11.0,2.0,2.0,21.0,360.0,5.0,0.0,5.0,0.0,0.0,5.0,5.0,10.0,1.0,1.0,4.0,3.0,2.0,8.0,0.0,1.0,0.0,88.6,52.0,33.33,60.0,50.0,52.5,68.75,66.67,0.2915393690340827,0.3805417526617557,0.0,6.0,0.2083221,3.0,24.0,19.0,0.5006405099999996,115.0,34.5,26.0,3.25,60.25,2.75,0.5,0.5,5.25,1.25,0.0,1.25,0.0,0.0,1.25,1.25,2.5,0.25,0.25,1.0,0.75,0.5,2.0,0.0,0.25,0.0,88.6,52.0,33.33,60.0,50.0,52.5,68.75,66.67,0.0728848422585206,0.0951354381654389,0.0,1.5,0.052080525,0.75,6.0,4.75,0.1251601274999999,28.75,LB/LCB,100,100,75,100,100,50,75,72,66,44,88,25,34,84,72,44,94,78,59,81,28,97,53,41,53,94,94,84,62,97,38,81,62,81,81,25,69,94,88,100,91,62,91,100,94,81,100,100,44,75,50,69,44,88,25,34,50,50,31,100,81,53,56,19,100,53,31,53,94,94,84,62,97,38,81,62,75,81,25,62,81,81,100,75,75,100,Serbian SuperLeague
OFK Beograd,7kto5aea8tybeo2qmspftn1nz,1gr34ae328ctz0rwawmii1w16,E. Addo,Edmund Addo,26.0,Midfielder,Ghana,Midfielder,29.0,30.0,3.0,59.0,1.0,2.0,0.0,11.0,206.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,4.0,0.0,0.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,75.64,37.5,0.0,50.0,0.0,55.0,50.0,66.67,0.125414362813751,0.0,2.0,2.0,0.0399414,0.0,3.0,3.0,0.07319785,23.0,12.66990291262136,13.106796116504857,1.3106796116504855,25.776699029126217,0.4368932038834952,0.8737864077669903,0.0,4.805825242718447,0.0,0.0,0.0,0.8737864077669903,0.4368932038834952,0.8737864077669903,0.8737864077669903,1.7475728155339807,0.0,0.0,1.3106796116504855,0.4368932038834952,1.7475728155339807,1.3106796116504855,0.0,0.0,0.0,75.64,37.5,0.0,50.0,0.0,55.0,50.0,66.67,0.0547926827827067,0.0,0.8737864077669903,0.8737864077669903,0.0174501262135922,0.0,1.3106796116504855,1.3106796116504855,0.0319796432038834,10.04854368932039,DM/CM,29,27,19,31,10,33,25,23,17,44,13,52,69,31,31,46,42,25,38,35,42,48,52,27,52,19,17,27,44,25,48,37,56,35,13,60,40,35,17,19,19,19,27,38,31,23,31,12,62,25,42,17,44,13,77,88,42,42,62,42,25,58,42,77,62,52,27,52,19,17,27,44,25,48,37,56,58,13,81,42,38,17,23,23,19,23,Serbian SuperLeague
OFK Beograd,7kto5aea8tybeo2qmspftn1nz,2df227imkv34g4q7sewmellhw,A. Ayinde,Aderoju Hameed Ayinde,21.0,Attacker,Nigeria,Striker,17.0,40.0,2.0,54.0,3.0,12.0,7.0,24.0,368.0,20.0,2.0,8.0,5.0,3.0,14.0,16.0,1.0,0.0,2.0,5.0,7.0,7.0,7.0,0.0,3.0,0.0,67.5,66.67,25.0,50.0,16.67,44.44,37.5,77.78,0.9580844676066697,0.7410694481547924,6.0,12.0,0.40889329,2.0,7.0,5.0,0.6255352100000002,33.0,4.157608695652174,9.782608695652174,0.4891304347826087,13.206521739130435,0.7336956521739131,2.9347826086956523,1.7119565217391306,5.869565217391305,4.891304347826087,0.4891304347826087,1.956521739130435,1.2228260869565215,0.7336956521739131,3.423913043478261,3.91304347826087,0.2445652173913043,0.0,0.4891304347826087,1.2228260869565215,1.7119565217391306,1.7119565217391306,1.7119565217391306,0.0,0.7336956521739131,0.0,67.5,66.67,25.0,50.0,16.67,44.44,37.5,77.78,0.2343141360994572,0.1812398106900307,1.4673913043478262,2.9347826086956523,0.1000010763586956,0.4891304347826087,1.7119565217391306,1.2228260869565215,0.1529841546195653,8.070652173913045,RW,79,57,32,68,71,100,89,93,100,96,89,93,82,96,100,54,36,50,89,93,96,100,54,93,54,43,64,64,46,29,64,79,82,100,86,96,86,86,54,86,46,79,93,50,36,14,36,57,71,71,93,79,86,71,86,50,71,86,43,36,36,64,71,93,100,54,79,54,43,64,64,46,29,64,79,82,64,57,71,64,64,43,50,29,50,57,Serbian SuperLeague
OFK Beograd,7kto5aea8tybeo2qmspftn1nz,2e1l4p2kxtk1hd4yeuetyua51,S. Peña,Sergio Peña,30.0,Midfielder,Peru,Midfielder,136.0,139.0,29.0,272.0,1.0,4.0,0.0,12.0,372.0,1.0,1.0,4.0,4.0,0.0,4.0,4.0,1.0,1.0,3.0,4.0,1.0,5.0,0.0,0.0,3.0,0.0,89.47,76.32,33.33,25.0,75.0,48.0,33.33,83.33,0.2359947824490187,0.342677276269819,4.0,15.0,0.33273957,9.0,28.0,25.0,0.6591560499999999,137.0,32.90322580645161,33.62903225806451,7.016129032258064,65.80645161290322,0.2419354838709677,0.9677419354838708,0.0,2.9032258064516125,0.2419354838709677,0.2419354838709677,0.9677419354838708,0.9677419354838708,0.0,0.9677419354838708,0.9677419354838708,0.2419354838709677,0.2419354838709677,0.7258064516129031,0.9677419354838708,0.2419354838709677,1.2096774193548383,0.0,0.0,0.7258064516129031,0.0,89.47,76.32,33.33,25.0,75.0,48.0,33.33,83.33,0.0570955118828271,0.0829057926459239,0.9677419354838708,3.629032258064516,0.0805015088709677,2.177419354838709,6.774193548387096,6.048387096774193,0.1594732379032257,33.14516129032258,DM/CM,96,100,98,100,10,69,25,31,38,92,73,85,29,54,54,10,90,90,58,35,65,6,52,85,52,92,88,71,29,92,27,17,85,58,77,92,100,100,100,96,85,88,96,100,100,100,100,4,69,25,12,38,92,62,81,29,54,54,8,92,81,35,31,50,6,52,85,52,92,88,71,29,92,27,17,85,62,77,88,100,100,100,96,88,88,100,Serbian SuperLeague
OFK Beograd,7kto5aea8tybeo2qmspftn1nz,496qqpm1r28kvtbxgk1pgj5ec,A. Pavlović,Andrej Pavlovic,19.0,Defender,Serbia,Defender,100.0,28.0,4.0,127.0,11.0,0.0,0.0,16.0,347.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0,1.0,0.0,82.47,25.0,100.0,50.0,0.0,47.06,55.0,50.0,0.0,0.2350770661135774,0.0,2.0,0.04540798,2.0,6.0,7.0,0.3854476799999998,78.0,25.93659942363112,7.262247838616714,1.037463976945245,32.93948126801153,2.8530259365994235,0.0,0.0,4.14985590778098,0.2593659942363112,0.0,0.5187319884726225,0.0,0.0,0.5187319884726225,0.5187319884726225,2.07492795389049,0.0,0.0,0.0,0.2593659942363112,0.5187319884726225,2.334293948126801,0.0,0.2593659942363112,0.0,82.47,25.0,100.0,50.0,0.0,47.06,55.0,50.0,0.0,0.060970996974703,0.0,0.5187319884726225,0.0117772858789625,0.5187319884726225,1.5561959654178674,1.8155619596541783,0.0999720207492794,20.23054755043228,CB,58,38,31,52,70,15,23,54,31,48,74,32,34,80,79,39,48,33,10,67,50,97,51,78,51,38,10,98,58,33,31,44,44,16,85,31,46,50,70,42,41,65,54,48,19,15,38,71,15,23,38,25,48,69,32,34,73,73,17,48,33,10,65,48,98,51,79,51,38,10,98,58,33,31,44,44,16,77,31,46,42,75,40,33,69,50,Serbian SuperLeague
OFK Beograd,7kto5aea8tybeo2qmspftn1nz,6gxe8mbp0bg9bhahupvurlbvu,S. Despotovski,Stefan Despotovski,23.0,Defender,North Macedonia,Defender,33.0,25.0,3.0,58.0,1.0,1.0,0.0,11.0,177.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,5.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,78.38,37.5,0.0,50.0,0.0,45.83,25.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.779661016949152,12.71186440677966,1.5254237288135597,29.491525423728817,0.5084745762711864,0.5084745762711864,0.0,5.593220338983051,0.0,0.0,0.0,0.5084745762711864,0.5084745762711864,1.0169491525423728,1.0169491525423728,2.5423728813559325,0.0,0.0,3.050847457627119,0.5084745762711864,0.5084745762711864,0.5084745762711864,0.0,0.0,0.0,78.38,37.5,0.0,50.0,0.0,45.83,25.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,21,27,20,19,16,41,23,36,11,48,20,77,80,80,79,22,48,33,86,67,32,23,51,38,51,25,31,38,58,33,27,19,27,16,23,31,15,15,23,9,10,9,9,27,50,19,31,19,67,23,77,11,48,20,88,96,90,90,21,48,33,100,88,46,29,51,38,51,25,31,38,58,33,27,19,27,16,23,31,15,15,23,9,10,9,9,Serbian SuperLeague
OFK Beograd,7kto5aea8tybeo2qmspftn1nz,7cnscodi0dspjmpgqvr8rxr3e,E. Hoard,Ethan Hoard,25.0,Attacker,USA,Striker,16.0,20.0,1.0,36.0,10.0,7.0,6.0,19.0,253.0,15.0,0.0,1.0,1.0,1.0,7.0,8.0,0.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,76.6,33.33,0.0,42.86,42.86,40.43,50.0,0.0,0.7032946276189597,0.0,1.0,3.0,0.10379542,0.0,2.0,1.0,0.0345740299999999,11.0,5.691699604743083,7.114624505928854,0.3557312252964427,12.806324110671936,3.557312252964427,2.490118577075099,2.134387351778656,6.758893280632412,5.335968379446641,0.0,0.3557312252964427,0.3557312252964427,0.3557312252964427,2.490118577075099,2.845849802371541,0.0,0.0,1.067193675889328,2.134387351778656,1.067193675889328,0.0,0.0,0.0,0.0,0.0,76.6,33.33,0.0,42.86,42.86,40.43,50.0,0.0,0.2501838596272979,0.0,0.3557312252964427,1.067193675889328,0.0369232719367588,0.0,0.7114624505928854,0.3557312252964427,0.0122990620553359,3.91304347826087,ST,64,28,40,40,81,45,62,63,71,42,15,37,35,72,72,10,28,67,67,70,10,28,51,33,51,72,41,33,49,77,35,74,10,53,9,34,41,49,14,40,17,16,29,72,26,35,42,77,42,60,74,77,42,16,37,37,84,84,10,28,74,63,79,10,28,51,33,51,72,41,33,49,77,35,74,10,49,9,28,37,42,14,37,12,14,35,Serbian SuperLeague
OFK Beograd,7kto5aea8tybeo2qmspftn1nz,8whxmgrx136fkppwxahspaluc,A. Vukičević,Aleksej Vukicevic,21.0,Defender,Serbia,Defender,139.0,44.0,8.0,183.0,8.0,2.0,1.0,22.0,360.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,12.0,0.0,1.0,10.0,1.0,1.0,3.0,0.0,0.0,0.0,88.41,38.1,0.0,100.0,50.0,66.67,57.14,33.33,0.1992249493879463,0.0,1.0,5.0,0.12556632,3.0,12.0,16.0,0.2641433100000001,107.0,34.75,11.0,2.0,45.75,2.0,0.5,0.25,5.5,1.25,0.0,0.0,0.25,0.25,0.25,0.25,3.0,0.0,0.25,2.5,0.25,0.25,0.75,0.0,0.0,0.0,88.41,38.1,0.0,100.0,50.0,66.67,57.14,33.33,0.0498062373469865,0.0,0.25,1.25,0.03139158,0.75,3.0,4.0,0.0660358275,26.75,CB,83,51,52,71,60,61,57,74,80,48,20,77,80,53,51,46,48,81,100,67,32,54,51,38,51,75,33,38,84,89,82,47,27,67,23,76,77,79,86,65,77,48,67,75,36,40,62,42,56,56,75,77,48,20,77,79,47,45,28,48,80,95,61,26,44,51,38,51,75,33,38,84,89,82,47,27,56,23,76,78,83,84,58,65,35,69,Serbian SuperLeague
